text;attention
Stable;0.019550294310301627
diffusion;0.04548609165304122
is;0.022988231558532215
an;0.01586707822352715
open-source;0.023066188023762754
AI;0.015821191579840833
model;0.015396762664839313
that;0.019990292375976198
accepts;0.01611052819520387
text;0.015651451928159706
prompts;0.016393294087622984
to;0.01456835528529463
produce;0.013862143047178211
images.;0.04540742160573121
The;0.016517515639745097
resulting;0.014778166494367606
images;0.014793167446179067
are;0.013474838400480986
often;0.016269661036924885
hard;0.012607745856365466
to;0.013664152711612266
distinguish;0.015122910095258938
from;0.01338914649275614
real;0.012474563063089052
pictures,;0.016913484330158886
although;0.01651583514848401
some;0.012675188528652008
are;0.013067551499926089
very;0.012014324390618038
obviously;0.013189869384947647
made;0.012209326303668885
by;0.01222428782022358
Al.;0.02247322971912899
As;0.02055833717056605
of;0.016374115724305294
Janurary;0.01767468220528582
29,;0.020967497695954174
2023,;0.019256547366861512
Some;0.015356737550634856
other;0.014266984379238616
image;0.012763106248193908
generation;0.014214555618293838
models;0.014307646940592856
are;0.01536981590075838
DALLE-2;0.020061287928425292
and;0.014595563227311167
MidJourney,;0.017502082512739915
however;0.015937392724052646
these;0.01265599429723478
are;0.012168062527805258
closed;0.012873030537006176
sourced;0.014345929187585638
and;0.013194784499390941
require;0.013675592740566341
you;0.012330714547009007
to;0.012822107537445062
pay;0.013297472530182755
in;0.011903903050110706
order;0.01189057485132925
to;0.012143311048827803
access;0.011489789591608637
them.;0.011468090959083748
