;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
346;347;611.1488;477.17375999999996;0.43701;16.7973;14.6923;;;
347;348;296.384;301.39392;0.42053;16.4651;16.5344;Welcome;0.0;41.39391999999998
348;349;346.9952;277.8624;0.5824;17.2568;15.15;the;2.0;17.86239999999998
349;350;519.4624000000001;255.89759999999998;0.32343;17.8534;17.3265;Adventure;5.0;0.0
350;351;596.1600000000001;235.51999999999998;0.43677;5.9647;8.5167;Game!;6.0;5.480000000000018
351;352;700.0704;214.14911999999998;0.64667;16.7421;15.1682;start;8.0;27.850880000000018
352;353;737.664;250.55231999999998;0.30725;15.2437;14.9744;with;9.0;1.3360000000000127
353;354;889.1264000000001;760.7296;0.3233;17.8447;17.9633;B,;95.0;5.270399999999995
354;355;800.3840000000001;760.7296;0.43719;18.1367;17.6794;enter;93.0;5.270399999999995
355;356;829.1328000000001;594.88256;0.19409;18.9203;18.0554;Try;60.0;14.882560000000012
356;357;695.8592000000001;205.71135999999998;0.27527;18.7738;17.7088;start;8.0;36.288640000000015
357;358;666.6496000000001;207.59552;0.3075;17.9639;16.9177;You;7.0;34.40448000000001
358;359;691.2256000000001;227.87071999999998;0.64703;17.6789;16.847;start;8.0;14.129280000000023
359;360;768.3072000000001;225.77151999999998;0.54987;18.9526;17.7739;with;9.0;15.228480000000019
360;361;786.688;216.50431999999998;0.43652;18.4722;17.7214;100;10.0;24.49568000000002
361;362;797.6832000000002;230.41024;0.51752;16.6575;16.3403;100;10.0;10.589760000000012
362;363;801.3824000000001;224.90112;1.08374;12.1512;12.9564;100;10.0;16.09888000000001
363;364;766.5920000000001;204.84096;0.24261;17.2602;16.6904;with;9.0;36.159040000000005
364;365;732.032;208.51711999999998;0.72778;16.456;16.0741;with;9.0;33.221837954791134
365;366;816.7552000000001;231.3216;0.59839;19.0316;18.0376;100;10.0;9.83626725948418
366;367;880.8448000000001;249.16992;0.69543;18.6165;17.3567;health;11.0;3.8448000000000775
367;368;952.3712;247.08095999999998;0.3717;15.0755;16.2292;must;13.0;0.0
368;369;988.1472;282.81856;0.42041;17.4427;16.8167;navigate;14.0;17.81855999999999
369;370;281.2672;379.12575999999996;0.29126;15.8535;14.804;through;15.0;9.125759999999957
370;371;317.696;405.57568;0.53345;16.9372;16.57;through;15.0;40.6640064856182
371;372;380.4032;378.7776;0.43671;18.2176;17.552;of;18.0;14.02018658934324
372;373;417.6256;381.87008;0.69574;17.6457;6.3487;challenges;19.0;11.870079999999973
373;374;451.76320000000004;359.91551999999996;0.40424;17.7649;16.2941;challenges;19.0;0.0
374;375;534.2848;346.04032;0.50146;17.2091;16.4601;achieve;21.0;0.0
375;376;629.9904;342.72256;0.51788;17.018;16.138;your;22.0;8.277440000000013
376;377;753.8304;344.66816;0.841;16.9757;16.7211;are;25.0;6.33184
377;378;811.1744000000001;440.9856;0.27478;11.2096;13.408;standing;26.0;70.98559999999998
378;379;903.2704000000001;353.40288;0.59845;17.1802;16.4983;front;28.0;0.0
379;380;942.4896000000001;368.14848;0.37195;15.6282;16.0811;of;29.0;3.1484800000000064
380;381;304.23040000000003;505.12896;0.51752;17.0287;16.8369;of;32.0;35.128960000000006
381;382;369.1008;487.22944;0.45306;16.6368;16.8732;Witchcraft;33.0;17.22944000000001
382;383;496.704;463.88223999999997;0.4046;16.8039;16.8158;Wizardry.;35.0;0.0
383;384;627.072;449.7408;0.5177;16.5349;15.6814;front;37.0;0.2592000000000212
384;385;632.5376;452.31104;0.35571;16.5067;16.3205;front;37.0;3.5375999999999976
