;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Sure!;217;346;263;365;[1093];0.6309;0.6309;1;21.9008;22.4684;355.5;;1;448.9724800356939;22.18;0.6309;[22.819519999999955]
1;1;It;273;347;286;365;[];0.0;0.0;0;;;356.0;0.5;1;430.1402020613762;;;[]
2;2;looks;294;346;339;365;[1069];0.4206;0.4206;1;19.0366;14.7781;355.5;0.5;1;388.4565806231136;16.91;0.4206;[34.17568]
3;3;like;348;346;377;365;[1090, 1094];0.8569;0.3878;2;25.2054;24.3571;355.5;0.0;1;360.40481216182667;24.78;0.4284;[17.20692069585952, 1.0943999999999505]
4;4;the;384;346;412;365;[];0.0;0.0;0;;;355.5;0.0;1;336.3007294511886;;;[]
5;5;while;420;346;465;365;[1095];0.4205;0.4205;1;23.6633;23.3204;355.5;0.0;1;303.86197891378504;23.49;0.4205;[0.0]
6;6;loop;474;346;509;370;[1070];0.4529;0.4529;1;21.814;21.2423;358.0;2.5;1;277.24135591466427;21.53;0.4529;[0.0]
7;7;will;517;346;545;365;[1096];1.0028;1.0028;1;22.0252;19.0391;355.5;2.5;1;267.6323564694702;20.53;1.0028;[0.0]
8;8;never;554;351;604;365;[1071, 1097];0.5178;0.372;2;22.6251;21.5185;358.0;2.5;1;254.0829058189503;22.07;0.2589;[0.0, 10.991039999999998]
9;9;conclude;611;346;689;365;[1072, 1073, 1098, 1116];1.7301;0.4366;4;18.8515;17.7826;355.5;2.5;1;252.25695999999994;18.32;0.4325;[4.716430802375887, 0.7113599999999565, 6.9024, 6.57887999999997]
10;10;because;697;346;768;365;[1074, 1117];0.6959;0.3884;2;23.0792;18.983;355.5;0.0;1;259.90677680545684;21.03;0.348;[0.42463999999995394, 87.47487999999998]
11;11;*a*;778;344;804;365;[1099, 1118];0.9705;0.5016;2;22.637;17.8297;354.5;1.0;1;290.2631492790664;20.23;0.4853;[3.092129317864996, 84.69984]
12;12;is;817;346;829;365;[1087];0.8739;0.8739;1;27.0492;26.6166;355.5;1.0;1;311.40648135419656;26.83;0.8739;[0.0]
13;13;always;837;346;896;370;[1075, 1084, 1089, 1091, 1100, 1119];2.5557;0.5175;6;24.4746;23.9017;358.0;2.5;1;319.6563326909098;24.19;0.4259;[0.0, 11.698097755515612, 13.231999999999971, 45.43679999999995, 0.0, 68.31295999999998]
14;14;set;904;347;930;365;[1076, 1086, 1120];1.3426;0.7282;3;23.6979;21.1164;356.0;2.0;1;369.20764216007444;22.41;0.4475;[17.362576705362603, 36.51296000000002, 85.34495999999996]
15;15;to;937;347;953;365;[1077, 1101];0.9702;0.4687;2;24.2666;23.8959;356.0;0.0;1;393.9498199382779;24.08;0.4851;[40.36063999999999, 0.3311999999999671]
16;16;1.;963;347;976;365;[1085];0.5172;0.5172;1;21.875;21.7627;356.0;0.0;1;414.25514822317126;21.82;0.5172;[20.12639999999999]
17;17;Perhaps;987;346;1056;370;[1088, 1102];1.4072;0.809;2;27.0609;25.5192;358.0;2.0;1;430.6486398787318;26.29;0.7036;[22.42751999999996, 7.723813829346206]
18;18;you;250;455;281;475;[];0.0;0.0;0;;;465.0;107.0;2;380.9634184923817;;;[]
19;19;meant;290;452;346;470;[1092, 1103];0.9871;0.5502;2;25.8903;24.6392;461.0;4.0;2;323.825360077622;25.26;0.4936;[39.73808528484485, 0.07743999999996731]
20;20;to;353;452;369;470;[];0.0;0.0;0;;;461.0;0.0;2;303.5212833219469;;;[]
21;21;check;378;450;428;470;[1104];0.3074;0.3074;1;21.9607;19.0873;460.0;1.0;2;253.55120632606258;20.52;0.3074;[4.961919999999964]
22;22;the;435;450;463;470;[1105];0.3074;0.3074;1;25.1031;23.7633;460.0;0.0;2;225.9751451584921;24.43;0.3074;[18.806399999999996]
23;23;value;470;450;517;470;[1106];0.4689;0.4689;1;25.3488;23.4072;460.0;0.0;2;188.33182160591338;24.38;0.4689;[0.0]
24;24;of;525;450;542;470;[];0.0;0.0;0;;;460.0;0.0;2;173.849230741472;;;[]
25;25;"""b’";551;449;577;470;[1107];0.4692;0.4692;1;24.5333;23.0448;459.5;0.5;2;158.05096339282966;23.79;0.4692;[6.888000000000034]
26;26;to;589;452;605;470;[];0.0;0.0;0;;;461.0;1.5;2;150.16440533429213;;;[]
27;27;determine;614;450;704;470;[1108, 1109];0.6309;0.1619;2;24.4376;17.3117;460.0;1.0;2;147.25695999999994;20.87;0.3155;[21.8784, 1.2217600000000175]
28;28;if;713;450;723;470;[];0.0;0.0;0;;;460.0;0.0;2;166.91784275325867;;;[]
29;29;the;729;450;757;470;[];0.0;0.0;0;;;460.0;0.0;2;175.02160275063645;;;[]
30;30;user;766;456;803;470;[1078];0.2103;0.2103;1;24.6098;22.721;463.0;3.0;2;197.48794350390506;23.67;0.2103;[0.0]
31;31;had;811;450;841;470;[1110];0.5985;0.5985;1;24.2978;23.2764;460.0;3.0;2;229.93458163008364;23.79;0.5985;[5.28959999999995]
32;32;entered;850;450;917;470;[1082, 1111, 1112];0.6797;0.3401;3;23.8056;22.9162;460.0;0.0;2;261.08468478522747;23.36;0.2266;[29.48416000000003, 10.593919999999969, 32.190079999999966]
33;33;their;925;450;967;470;[1083];0.4528;0.4528;1;24.0428;23.1478;460.0;0.0;2;325.7748495961614;23.6;0.4528;[52.073256146839945]
34;34;name;974;455;1022;470;[];0.0;0.0;0;;;462.5;2.5;2;370.14649185072875;;;[]
35;35;correctly?;236;555;322;580;[1113, 1122];0.5178;0.4207;2;17.4198;15.6807;567.5;105.0;3;314.6201516581568;16.55;0.2589;[25.020160000000033, 36.59136000000001]
36;36;Additionally;329;555;434;580;[1114, 1121, 1123, 1124, 1125, 1138];2.0214;0.3879;6;22.3116;21.0264;567.5;0.0;3;203.84014871806187;21.67;0.3369;[56.15840000000003, 0.0, 17.391359999999963, 9.51679999999999, 16.807680000000005, 27.479971342517793]
37;37;the;442;555;469;575;[];0.0;0.0;0;;;565.0;2.5;3;170.718856103834;;;[]
38;38;print;478;556;518;580;[1115, 1126, 1130];0.89;0.2913;3;20.4259;20.5947;568.0;3.0;3;122.22328349950998;20.51;0.2967;[61.71897752703299, 0.0, 0.9356799999999339]
39;39;statement;526;557;616;575;[1127, 1139];0.5825;0.3723;2;23.9322;22.4045;566.0;2.0;3;46.091715409622076;23.17;0.2913;[1.3891199999999344, 3.640640000000076]
40;40;will;624;555;651;575;[1136, 1140];1.0351;0.2909;2;26.9395;25.6883;565.0;1.0;3;42.256959999999935;26.31;0.5175;[0.0, 42.256959999999935]
41;41;never;660;560;710;575;[1128];0.3558;0.3558;1;24.1253;22.9454;567.5;2.5;3;49.403269420166886;23.54;0.3558;[1.6553599999999733]
42;42;execute;717;557;786;575;[1079, 1133, 1135];0.6637;0.2268;3;25.7679;25.9579;566.0;1.5;3;92.77582351777644;25.86;0.2212;[84.88607999999999, 51.554880000000026, 15.346239999999966]
43;43;because;794;555;865;575;[1129, 1131];1.0998;0.7765;2;23.9842;23.1906;565.0;1.0;3;165.09320951935487;23.59;0.5499;[20.118079999999964, 28.545599999999922]
44;44;of;873;555;890;575;[];0.0;0.0;0;;;565.0;0.0;3;242.30674078407642;;;[]
45;45;the;897;555;924;575;[1132];0.8087;0.8087;1;22.5469;22.8181;565.0;0.0;3;265.9718959390289;22.68;0.8087;[17.363519999999994]
46;46;infinity;933;555;992;580;[1134];0.3074;0.3074;1;24.0464;24.4999;567.5;2.5;3;300.9089879505124;24.27;0.3074;[4.202239999999961]
47;47;loop;1001;555;1037;580;[];0.0;0.0;0;;;567.5;0.0;3;368.48195156534007;;;[]
48;48;above.;610;660;668;680;[1137];0.2424;0.2424;1;24.905;25.8593;670.0;102.5;4;42.743040000000065;25.38;0.2424;[40.01599999999996]
