;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;A;222;399;233;417;[];0.0;0.0;0;;;408.0;;1;467.3916598825546;;;[]
1;1;few;241;398;271;418;[];0.0;0.0;0;;;408.0;0.0;1;433.8798213881001;;;[]
2;2;days;279;398;319;422;[313];0.2912;0.2912;1;21.819;20.8039;410.0;2.0;1;391.18809660797405;21.31;0.2912;[38.76928000000004]
3;3;ago;327;403;358;422;[314];0.3073;0.3073;1;20.4213;20.7147;412.5;2.5;1;359.4921002299906;20.57;0.3073;[9.661119999999983]
4;4;I;367;399;372;417;[272];0.3725;0.3725;1;20.6439;20.1094;408.0;4.5;1;351.6308958663468;20.38;0.3725;[26.755564260168374]
5;5;invented;381;398;456;418;[271, 315];0.5011;0.2263;2;21.2869;21.462;408.0;0.0;1;290.9206548318108;21.37;0.2505;[21.608319999999992, 27.632170587081994]
6;6;a;465;403;473;418;[];0.0;0.0;0;;;410.5;2.5;1;280.2628712615526;;;[]
7;7;time;482;400;521;418;[273];0.372;0.372;1;20.6435;21.2649;409.0;1.5;1;253.9269568355625;20.95;0.372;[26.930581658300625]
8;8;machine;529;398;603;418;[274, 312, 316];0.7609;0.0973;3;18.4256;17.031;408.0;1.0;1;226.06508135439583;17.73;0.2536;[23.176332885976556, 38.23295999999999, 35.00460324435056]
9;9;for;611;398;635;418;[];0.0;0.0;0;;;408.0;0.0;1;222.5634799507089;;;[]
10;10;this;642;398;673;418;[317];0.3073;0.3073;1;19.7987;20.1828;408.0;0.0;1;222.39936;19.99;0.3073;[44.47424000000001]
11;11;exact;681;400;728;418;[275];0.3559;0.3559;1;20.5749;20.1499;409.0;1.0;1;225.5311672646812;20.36;0.3559;[41.48735999999997]
12;12;reason;737;403;794;418;[318];0.3236;0.3236;1;21.4642;20.6492;410.5;1.5;1;241.23681354173453;21.06;0.3236;[38.527679999999975]
13;13;and;803;398;834;418;[276];0.3887;0.3887;1;21.4502;20.8816;408.0;2.5;1;273.6552228768338;21.17;0.3887;[21.879882820015293]
14;14;the;842;398;870;418;[319];0.5663;0.5663;1;21.4638;21.3769;408.0;0.0;1;298.06983109293293;21.42;0.5663;[24.53848725365114]
15;15;first;878;398;912;418;[278];0.5177;0.5177;1;22.5905;22.5514;408.0;0.0;1;323.15683654809095;22.57;0.5177;[21.464959999999962]
16;16;dinosaur;920;398;996;418;[277, 279, 280, 320, 321];2.0379;0.5179;5;20.1839;21.7874;408.0;0.0;1;354.8077093409465;20.99;0.4076;[25.479039999999998, 10.733439999999973, 0.0, 17.706880000000012, 16.055271560157422]
17;17;I;1004;399;1009;417;[];0.0;0.0;0;;;408.0;0.0;1;424.0691553600304;;;[]
18;18;met;1018;400;1052;418;[];0.0;0.0;0;;;409.0;1.0;1;435.51988818855284;;;[]
19;19;told;215;503;247;522;[];0.0;0.0;0;;;512.5;103.5;2;413.8439577035886;;;[]
20;20;me;256;508;282;522;[];0.0;0.0;0;;;515.0;2.5;2;380.4387326860524;;;[]
21;21;that;290;503;325;522;[281, 322];1.1481;0.5174;2;22.1134;21.7059;512.5;2.5;2;339.8377667766925;21.91;0.5741;[4.342719999999986, 8.172480000000007]
22;22;him;333;503;364;522;[];0.0;0.0;0;;;512.5;0.0;2;303.58549195864026;;;[]
23;23;being;374;503;420;527;[323];0.3072;0.3072;1;20.517;19.5921;515.0;2.5;2;250.66322053258955;20.05;0.3072;[23.019374432368934]
24;24;a;429;508;437;522;[];0.0;0.0;0;;;515.0;0.0;2;238.07455413750043;;;[]
25;25;cold-blooded;446;503;560;522;[282, 324];0.7768;0.4689;2;21.3171;20.7037;512.5;2.5;2;144.90781803536208;21.01;0.3884;[24.095680000000016, 32.021439999999984]
26;26;animal;569;503;627;522;[283, 310];0.7281;0.534;2;21.8549;21.0617;512.5;0.0;2;119.54984453260322;21.46;0.364;[32.90208000000001, 38.28173498797562]
27;27;makes;636;503;693;522;[284, 325];0.6629;0.3721;2;21.1266;20.7814;512.5;0.0;2;118.39936;20.95;0.3315;[33.076160000000016, 55.563199999999995]
28;28;it;702;504;712;522;[285];0.2586;0.2586;1;21.671;20.2821;513.0;0.5;2;132.04289200017394;20.98;0.2586;[11.616639999999961]
29;29;so;719;508;738;522;[];0.0;0.0;0;;;515.0;2.0;2;140.39862865345086;;;[]
