;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Sure,;231;137;277;160;[];0.0;0.0;0;;;148.5;;1;790.2292778377029;;;[]
1;1;here;286;136;324;156;[];0.0;0.0;0;;;146.0;2.5;1;765.6698698733661;;;[]
2;2;is;333;137;345;156;[];0.0;0.0;0;;;146.5;0.5;1;753.8986812774629;;;[]
3;3;an;353;141;373;156;[];0.0;0.0;0;;;148.5;2.0;1;738.8407931563453;;;[]
4;4;example;381;136;456;161;[1244, 1245];0.5657;0.1939;2;24.5342;22.7227;148.5;0.0;1;694.4080616121169;23.63;0.2828;[22.14240000000001, 39.88735999999999]
5;5;of;464;136;481;156;[];0.0;0.0;0;;;146.0;2.5;1;688.3856285773967;;;[]
6;6;a;488;141;496;156;[];0.0;0.0;0;;;148.5;2.5;1;682.4355307513651;;;[]
7;7;game;505;141;554;161;[];0.0;0.0;0;;;151.0;2.5;1;657.3791083019732;;;[]
8;8;played;562;136;619;161;[1246];0.2266;0.2266;1;23.4265;20.9881;148.5;2.5;1;639.9549765662406;22.21;0.2266;[44.27007999999999]
9;9;by;628;136;648;161;[];0.0;0.0;0;;;148.5;0.0;1;634.1790756812287;;;[]
10;10;Bob;657;136;689;156;[];0.0;0.0;0;;;146.0;2.5;1;633.1785132424327;;;[]
11;11;and;697;136;728;156;[];0.0;0.0;0;;;146.0;0.0;1;629.9746642777767;;;[]
12;12;Jane:;736;137;782;156;[1247];0.2587;0.2587;1;23.0037;21.4139;146.5;0.5;1;629.14176;22.21;0.2587;[48.813119999999984]
13;13;Bob:;793;136;831;156;[];0.0;0.0;0;;;146.0;0.5;1;629.9866328993795;;;[]
14;14;"""S""";842;136;868;156;[];0.0;0.0;0;;;146.0;0.0;1;634.413528884668;;;[]
15;15;Jane:;876;137;922;156;[1248, 1250, 1252];1.0513;0.3881;3;25.4616;24.2406;146.5;0.5;1;639.6768040439622;24.85;0.3504;[24.71839999999999, 1.084799999999973, 27.889920000000018]
16;16;"""T""";933;136;958;155;[1249];0.9542;0.9542;1;25.3894;23.6883;145.5;1.0;1;653.3566569278204;24.54;0.9542;[18.117119999999986]
17;17;Bob:;967;136;1005;156;[];0.0;0.0;0;;;146.0;0.5;1;662.2005176922604;;;[]
18;18;"""A""";1016;136;1042;155;[1251];0.8247;0.8247;1;24.5403;23.567;145.5;0.5;1;680.0133654215169;24.05;0.8247;[0.0]
19;19;Jane:;217;242;263;260;[];0.0;0.0;0;;;251.0;105.5;2;723.3012591941878;;;[]
20;20;"""R""";274;241;300;260;[];0.0;0.0;0;;;250.5;0.5;2;698.3747529456499;;;[]
21;21;Bob:;310;241;348;260;[];0.0;0.0;0;;;250.5;0.0;2;667.708343179788;;;[]
22;22;"""T""";359;241;383;260;[1253];0.4367;0.4367;1;25.9552;24.2653;250.5;0.0;2;646.6780895870043;25.11;0.4367;[0.0]
23;23;Jane:;392;242;437;260;[];0.0;0.0;0;;;251.0;0.5;2;616.7260976737547;;;[]
24;24;"""L""";448;241;472;260;[1254];0.3882;0.3882;1;24.395;23.4482;250.5;0.5;2;599.1153474514716;23.92;0.3882;[6.647359999999992]
25;25;Bob:;482;241;520;260;[1255];0.5178;0.5178;1;24.1563;24.52;250.5;0.0;2;577.545093955353;24.34;0.5178;[0.0]
26;26;"""E""";531;241;556;260;[];0.0;0.0;0;;;250.5;0.0;2;563.5128104594407;;;[]
27;27;Jane:;564;242;610;260;[1256];0.663;0.663;1;24.7736;23.8722;251.0;0.5;2;546.2501400932522;24.32;0.663;[31.02527999999998]
28;28;"""D""";621;241;648;260;[];0.0;0.0;0;;;250.5;0.5;2;537.0326168417497;;;[]
29;29;Bob:;658;241;696;260;[1257];0.2265;0.2265;1;23.1364;23.3211;250.5;0.0;2;529.0738772155526;23.23;0.2265;[0.0]
30;30;"""N""";707;241;734;260;[1258];0.2913;0.2913;1;25.8081;24.9108;250.5;0.0;2;525.8041304058933;25.36;0.2913;[25.24295661465982]
31;31;Jane:;742;242;788;260;[1259, 1267, 1268, 1269];2.4266;1.0999;4;24.486;21.8611;251.0;0.5;2;525.14176;23.17;0.6067;[23.785599999999988, 31.219839999999976, 17.60064, 18.204799999999977]
