text;attention
Oh;8.401436777071829e-08
I'm;1.8714804177666218e-07
an;7.868965589261935e-08
angry;1.0777075361798969e-07
banana;6.116993798061429e-08
and;7.006651988824444e-08
I'll;8.071090967337797e-08
tell;7.500632690079342e-08
you;5.805514211039894e-08
why;9.807136030943249e-08
it's;1.4679534637826831e-07
a;8.317596746800193e-08
girl;8.673990505393311e-08
called;7.54203817631898e-08
Joana;1.1710885612918515e-07
and;8.293001969784184e-08
she;7.4390793144216e-08
makes;8.56045092775706e-08
me;9.354332748081095e-08
want;6.65845728120994e-08
to;5.8119259826086e-08
die.;0.9999945599237172
She;1.2229847908258936e-07
sings;1.1921948624282393e-07
like;7.859941530748758e-08
a;6.875805026965414e-08
kitten;1.0068343290483923e-07
that;8.229151000758734e-08
got;8.504576773673104e-08
it's;1.0052368779071824e-07
period;7.048164017538991e-08
and;9.30786538105429e-08
enters;1.06494859390235e-07
the;6.717199573397948e-08
kitchen;7.226752218471244e-08
with;7.340308055351915e-08
her;7.91152910003656e-08
trail;6.11175817851164e-08
of;5.6988259512502566e-08
blood;7.88683842677647e-08
Ooohhhh;2.478428648415159e-07
Joana!;2.387186029301839e-07
your;1.1231759383813858e-07
voice;7.4383579316135e-08
sounds;6.617733374700647e-08
like;6.097892691341516e-08
a;6.527431410288654e-08
metal;6.569160554941115e-08
hitting;7.620895545116421e-08
wood;7.106767059608312e-08
Ooohhhh;1.855878600761867e-07
Joana;1.1165632584776181e-07
I;7.825890294798296e-08
hope;7.239620628308761e-08
this;8.510400654349417e-08
song;8.410651890706045e-08
of;7.465983478907678e-08
you;8.040943869075078e-08
isn't;7.107890419940948e-08
too;6.770579526107524e-08
rude;6.29279891472945e-08
