text;attention
Star;0.35603679790788884
Wars;0.056122530351560125
is;0.010870020823594843
a;0.008624102677721946
film;0.011702294357930187
franchise;0.021324179771582692
mainly;0.010227886924050756
and;0.011067698229607327
has;0.009415746214656084
expanded;0.008669820789134077
into;0.008220361603748656
other;0.00768592206258099
mediums,;0.0165214816005302
Star;0.007659274365136861
trek;0.07116849884603348
is;0.009816962868862505
an;0.007221553239670414
episodic;0.019501409146860996
show;0.010688650354975671
which;0.008654347011095385
also;0.006867961058262877
has;0.006767185850350444
expanded;0.007038911021136938
into;0.00656136800156044
other;0.006639568369604892
media;0.006818534871550364
formats,;0.009117590199176484
Star;0.007429522240602447
Wars;0.01162744420438683
is;0.006964371103231505
set;0.008062727495257188
in;0.007568456633621845
a;0.00738377047783324
galaxy;0.00895591069608022
far;0.008205590972748155
away;0.008760834405135514
a;0.006902895658823985
long;0.006898993078491897
time;0.00825822978959727
ago;0.009072826496930564
whereas;0.007892376177505354
Star;0.006528589080661088
Trek;0.031873955902339816
is;0.006794142518207341
set;0.006910025353769557
mainly;0.007234614845262492
in;0.007193295098189363
our;0.00828018279013278
local;0.0070841465586964384
galactic;0.008759580855772324
neighbourhood;0.007936060673744097
in;0.006404914538020896
the;0.006965128718116742
relatively;0.007055670113033573
near;0.00769415195014224
earth;0.007566775965135751
future;0.00719217881710817
(by;0.008196201576796047
sci-fi-;0.008909976672907249
standards);0.006425800022853482
