;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
2320;2321;602.3168;378.85952;0.38806;15.3807;13.5415;;;
2321;2322;285.77279999999996;392.51968;0.40393;13.605;13.5111;I;1.0;58.674759881420904
2322;2323;474.0096;388.70016;0.37207;12.3368;11.9823;with;5.0;61.43083326950402
2323;2324;574.0032;371.10784;0.2428;13.2378;13.1634;study.;7.0;78.89215999999999
2325;2326;773.8368;361.216;0.53357;13.0717;13.0286;eating;12.0;89.78399999999999
2327;2328;999.808;361.85088;0.25879;12.3548;13.1883;been;18.0;88.14911999999998
2328;2329;468.2496;488.37632;0.38831;12.8367;11.7308;your;6.0;16.552831688336617
2329;2330;945.7536;520.89856;0.25891;17.964;7.6019;may;16.0;49.2124793424757
2330;2331;599.8848;519.91552;0.24255;13.6518;13.5602;be;23.0;35.79869841084168
2331;2332;715.9424;471.92064;0.24231;12.4634;12.532;give;26.0;84.07936000000001
2332;2333;723.6608;451.7376;0.37256;10.9243;11.0184;of;11.0;3.3392000000000053
2333;2334;690.3552000000001;469.34016;0.24243;12.1804;11.9715;type;10.0;0.0
2334;2335;736.5888;500.46976;0.21033;12.6748;13.2868;eating;12.0;29.26416511533518
2335;2336;765.3632;414.23872;0.27502;12.9117;13.0564;eating;12.0;36.76128
