;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;This;218;346;254;365;[646, 647, 656, 659, 660];1.9722;0.3068;5;13.0704;12.7502;355.5;;1;407.17530546366686;12.91;0.3944;[12.231359999999995, 16.491199999999992, 11.494079999999997, 0.0, 20.44992000000002]
1;1;is;262;346;274;365;[];0.0;0.0;0;;;355.5;0.0;1;391.5569554731858;;;[]
2;2;a;282;351;291;365;[];0.0;0.0;0;;;358.0;2.5;1;378.6056013577063;;;[]
3;3;complicated;299;346;405;370;[648, 657, 658, 661, 662];1.7954;0.3394;5;14.5973;15.1392;358.0;0.0;1;298.19220341824905;14.87;0.3591;[19.734343505675604, 14.50175999999999, 20.798080000000027, 0.9235199999999963, 36.53696000000002]
4;4;question;414;346;489;370;[663];0.2263;0.2263;1;14.5644;15.1923;358.0;0.0;1;259.3609341813651;14.88;0.2263;[41.34976000000006]
5;5;which;497;346;547;365;[645, 649];0.5015;0.2102;2;14.837;15.3973;355.5;2.5;1;251.04528949858903;15.12;0.2508;[23.556799999999953, 2.0588800000000447]
6;6;could;555;346;601;365;[650, 664];0.5336;0.3234;2;13.613;14.3484;355.5;0.0;1;249.37951999999996;13.98;0.2668;[0.0, 0.0]
7;7;have;610;346;651;365;[];0.0;0.0;0;;;355.5;0.0;1;251.70392404456146;;;[]
8;8;a;659;351;668;365;[];0.0;0.0;0;;;358.0;2.5;1;262.86956723711927;;;[]
9;9;few;676;346;706;365;[651, 665];0.5016;0.2589;2;13.3609;13.8863;355.5;2.5;1;268.7299041406266;13.62;0.2508;[21.48416000000003, 0.0]
10;10;different;714;346;789;365;[653, 654];0.5175;0.2748;2;13.92;13.8094;355.5;0.0;1;285.07804085799097;13.86;0.2588;[3.281599999999969, 5.76576]
11;11;interpretations.;798;346;933;370;[652, 666, 667, 668];1.067;0.3072;4;13.3214;13.4103;358.0;2.5;1;330.24566337717494;13.37;0.2668;[0.0, 7.711360000000013, 0.0, 10.293119999999988]
12;12;I;943;347;948;365;[];0.0;0.0;0;;;356.0;2.0;1;443.8165312146792;;;[]
13;13;don't;957;346;1001;365;[655];0.3395;0.3395;1;14.0836;13.4118;355.5;0.5;1;455.4653635342981;13.75;0.3395;[8.493759999999952]
14;14;know;1009;346;1055;365;[];0.0;0.0;0;;;355.5;0.0;1;499.7899652648403;;;[]
15;15;exactly;229;450;291;475;[669];0.2913;0.2913;1;15.1008;17.041;462.5;107.0;2;317.1414620944893;16.07;0.2913;[7.508799999999951]
16;16;which;299;450;349;470;[670];0.3879;0.3879;1;13.1072;12.9089;460.0;2.5;2;268.9169949620708;13.01;0.3879;[15.447679999999991]
17;17;version;357;451;421;470;[671];0.2911;0.2911;1;14.3791;14.6833;460.5;0.5;2;211.73280846252996;14.53;0.2911;[0.0]
18;18;of;429;450;446;470;[];0.0;0.0;0;;;460.0;0.5;2;194.1962465637027;;;[]
19;19;this;453;450;484;470;[];0.0;0.0;0;;;460.0;0.0;2;171.13126593182906;;;[]
20;20;question;492;451;567;475;[672, 684];0.5016;0.2426;2;14.0154;11.1631;463.0;3.0;2;139.66160166427417;12.59;0.2508;[0.0, 13.120319999999992]
21;21;you;575;455;606;475;[];0.0;0.0;0;;;465.0;2.0;2;139.37951999999996;;;[]
22;22;are;615;455;642;470;[673];0.4524;0.4524;1;14.1378;14.3992;462.5;2.5;2;149.58758698311294;14.27;0.4524;[14.2192]
23;23;asking;650;450;706;475;[];0.0;0.0;0;;;462.5;0.0;2;157.86580053776808;;;[]
24;24;yet,;714;452;747;475;[674, 692];0.4528;0.3072;2;12.1008;11.6317;463.5;1.0;2;196.22944473098417;11.87;0.2264;[1.0678399999999897, 38.61791999999991]
25;25;so;756;456;774;470;[];0.0;0.0;0;;;463.0;0.5;2;230.84960944179733;;;[]
26;26;I;783;451;788;470;[];0.0;0.0;0;;;460.5;2.5;2;252.48258193275504;;;[]
27;27;will;797;450;824;470;[675, 693];0.7283;0.3238;2;14.0573;13.9568;460.0;0.5;2;264.0890724347192;14.01;0.3642;[14.565001061119085, 51.543679999999995]
28;28;need;833;450;874;470;[676];0.2588;0.2588;1;12.5762;12.7733;460.0;0.0;2;294.8902409023234;12.67;0.2588;[2.467200000000048]
29;29;to;883;452;899;470;[];0.0;0.0;0;;;461.0;1.0;2;339.37155770545996;;;[]
30;30;clarify.;907;450;966;475;[677];0.2587;0.2587;1;13.7074;13.0026;462.5;1.5;2;359.2664790645383;13.36;0.2587;[30.323519999999974]
31;31;Are;974;451;1004;470;[];0.0;0.0;0;;;460.5;2.0;2;423.49893763671986;;;[]
32;32;you;1012;455;1043;475;[];0.0;0.0;0;;;465.0;4.5;2;457.8583656322448;;;[]
33;33;asking;206;555;262;580;[678, 679];0.5824;0.275;2;13.6433;13.4741;567.5;102.5;3;315.7492419300962;13.56;0.2912;[40.90755805373862, 20.283890874721173]
34;34;why;271;555;306;580;[];0.0;0.0;0;;;567.5;0.0;3;272.0530238380571;;;[]
35;35;we;314;560;337;575;[];0.0;0.0;0;;;567.5;0.0;3;242.0962184327348;;;[]
36;36;have;346;555;387;575;[680];0.4526;0.4526;1;14.7458;14.0344;565.0;2.5;3;192.93361288129765;14.39;0.4526;[24.547520000000077]
37;37;a;395;560;403;575;[];0.0;0.0;0;;;567.5;2.5;3;177.30052165583274;;;[]
38;38;universe;413;556;487;575;[681];0.421;0.421;1;13.9915;13.841;565.5;2.0;3;97.20585877111733;13.92;0.421;[0.0]
39;39;at;495;557;512;575;[];0.0;0.0;0;;;566.0;0.5;3;75.03585129410078;;;[]
40;40;all,;519;555;544;579;[];0.0;0.0;0;;;567.0;1.0;3;47.618639411793374;;;[]
41;41;rather;553;555;607;575;[694, 702];0.6468;0.372;2;14.7844;15.2498;565.0;2.0;3;39.37951999999996;15.02;0.3234;[2.9967999999998938, 39.37951999999996]
42;42;than;614;555;652;575;[682];0.2751;0.2751;1;13.9803;13.4466;565.0;0.0;3;54.81323726464613;13.71;0.2751;[15.825960029066156]
