text;attention
While;0.016164107438905884
it's;0.01535929189843698
hard;0.01405318391603108
for;0.013545415314392852
me;0.014154886829900239
to;0.013024849645942346
know;0.014148646324599267
what;0.013338643190577273
population;0.016684055658516977
you're;0.01673683484706807
looking;0.012868103939316158
for,;0.02111352548464862
I;0.013879035141215097
can;0.012736977644537382
guess;0.014251849628117721
that;0.01380293420319982
you're;0.014376442249406199
looking;0.012499008349218783
for;0.013996917319663536
the;0.013290697317029298
human;0.01407667070382405
population?;0.02368409188514009
That;0.01281045429530825
number;0.016193885388311974
is;0.013493131107662048
difficult;0.015043160457445864
to;0.01328395870032801
measure;0.014418715522027179
accurately,;0.017121003488199185
but;0.01373995520516801
some;0.013000707059805867
sources;0.014786038423756384
claim;0.014302564621746314
that;0.01343173858326543
the;0.01324475912748657
Earth;0.014082868760621918
reached;0.014620240470744606
an;0.012594270204027366
estimated;0.015167739167479292
population;0.014125971059126944
of;0.013088250836771455
8;0.014139632365861366
billion;0.015025555333838536
around;0.014182025226245247
November;0.013943828235648478
15th;0.017038330274450786
of;0.012443199354372256
2022.;0.021687053170373668
The;0.013454134637192581
human;0.012703638273363385
population;0.013451070414837044
may;0.012664064152094888
decline;0.016245666241864343
and;0.012741164277878704
reach;0.014321050643752909
that;0.013033740528097875
number;0.013331006385593164
again,;0.014570103645976537
but;0.012853062782882707
I;0.013697398410748704
don't;0.015449893454441576
have;0.012980819109566055
any;0.01289263722110053
information;0.014683907340273798
to;0.012978913197392566
provide;0.013539072287313597
you;0.012443613956194135
with;0.012464507936129389
a;0.01220614831055847
projection.;0.012499181422986247
