number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;Could
1;0.0;0.0;0.0;0.0;0.0;0.0;you
2;0.38015;0.38015;1.0;0.07817765946584901;0.09200276726885656;0.06477732793522267;first
3;0.0;0.0;0.0;0.0;0.0;0.0;please
4;0.3474;0.3474;1.0;0.06888823891009872;0.08180961468129098;0.06477732793522267;provide
5;0.1372;0.1372;0.5;0.03366705928543384;0.03804347826086956;0.038461538461538464;more
6;0.34004999999999996;0.24285;1.5;0.07210444974953449;0.057274691332821315;0.10323886639676114;information
7;0.0;0.0;0.0;0.0;0.0;0.0;related
8;0.0;0.0;0.0;0.0;0.0;0.0;to
9;0.2991;0.2991;1.0;0.061441034555714494;0.07232628654063006;0.06477732793522267;which
10;0.1456;0.1456;0.5;0.024396782841823058;0.030315649204630635;0.02631578947368421;programming
11;0.24245;0.24245;0.5;0.040625;0.05048096943449655;0.02631578947368421;language
12;0.1455;0.1455;0.5;0.0357037691401649;0.04034494232475599;0.038461538461538464;your
13;0.47655;0.33935;1.0;0.11693904593639576;0.09409660603371783;0.07692307692307693;website
14;0.15365;0.15365;0.5;0.02574564343163539;0.03199175480969435;0.02631578947368421;uses?
15;0.0;0.0;0.0;0.0;0.0;0.0;I
16;0.0;0.0;0.0;0.0;0.0;0.0;can
17;0.0;0.0;0.0;0.0;0.0;0.0;code
18;0.1216;0.1216;0.5;0.029839026305457404;0.03371783496007098;0.038461538461538464;it
19;0.5581;0.41259999999999997;1.5;0.10989398306476317;0.1004446226520924;0.09109311740890688;right
20;0.0;0.0;0.0;0.0;0.0;0.0;away,
21;0.28315;0.16985;1.0;0.047444705093833785;0.03536478720746232;0.05263157894736842;but
22;0.0;0.0;0.0;0.0;0.0;0.0;i
23;0.3235;0.14555;1.0;0.054205764075067026;0.030305238610810366;0.05263157894736842;want
24;0.2993;0.2993;1.0;0.062120505804547435;0.07294123440563251;0.06477732793522267;to
25;0.0;0.0;0.0;0.0;0.0;0.0;make
26;0.1699;0.1699;0.5;0.028468498659517425;0.035375197801282586;0.02631578947368421;sure
27;0.0;0.0;0.0;0.0;0.0;0.0;that
28;0.0;0.0;0.0;0.0;0.0;0.0;it
29;0.0;0.0;0.0;0.0;0.0;0.0;fits
30;0.3073;0.25849999999999995;1.5;0.061562024028689585;0.0627608098544113;0.09109311740890688;your
31;0.0;0.0;0.0;0.0;0.0;0.0;specific
32;0.2911;0.19405;1.0;0.04877680965147454;0.04040351461647373;0.05263157894736842;parameters.
