number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;Start
1;0.0;0.0;0.0;0.0;0.0;0.0;by
2;0.4204;0.4204;1.0;0.049041680762455825;0.061736372180451124;0.034482758620689655;telling
3;0.0;0.0;0.0;0.0;0.0;0.0;a
4;0.0;0.0;0.0;0.0;0.0;0.0;tragic
5;0.3882;0.3882;1.0;0.04528539598474156;0.05700775375939849;0.034482758620689655;story
6;0.2104;0.2104;1.0;0.024544171342580176;0.03089755639097744;0.034482758620689655;about
7;0.2751;0.2751;1.0;0.032091737340037105;0.04039884868421052;0.034482758620689655;what
8;0.2752;0.2752;1.0;0.03210340282071324;0.040413533834586464;0.034482758620689655;happens
9;0.0;0.0;0.0;0.0;0.0;0.0;when
10;0.3071;0.3071;1.0;0.0358246911563991;0.045098096804511274;0.034482758620689655;people
11;0.0;0.0;0.0;0.0;0.0;0.0;don't
12;0.0;0.0;0.0;0.0;0.0;0.0;pay
13;0.8572;0.3559;2.0;0.09999650035579717;0.05226445018796992;0.06896551724137931;enough
14;0.2587;0.2587;1.0;0.030178598509151573;0.037990484022556385;0.034482758620689655;attention.
15;0.0;0.0;0.0;0.0;0.0;0.0;Then
16;0.3075;0.3075;1.0;0.03587135307910363;0.04515683740601503;0.034482758620689655;provide
17;0.0;0.0;0.0;0.0;0.0;0.0;some
18;0.2909;0.2909;1.0;0.03393488328686584;0.04271910244360902;0.034482758620689655;statistics
19;0.0;0.0;0.0;0.0;0.0;0.0;or
20;0.0;0.0;0.0;0.0;0.0;0.0;logical
21;0.5176;0.5176;1.0;0.06038052797965541;0.07601033834586465;0.034482758620689655;argument
22;0.0;0.0;0.0;0.0;0.0;0.0;to
23;0.2427;0.2427;1.0;0.028312121600970575;0.03564085996240601;0.034482758620689655;further
24;0.3559;0.3559;1.0;0.04151744572635116;0.05226445018796992;0.034482758620689655;back
25;0.0;0.0;0.0;0.0;0.0;0.0;up
26;0.1937;0.1937;1.0;0.022596036069666255;0.028445136278195487;0.034482758620689655;your
27;0.4202;0.2264;2.0;0.04901834980110357;0.03324718045112782;0.06896551724137931;case.
28;0.4529;0.2267;2.0;0.05283296198219849;0.03329123590225564;0.06896551724137931;Explain
29;0.3234;0.3234;1.0;0.037726164506608505;0.04749177631578947;0.034482758620689655;why
30;0.0;0.0;0.0;0.0;0.0;0.0;the
31;0.2585;0.2585;1.0;0.030155267547799312;0.03796111372180451;0.034482758620689655;benefits
32;0.0;0.0;0.0;0.0;0.0;0.0;of
33;0.4045;0.194;2.0;0.047186869334950955;0.028489191729323307;0.06896551724137931;focusing
34;0.0;0.0;0.0;0.0;0.0;0.0;on
35;0.0;0.0;0.0;0.0;0.0;0.0;the
36;0.6149;0.2589;2.0;0.07173104067753112;0.03801985432330827;0.06896551724137931;things
37;0.0;0.0;0.0;0.0;0.0;0.0;around
38;0.372;0.372;1.0;0.04339558811520829;0.054628759398496235;0.034482758620689655;you
39;0.0;0.0;0.0;0.0;0.0;0.0;while
40;0.0;0.0;0.0;0.0;0.0;0.0;cycling
41;0.275;0.275;1.0;0.03208007185936097;0.04038416353383459;0.034482758620689655;drastically
42;0.5503;0.2754;2.0;0.06419514016075034;0.04044290413533834;0.06896551724137931;outweighs
43;0.0;0.0;0.0;0.0;0.0;0.0;the
44;0.0;0.0;0.0;0.0;0.0;0.0;cost.
