number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.20225;0.20225;0.5;0.042249843325673705;0.10085269771616637;0.045454545454545456;I'm
1;0.1212;0.1212;0.5;0.02531857113014414;0.06043682058442207;0.045454545454545456;sorry,
2;0.2265;0.2265;0.5;0.04731564654271987;0.11294504836940263;0.045454545454545456;but
3;0.1536;0.1536;0.5;0.026098480986848808;0.10432656387964408;0.029411764705882353;I
4;3.7515;0.34765;9.0;0.701104420097563;0.19233334718124812;0.6417112299465241;"don'tunderstandwhatyoumeanby""Melenia'swaterfowldance.""Can"
5;0.0;0.0;0.0;0.0;0.0;0.0;you
6;0.2185;0.2185;0.5;0.0371257688517348;0.14840725395639473;0.029411764705882353;provide
7;0.2102;0.2102;0.5;0.043910591184457906;0.10481699411588712;0.045454545454545456;more
8;0.0;0.0;0.0;0.0;0.0;0.0;context
9;0.0;0.0;0.0;0.0;0.0;0.0;or
10;0.1295;0.1295;0.5;0.022003602134094538;0.08795761733342389;0.029411764705882353;clarify
11;0.0;0.0;0.0;0.0;0.0;0.0;your
12;0.32295;0.12945;1.5;0.05487307574676317;0.08792365686341098;0.08823529411764706;question?
