text;attention
The;0.017411128191569047
number;0.011724332135314866
of;0.009018054477386597
transistors;0.042799832770927304
in;0.009539485527370948
GPUs;0.03367399388216607
has;0.012578235062350588
been;0.0087657014450466
steadily;0.01092444896968496
increasing;0.015570522040781402
over;0.008256832182000377
the;0.00895553845649305
years;0.009652577746362216
since;0.010232559987792775
the;0.008231065710377971
first;0.009529640225707275
commercial;0.009530048066203323
GPU;0.01174113482410041
was;0.008603818482823733
released.;0.01667468573297941
The;0.010515616841050688
first;0.00903247389252595
commercial;0.00871788155311723
GPU;0.00906593854997202
had;0.009282002671347255
a;0.008073651732933838
few;0.007964617386395992
million;0.009872326129415286
transistors,;0.0547904237018501
while;0.009247266715546466
modern;0.009539667196048722
GPUs;0.012516777166686891
can;0.008217412706103452
have;0.008169613608949767
billions;0.014964624055078849
of;0.0075705252407820165
transistors.;0.05003195501191575
This;0.008654354704625018
increase;0.009764076178099068
in;0.008073523727528401
the;0.007763582747086331
number;0.008178130729839693
of;0.0074762940317661414
transistors;0.014961091414191852
has;0.008032058263259543
allowed;0.009078159728479114
for;0.00808849582039286
significant;0.007914217432219104
increases;0.008360500008220592
in;0.007689766411498457
the;0.007447454563890949
performance;0.00977989800451888
and;0.00825889502163809
capabilities;0.008805121195788322
of;0.007588077298941405
GPUs.;0.01539046702409538
In;0.00851094694875779
the;0.007507451763511304
past,;0.009749465492663076
it;0.007674784752241238
was;0.007529499033330844
possible;0.007971759549324406
to;0.007595103343152029
determine;0.010271097755679703
the;0.007598934010156663
exact;0.009006902506188477
number;0.009384048355019645
of;0.0077001683220542716
transistors;0.014060280514047053
in;0.008586554307923358
GPUs.;0.017485325118135546
Today,;0.012123480090044512
the;0.007897289227292695
transistors;0.010244552542792617
are;0.007885153287816683
so;0.007568488680721852
small;0.009706246104019557
and;0.007887680015775896
numerous;0.008902037891677766
that;0.008082461428600578
the;0.007864108752481202
actual;0.0080011670023317
quantity;0.00885882549622929
of;0.007457755733901005
transistors;0.008585426569974831
is;0.007196943153697012
unknown,;0.009568487847965048
and;0.007330394526602086
is;0.007266150513744814
instead;0.007174293128553739
estimated.;0.007476161850353388
