;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Tam;359;504;398;522;[];0.0;0.0;0;;;513.0;;1;217.2192;;;[]
1;1;doing;407;503;454;527;[1867.0, 1872.0, 1873.0];1.035;0.2588;3;12.4026;13.1845;515.0;2.0;1;161.2192;12.79;0.345;[2.069439999999986, 9.247680000000003, 11.664320000000032]
2;2;well;463;503;496;522;[];0.0;0.0;0;;;512.5;2.5;1;119.2192;;;[]
3;3;today,;505;503;560;527;[1868.0];0.2916;0.2916;1;11.4428;11.4687;515.0;2.5;1;55.2192;11.46;0.2916;[0.0]
4;4;is;569;504;581;522;[];0.0;0.0;0;;;513.0;2.0;1;34.2192;;;[]
5;5;there;589;503;635;522;[1869.0, 1874.0, 1878.0];1.0191;0.4692;3;12.5744;12.6105;512.5;0.5;1;0.0;12.59;0.3397;[0.8303999999999974, 2.1548800000000483, 0.0]
6;6;anything;643;503;719;527;[1875.0, 1877.0];0.4854;0.2751;2;11.4365;12.5845;515.0;2.5;1;27.7808;12.01;0.2427;[3.1651200000000017, 16.834032747217808]
7;7;I;728;504;733;522;[1870.0];0.2588;0.2588;1;12.6719;13.2494;513.0;2.0;1;112.7808;12.96;0.2588;[0.0]
8;8;can;742;508;771;522;[];0.0;0.0;0;;;515.0;2.0;1;126.7808;;;[]
9;9;assist;780;504;829;522;[];0.0;0.0;0;;;513.0;2.0;1;164.7808;;;[]
10;10;you;837;508;867;527;[1871.0];0.3395;0.3395;1;12.1456;12.4994;517.5;4.5;1;221.7808;12.32;0.3395;[21.978880000000004]
11;11;with?;876;503;922;522;[1876.0];0.3073;0.3073;1;10.6742;11.4249;512.5;5.0;1;260.7808;11.05;0.3073;[3.3494400000000155]
