;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;King;218;346;254;370;[4168];0.1455;0.1455;1;12.9145;15.7905;358.0;;1;502.8270270933399;14.35;0.1455;[35.207040000000006]
1;1;Henry;264;347;316;370;[];0.0;0.0;0;;;358.5;0.5;1;452.3126334467416;;;[]
2;2;IV;324;347;342;365;[];0.0;0.0;0;;;356.0;2.5;1;435.23527060146034;;;[]
3;3;had;350;346;380;365;[4169, 4198];0.7114;0.4528;2;12.4837;12.3185;355.5;0.5;1;406.9818197113065;12.4;0.3557;[94.01408, 92.52928000000003]
4;4;3;390;346;399;365;[];0.0;0.0;0;;;355.5;0.0;1;393.471005253915;;;[]
5;5;children:;407;346;483;365;[];0.0;0.0;0;;;355.5;0.0;1;340.08641016001565;;;[]
6;6;Henry,;494;347;551;370;[4167];0.2104;0.2104;1;14.3659;22.3303;358.5;3.0;1;302.49808987087243;18.35;0.2104;[36.13408000000004]
7;7;1390;562;346;604;365;[4172, 4199];0.5175;0.2588;2;10.9589;17.0457;355.5;3.0;1;289.9202648583338;14.0;0.2587;[61.399680000000046, 48.10816]
8;8;and;612;346;643;365;[4190, 4191];0.4696;0.2103;2;12.5684;12.416;355.5;0.0;1;283.03183986174844;12.49;0.2348;[0.0, 0.0]
9;9;died;652;346;687;365;[4173];0.3235;0.3235;1;12.4118;11.8029;355.5;0.0;1;281.31808;12.11;0.3235;[80.80448000000001]
10;10;in;697;346;710;365;[4175];0.3881;0.3881;1;12.8531;12.5181;355.5;0.0;1;282.24866478962554;12.69;0.3881;[65.08608000000004]
11;11;1422;721;346;762;365;[4174];0.2588;0.2588;1;11.5645;11.6755;355.5;0.0;1;285.20088915626894;11.62;0.2588;[95.84704000000002]
12;12;Thomas,;770;346;846;370;[4184, 4192, 4197];0.6633;0.1941;3;12.6278;13.1979;358.0;2.5;1;292.48699932736565;12.91;0.2211;[98.55040000000002, 3.945600000000013, 16.292480000000012]
13;13;1397;856;346;898;365;[4182, 4193, 4208];0.9707;0.3722;3;12.0394;12.549;355.5;2.5;1;335.00412411719117;12.29;0.3236;[57.17056000000002, 0.0, 0.0]
14;14;and;906;346;937;365;[4185];0.2102;0.2102;1;13.8332;14.6048;355.5;0.0;1;364.57899442442704;14.22;0.2102;[54.596082174222005]
15;15;died;946;346;982;365;[4195, 4200];0.3402;0.081;2;12.3059;12.703;355.5;0.0;1;391.2414947005576;12.5;0.1701;[3.8038399999999797, 6.45599999999996]
16;16;in;991;346;1005;365;[];0.0;0.0;0;;;355.5;0.0;1;423.752261558008;;;[]
17;17;1421;1015;346;1056;365;[4194, 4203, 4204, 4209];1.0355;0.2104;4;12.8178;12.7333;355.5;0.0;1;441.98780251894556;12.78;0.2589;[58.116799999999955, 19.55904000000004, 19.62464, 21.25279999999998]
18;18;Joan,;217;451;262;475;[4196];0.3561;0.3561;1;12.1539;13.3833;463.0;107.5;2;446.29097590644426;12.77;0.3561;[17.107981501042147]
19;19;1399;273;451;315;470;[4186, 4206];0.6312;0.2428;2;13.0393;13.5793;460.5;2.5;2;400.05037279763457;13.31;0.3156;[23.715520000000026, 2.5555200000000013]
