;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
3010;3011;610.4192;517.62176;0.43665;13.0668;14.1824;;;
3011;3012;588.1728;489.78944;0.29114;14.2972;14.9896;res_y.;49.0;14.789440000000013
3012;3013;240.29440000000005;181.4016;0.2428;14.7225;14.9183;The;0.0;25.401600000000002
3013;3014;464.3584000000001;160.73728;0.32361;13.26;13.0214;resize_images;2.0;5.358400000000074
3014;3015;551.168;168.48896000000002;0.27502;14.0809;13.5121;a;5.0;12.48896000000002
3015;3016;386.63680000000005;151.57248;0.32324;13.7891;13.6378;resize_images;2.0;0.0
3016;3017;542.976;157.48096;0.38818;14.0176;13.5097;a;5.0;2.5079510604475588
3017;3018;649.7152;166.53312;0.22656;8.1727;13.5144;images;8.0;5.533119999999997
3018;3019;859.7376;91.55584;0.22644;14.019;13.7125;the;11.0;44.45028022257677
3019;3020;900.4288;118.67136;0.53357;12.3415;11.95;images;12.0;18.328639999999993
3020;3021;898.4064000000001;97.91488000000001;0.25903;14.5313;13.9135;images;12.0;39.08511999999999
3021;3022;889.1008;106.93632000000001;0.32336;14.1021;14.0359;images;12.0;30.06367999999999
3022;3023;982.5024000000001;110.25408;0.27563;13.8293;13.2904;numpy;13.0;30.745919999999998
3023;3024;849.7536000000001;154.15296;0.21045;12.8507;13.0401;the;11.0;0.0
3024;3025;948.9024000000001;134.29760000000002;0.37183;14.1091;14.7444;numpy;13.0;6.702399999999983
3025;3026;853.8624;123.98592000000001;0.19397;15.5374;14.3593;the;11.0;12.014079999999993
3026;3027;307.98080000000004;252.9792;0.33948;14.7376;14.6807;the;16.0;0.0
3027;3028;410.06080000000003;251.35104;0.37219;13.5226;13.1666;resolutions;18.0;0.0
3028;3029;561.984;237.64992;0.25867;12.5969;13.169;and;20.0;3.3500799999999913
3029;3030;767.3088;226.16064;0.2428;13.3422;13.6596;function;23.0;14.842572642557624
3030;3031;805.8624000000001;194.89792;0.42053;13.5877;14.4291;then;24.0;46.10208
3031;3032;921.7280000000001;196.45440000000002;0.3075;12.5689;12.348;numpy;27.0;49.54559999999998
3032;3033;855.3088000000001;188.38528000000002;0.21033;13.959;13.6331;images;12.0;30.183109815232722
3033;3034;275.0464;399.83104000000003;0.453;12.6745;13.5205;resized_images;29.0;29.83104000000003
3034;3035;445.92640000000006;358.2464;0.32336;13.0443;13.1606;same;32.0;0.0
3035;3036;565.5552;332.83072000000004;0.29089;12.33;13.1508;number;33.0;13.169279999999958
