;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;In;219;294;235;312;[];0.0;0.0;0;;;303.0;;1;469.84276326417796;;;[]
1;1;Portugal,;244;293;323;318;[2747];0.3232;0.3232;1;12.8042;13.5761;305.5;2.5;1;390.8489395555761;13.19;0.3232;[0.0]
2;2;the;331;293;359;313;[];0.0;0.0;0;;;303.0;2.5;1;364.1866015543658;;;[]
3;3;average;367;298;438;318;[2748];0.2587;0.2587;1;12.4978;12.4355;308.0;5.0;1;301.0798790216948;12.47;0.2587;[33.98410506349109]
4;4;rent;446;295;481;313;[];0.0;0.0;0;;;304.0;4.0;1;276.36070768421183;;;[]
5;5;is;489;294;501;313;[];0.0;0.0;0;;;303.5;0.5;1;264.56160105298426;;;[]
6;6;€706;508;294;553;313;[2749, 2750];0.7762;0.3881;2;10.9817;13.6496;303.5;0.0;1;239.04518558573483;12.32;0.3881;[14.744959999999992, 0.748800000000017]
7;7;per;562;298;590;318;[];0.0;0.0;0;;;308.0;4.5;1;221.66383004838295;;;[]
8;8;month.;598;293;659;313;[];0.0;0.0;0;;;303.0;5.0;1;218.23072000000002;;;[]
9;9;This;667;293;703;313;[];0.0;0.0;0;;;303.0;0.0;1;218.84908213588287;;;[]
10;10;is;712;294;724;313;[];0.0;0.0;0;;;303.5;0.5;1;226.71462403585355;;;[]
11;11;a;732;298;740;313;[];0.0;0.0;0;;;305.5;2.0;1;232.93157955012975;;;[]
12;12;very;749;298;787;318;[2751, 2752, 2753, 2754];1.0673;0.2588;4;12.8918;12.4002;308.0;2.5;1;234.8569214473323;12.65;0.2668;[0.0, 0.0, 26.988159999999993, 0.0]
13;13;affordable;795;293;884;313;[];0.0;0.0;0;;;303.0;5.0;1;261.70128152479197;;;[]
14;14;price;893;294;935;318;[];0.0;0.0;0;;;306.0;3.0;1;322.8691585638344;;;[]
15;15;compared;943;293;1030;318;[2755, 2756];0.5986;0.3235;2;13.1364;12.7634;305.5;0.5;1;361.9233255148367;12.95;0.2993;[0.0, 5.010559999999941]
16;16;to;1038;295;1055;313;[2757];0.2425;0.2425;1;13.2933;13.5456;304.0;1.5;1;444.6733641131639;13.42;0.2425;[25.10815833807009]
17;17;other;213;398;260;418;[];0.0;0.0;0;;;408.0;104.0;2;406.6427296186646;;;[]
18;18;countries;267;399;348;418;[2758];0.3232;0.3232;1;12.7367;13.0101;408.5;0.5;2;323.05378739726666;12.87;0.3232;[4.359039999999993]
19;19;in;357;403;370;417;[];0.0;0.0;0;;;410.0;1.5;2;302.9233747859653;;;[]
20;20;Europe,;379;399;446;422;[];0.0;0.0;0;;;410.5;0.5;2;231.89683868418382;;;[]
21;21;such;455;398;494;418;[2759];0.2425;0.2425;1;12.919;13.4335;408.0;2.5;2;193.21550028845613;13.18;0.2425;[14.69119999999998]
22;22;as;503;403;521;418;[];0.0;0.0;0;;;410.5;2.5;2;172.0668171139293;;;[]
23;23;the;529;398;556;418;[2789];0.3722;0.3722;1;12.9479;12.5638;408.0;2.5;2;147.52216630635002;12.76;0.3722;[11.521920000000023]
24;24;United;565;398;620;418;[];0.0;0.0;0;;;408.0;0.0;2;117.28217917364258;;;[]
25;25;Kingdom,;630;398;713;422;[2760];0.3558;0.3558;1;13.0685;12.8161;410.0;2.0;2;109.23072000000002;12.94;0.3558;[26.551005058068863]
26;26;where;722;398;776;418;[];0.0;0.0;0;;;408.0;2.0;2;133.88379122103768;;;[]
27;27;the;783;398;811;418;[];0.0;0.0;0;;;408.0;0.0;2;174.24565863090655;;;[]
28;28;average;819;403;890;422;[2761];0.2749;0.2749;1;12.9283;12.7671;412.5;4.5;2;200.7570267555246;12.85;0.2749;[0.0]
29;29;rent;898;400;933;418;[2763, 2764];0.4697;0.2267;2;13.6189;13.4364;409.0;3.5;2;272.117161442858;13.53;0.2349;[11.90591999999998, 23.753600000000006]
30;30;is;941;399;953;418;[];0.0;0.0;0;;;408.5;0.5;2;311.73159857755587;;;[]
31;31;€1,540;960;398;1023;422;[2762];0.3558;0.3558;1;13.4005;12.891;410.0;1.5;2;328.1531102880459;13.15;0.3558;[18.634460523492493]
32;32;per;1032;403;1060;422;[2765];0.3073;0.3073;1;12.8402;11.934;412.5;2.5;2;396.7717527643802;12.39;0.3073;[0.0]
33;33;month.;229;503;290;522;[];0.0;0.0;0;;;512.5;100.0;3;360.67813877710745;;;[]
34;34;Living;301;504;351;527;[];0.0;0.0;0;;;515.5;3.0;3;299.58987398061095;;;[]
35;35;in;360;504;374;522;[];0.0;0.0;0;;;513.0;2.5;3;276.714003606103;;;[]
36;36;Portugal;383;503;455;527;[];0.0;0.0;0;;;515.0;2.0;3;195.6057580740362;;;[]
37;37;is;464;504;476;522;[];0.0;0.0;0;;;513.0;2.0;3;174.80388952113847;;;[]
