;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
4790;4791;647.4240000000001;527.0016;0.38794;12.688;11.3894;;;
4791;4792;303.0016;447.25248000000005;0.29114;14.271;12.6567;always;2.0;25.429867257034637
4792;4793;409.1008;493.00480000000005;0.21021;12.3715;11.6761;look;3.0;75.00480000000005
4793;4794;489.39520000000005;427.46880000000004;0.2262;12.688;11.9127;individual;6.0;9.468800000000044
4794;4795;614.528;328.68352000000004;0.2749;13.5587;13.1332;mods;7.0;69.31647999999996
4795;4796;723.6863999999999;525.6499200000001;0.14526;13.2057;12.3121;download;26.0;3.6499200000000656
4796;4797;825.3568;427.24352000000005;0.21033;12.0175;11.8525;the;27.0;75.75647999999995
4797;4798;930.5216;408.79104;0.29102;12.7776;12.8767;launcher,;29.0;94.20895999999999
4798;4799;309.0304;569.11872;0.32336;11.7388;11.8258;the;31.0;38.88127999999995
4799;4800;447.1168;517.23264;0.22656;12.9694;12.8202;from;33.0;90.76736000000005
4800;4801;505.91999999999996;478.85312000000005;0.24268;11.9556;11.6736;curseforge;21.0;24.32279206288615
4801;4802;581.376;447.55968;0.25891;12.7122;12.6274;website.;22.0;55.440319999999986
4802;4803;468.5056;545.5769600000001;0.21045;13.2888;12.8482;curseforge;21.0;18.5769600000001
4803;4804;715.6864;542.4128000000001;0.3396;11.5513;11.0393;download;26.0;20.41280000000006
4804;4805;912.9088;501.82144000000005;0.08093;13.3074;12.6201;launcher,;29.0;1.1785599999999476
4805;4806;934.9504000000001;689.11104;0.21045;13.7404;12.7856;launcher.;43.0;62.11104
4806;4807;952.2304;501.24800000000005;0.06482;12.7475;12.3866;launcher,;29.0;1.7519999999999527
4807;4808;412.8512;661.69856;0.27478;11.4417;8.5363;modpack;32.0;29.75619948033691
4808;4809;516.0448;620.96384;0.29089;12.195;11.5387;there,;34.0;0.0
4809;4810;657.2928;649.04192;0.25879;12.1085;11.6929;files;38.0;22.041920000000005
4810;4811;748.5183999999999;584.8780800000001;0.3396;13.2583;11.3713;to;40.0;24.121919999999932
