text;attention
Cough...cough...;0.2113218131759032
Let's;0.016062207036910303
be;0.009480336483251976
serious;0.01885253799489698
and;0.011316021966840586
not;0.010060255131186514
laugh.;0.03505998433236921
A;0.014862955700963134
child;0.021193734280378514
falling;0.014549914787465989
down;0.014995099546709138
and;0.01412274852400565
hitting;0.012648228581393446
their;0.010204380910139121
face;0.01632026203633153
could;0.020991528528498626
feel;0.013506136681386073
scared,;0.02667253241281047
upset,;0.015152287218202
and;0.011456236702619046
in;0.00901296174213838
pain.;0.026127738301178222
Falls;0.026058155972198207
can;0.01829341212701659
be;0.010717698686720503
distressing;0.02024159921784583
and;0.011350789789838679
disorienting;0.01337578023061116
for;0.010004707484136956
children,;0.01823687065474935
and;0.010614545014244907
facial;0.011957721571183924
injuries;0.01697115815798358
may;0.010948819665263596
be;0.009082783849753787
particularly;0.009636380167004563
frightening.;0.01892615045219315
The;0.010461308341082663
appropriate;0.010604247039397174
response;0.011384682826711488
is;0.011083382659642843
to;0.010995923108040654
comfort;0.014310651758109314
the;0.010068420414752187
child,;0.015548239684425046
check;0.011492307635199036
for;0.01018013050581605
any;0.00933127718593394
injuries,;0.013038217011692343
and;0.010608990938260409
provide;0.010186336298296083
treatment;0.011189525960557325
or;0.010288412850983497
consult;0.01047094432651644
medical;0.010207516657695809
help;0.009955551156941083
if;0.009055616183014422
needed.;0.00915184234060937
