;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
0;0;Sure,,;48;256;115;277;[];0.0;266.5;;1;483.5314210384826;0;;;;
1;1;here;138;255;194;274;[869];0.291;264.5;2.0;1;421.870668631388;1;0.291;13.7421;15.4855;14.61
2;2;is;214;255;239;274;[868, 872];0.5826;264.5;0.0;1;388.37625706458215;2;0.2913;14.1309;17.0464;15.59
3;3;the;258;255;299;274;[];0.0;264.5;0.0;1;347.7802827238692;0;;;;
4;4;code,:;318;255;385;274;[870];0.3397;264.5;0.0;1;301.1178670412873;1;0.3397;15.306;17.2239;16.26
5;5;function;409;255;524;274;[871, 873, 874];0.8734;264.5;0.0;1;270.13311999999996;3;0.2911;13.8026;17.8669;15.83
6;6;GetCurrentDate,(,);542;255;777;279;[875, 876, 911, 912];1.5204;267.0;2.5;1;266.2134035909807;4;0.3801;14.2304;15.1028;14.67
7;7;{;800;255;807;279;[];0.0;267.0;0.0;1;387.03502509655937;0;;;;
8;8;const;828;256;899;274;[877];0.4689;265.0;2.0;1;411.1521765131426;1;0.4689;14.1709;15.2622;14.72
9;9;months;917;255;1004;274;[878, 879, 913];1.0186;264.5;0.5;1;481.80878722943027;3;0.3395;12.6965;16.0936;14.4
10;10;=;1022;262;1035;270;[914];0.2427;266.0;1.5;1;573.6924580395793;1;0.2427;14.8315;16.6666;15.75
11;11;"[,"",January,"",,";1056;255;1210;279;[915, 916];1.2617;267.0;1.0;1;599.7456222862277;2;0.6309;15.1774;14.3491;14.76
12;12;""",February,"",,";71;354;226;378;[880, 917];0.5498;366.0;99.0;2;335.9888535226941;2;0.2749;14.2233;17.1008;15.66
13;13;""",March,"",,";251;354;361;376;[918, 919];0.6627;365.0;1.0;2;230.0669688840499;2;0.3314;14.1059;16.883;15.49
14;14;""",April,"",,";386;354;496;378;[881, 920];0.5986;366.0;1.0;2;167.58891876103976;2;0.2993;15.2711;17.587;16.43
15;15;""",May,"",,";521;355;601;378;[921];0.2425;366.5;0.5;2;166.15945862783252;1;0.2425;15.7542;17.4443;16.6
16;16;""",June,"",,";626;355;721;376;[882, 922];0.5984;365.5;1.0;2;199.8093145263613;2;0.2992;15.5805;17.5766;16.58
17;17;""",July,"",,";746;354;841;378;[923];0.2102;366.0;0.5;2;282.0731211787014;1;0.2102;16.3732;18.3346;17.35
18;18;""",August,"",,";866;355;991;378;[924];0.6309;366.5;0.5;2;385.58431204017415;1;0.6309;16.1172;17.3777;16.75
19;19;""",September,"",,";1016;354;1186;378;[883];0.5337;366.0;0.5;2;524.9407411236953;1;0.5337;14.189;17.037;15.61
20;20;""",October,"",,";80;453;220;475;[];0.0;464.0;98.0;3;305.9545450087225;0;;;;
21;21;""",November,"",,";245;453;400;475;[884];0.2752;464.0;0.0;3;136.7962265981573;1;0.2752;12.9477;16.102;14.52
22;22;""",December,"",],;";425;453;595;477;[885];0.3073;465.0;1.0;3;67.13311999999996;1;0.3073;13.7421;15.9016;14.82
23;23;const;618;454;689;472;[];0.0;463.0;2.0;3;123.267468261072;0;;;;
24;24;date;707;453;764;472;[886];0.2427;462.5;0.5;3;202.25840880293308;1;0.2427;14.676;16.0494;15.36
25;25;=;782;460;795;468;[887, 926];0.615;464.0;1.5;3;274.71856306317267;2;0.3075;14.8625;16.5451;15.7
26;26;new;813;458;856;472;[925];0.4366;465.0;1.0;3;303.6505305964315;1;0.4366;16.6558;17.6315;17.14
27;27;"Date,(,),;";873;453;970;477;[888, 889, 927];0.8086;465.0;0.0;3;361.2510505610944;3;0.2695;14.8818;13.2755;14.08
28;28;const;993;454;1064;472;[890, 928, 929];1.1322;463.0;2.0;3;480.4046926618165;3;0.3774;11.481;15.2857;13.38
29;29;month;1082;453;1154;472;[];0.0;462.5;0.5;3;568.55278025131;0;;;;
30;30;=;1172;460;1185;468;[];0.0;464.0;1.5;3;658.3751520914914;0;;;;
31;31;"months[date.getMonth,(,),],;";145;552;499;576;[891, 892, 893, 930, 931, 932];2.2164;564.0;100.0;4;20.602677774852502;6;0.3694;13.3479;15.0776;14.21
32;32;const;522;553;592;571;[933];0.2913;562.0;2.0;4;9.710329113598597;1;0.2913;13.8378;16.4918;15.16
33;33;day;611;552;653;576;[894, 895];1.0839;564.0;2.0;4;93.29068512715725;2;0.5419;12.7718;14.5118;13.64
34;34;=;671;559;683;567;[];0.0;563.0;1.0;4;153.67919915035475;0;;;;
35;35;"date.getDate,(,),;";701;552;919;576;[896, 897];0.9866;564.0;1.0;4;183.12745269755266;2;0.4933;13.1794;14.2206;13.7
