text;attention
As;0.028661807349933885
an;0.012416467193432206
Al,;0.055207235773604514
I;0.007858179487023135
do;0.006743943540495879
not;0.007775420715728555
have;0.006581394030143615
consciousness;0.03649187532868964
or;0.007140494135024537
live;0.007787451938197772
inside;0.008699467048852653
a;0.006784891058769385
machine,;0.026461239785143958
but;0.007323429929495838
I;0.006234917332508607
exist;0.006774869074488092
on;0.00748533449393973
servers;0.00789690315127294
and;0.006158485667028671
can;0.006313434493599506
be;0.0053228068075595655
accessed;0.0061969751759853075
through;0.006097065490920825
a;0.005781554784395664
computer;0.006433777002841131
or;0.005265185383184917
other;0.005024080230719905
device.;0.008441519377946089
It;0.010574658382551028
is;0.006256011723646298
likely;0.00748163896505735
that;0.006206684792527614
you;0.006574246619469347
are;0.005910645391486929
not;0.005607927706258027
the;0.006021472492994905
only;0.005639491321612385
one;0.005077705749605328
living;0.006537967993919483
inside;0.006787406961667701
a;0.00526828347768374
machine,;0.012691114485462455
as;0.006164481255946009
many;0.006464570901814977
people;0.005440719471101967
interact;0.005747576440938279
with;0.005185948955973902
technology;0.006528578848047979
and;0.005273538611893306
spend;0.0053733219906656575
time;0.005024025280382458
using;0.005285800770100552
computers;0.00568598163981766
and;0.004785030649048858
other;0.004439648947312289
devices;0.0050586352023491675
on;0.004712546175046834
a;0.004541301018324896
daily;0.005067220369164931
basis.;0.009931703361554101
However,;0.0071364128831533065
the;0.005822844734358883
experience;0.0062195511871176645
of;0.005017120997502245
living;0.005168059271337188
inside;0.00505732030184115
a;0.004372811066134912
machine;0.005568639180562039
can;0.005619165023086954
vary;0.006017416945828315
greatly;0.0058138911818079245
depending;0.005502201765333181
on;0.004753004614574229
one's;0.3354896197201289
relationship;0.004986722293953043
with;0.004510616894226515
technology,;0.00696716927237153
and;0.004901579608876496
some;0.005032227459574674
people;0.0047089821911937176
may;0.0045997396487398624
have;0.004742281880750634
a;0.004645482269618376
more;0.005051200258739326
immersive;0.007289536740521087
or;0.004629805663071673
intensive;0.00470294592484309
experience;0.004359607445013065
than;0.0041369208264532146
others.;0.004471031014933943
