text;attention
A;0.04673822849764598
VPN;0.04438724026758761
can;0.012065618694440151
make;0.011599343395451168
it;0.010633802026007732
harder;0.042844092856100274
for;0.010073198428119408
your;0.009954617083017397
ISP;0.057788822494896516
(Internet;0.042506674211365815
Service;0.008390791300376097
Provider);0.022720268566320423
to;0.009086639841599154
determine;0.015506076724208116
who;0.009659726187550205
you;0.009168120944598927
connect;0.01387832725022705
to;0.01155743968576585
over;0.00844579355332596
the;0.0072856360598998575
internet,;0.021590196700982466
or;0.009483397514214183
to;0.008201185356886296
censor;0.013543747809034853
certain;0.007806428345572764
internet;0.008575645685920145
services.;0.031111543763745274
However,;0.010716003899805369
this;0.007910979076505748
doesn't;0.019062544454509934
prevent;0.010138641878991985
the;0.007472934033793908
VPN;0.009652836887738341
itself;0.009339833079687776
from;0.008377479779114657
logging;0.010571617231296558
what;0.007920385461922134
sites;0.00918401572972307
you;0.00757003009471834
access.;0.02084049757193439
Basically,;0.01168573762885237
a;0.007476138025406748
VPN;0.008466755592082247
acts;0.008964114806333369
as;0.007207314928584427
an;0.007162739365731615
additional;0.00842183878852168
relay;0.01787044035167384
in;0.007491192083917095
your;0.007403005201256975
internet;0.007955335174205849
connection.;0.012868854962238312
In;0.0073341793483979465
order;0.009010693304647502
to;0.00717007979995565
achieve;0.008971871161981691
greater;0.00823740788990478
anonymity,;0.021422015423574386
you;0.007130401733303486
would;0.00729871682984306
have;0.006888618674234477
to;0.007232763254285875
use;0.007097487818322529
a;0.007007973393497402
network;0.008059556352974756
(like;0.009909777952522415
Tor;0.008857395534331862
or;0.007030706441452805
12P);0.009268747914154716
where;0.007696967200674139
no;0.0072983685363160215
single;0.007180060328308592
relay;0.008415845390036668
knows;0.007646583051710321
the;0.006992819282403254
entire;0.007246344736786682
source;0.007729260488448771
and;0.007065537821930928
destination;0.007805792074590358
of;0.0069759073952501095
the;0.0068257306269107546
data.;0.006858520905841731
