text;attention
Which;0.0006198182253658648
of;0.000454872497006667
the;0.00040257157863287074
following;0.00044788429826039924
is;0.0003892785758748263
not;0.0004185411006589974
a;0.0003819580918699201
type;0.00043623659749609487
of;0.0003791646764574277
cloud?;0.0006146811441186681
A);0.0007947307183948274
Cumulus;0.000509224298306407
B);0.0005571386678899084
Stratus;0.0004113670159103927
C);0.00043235392499338637
Atmosphere;0.00045122308278321464
D);0.0005225403124580076
Cirrus;0.0004503023405162102
What;0.0004263219226035136
is;0.00038619099011132026
the;0.00037187552329431443
capital;0.0004319303689708419
of;0.0003958910584975529
France?;0.0006660706290749111
A);0.0005283380772903019
London;0.0004071182557202273
B);0.00043610095132671573
Paris;0.0003925727535783477
C);0.00040922436185282074
Madrid;0.00039265924932427456
D);0.0004636259951576868
Rome;0.00043761403144575715
Which;0.0004477241710065093
planet;0.00040244805263207466
is;0.0003807435401668331
known;0.00038412181046325685
as;0.0003767860814801927
the;0.000376820104382742
Red;0.00038961108066838044
Planet?;0.0004765748478946664
A);0.00045931955503864696
Jupiter;0.0004362476369941792
B);0.00040217847840811266
Mars;0.00037656055497384977
C);0.00038977167792538344
Saturn;0.00039160269664152307
D);0.0004173184183240064
Venus;0.0004659781771526472
Who;0.0004089853749776981
was;0.0003889049058380468
the;0.00037911000823227575
first;0.0004039644408194311
president;0.0004248729086493901
of;0.00039281071907799566
the;0.00038252006848231267
United;0.00041391466388402467
States?;0.0004504570869195578
A);0.0004462791255556763
Thomas;0.0003853353847294211
Jefferson;0.0003853723789837413
B);0.00041984330340935237
George;0.00038780037732636546
Washington;0.0003804637880644466
C);0.0003998316247126779
Abraham;0.00036880490306289587
Lincoln;0.0003624078434144843
D);0.000413928850088115
John;0.00037339106940792563
F.;0.9637380164559857
Kennedy;0.00039353383181639897
Which;0.00039816344318892066
country;0.00037554039005459073
is;0.0003625249225501213
the;0.0003639104505287834
largest;0.0003821272045332213
by;0.00038052198274597453
land;0.00038259903578798983
area?;0.0004016064113661838
A);0.0004142149168284074
Russia;0.0003840050671664539
B);0.000402018443689316
China;0.0003733779790292945
C);0.0003839154119917386
United;0.0003882522062994829
States;0.0003703714101975604
D);0.0003776551812128323
Brazil;0.0003654182299952706
