text;attention
Here;2.2951388203260357e-12
is;2.2903142780286493e-12
a;2.1656227141013455e-12
modified;2.3896858567675617e-12
version;2.316810309294269e-12
of;2.095573044503431e-12
the;2.222461653602966e-12
recipe;3.5519899965715586e-12
with;2.4778811882411815e-12
the;2.1780314631391903e-12
temperature;2.332218813575709e-12
converted;2.5591809368499917e-12
to;2.4424881929727624e-12
°C:;4.913929640880002e-12
Place;2.5172740638277628e-12
the;2.12542109749778e-12
patties;3.904306580526283e-12
on;2.2841787949409627e-12
the;2.0092593342011507e-12
hot;2.4083169285071148e-12
grill;3.4217810786430922e-12
or;2.4422867863097015e-12
griddle;3.04743937929188e-12
and;2.240690822672389e-12
cook;2.6455201662611873e-12
for;2.1398308597482874e-12
about;2.485770422156662e-12
3-4;4.9946270419061e-12
minutes;2.2108559816160133e-12
per;2.418983404173627e-12
side;2.4994548436441802e-12
for;2.311441627886477e-12
medium-rare,;6.428763287334796e-12
or;2.5135534680550008e-12
longer;2.2667551065023726e-12
if;2.621496959840996e-12
you;2.1993396885850134e-12
prefer;2.1804350572620382e-12
your;2.9255768398650434e-12
burgers;9.610207603204746e-12
more;2.2522689842425986e-12
well-done.;0.0005185267742446317
If;2.4728739154600355e-12
using;2.346933207652309e-12
a;2.261176975012456e-12
grill,;4.332557745339897e-12
use;2.398906342614064e-12
the;2.3718138022184022e-12
spatula;3.1401466103088153e-12
or;2.54244872146924e-12
tongs;2.868002949940339e-12
to;2.2176609356320773e-12
gently;2.2038592919694405e-12
press;2.462504679936499e-12
down;2.1700773628212563e-12
on;2.265796642343165e-12
the;2.2241980070969865e-12
patties;3.5370815891364248e-12
to;2.138893745193079e-12
help;2.3368644580815444e-12
them;2.3271534762923265e-12
cook;2.8911502329337073e-12
evenly.;0.9994814598546558
If;2.042400842760759e-12
using;2.092022171571686e-12
a;1.943224806308869e-12
griddle,;4.11670644013063e-12
use;2.4964644628406023e-12
the;2.2741020620569625e-12
meat;3.787784135981963e-12
thermometer;5.237697897383931e-12
to;2.080920837315807e-12
check;2.4907694397578646e-12
the;2.0595934072571625e-12
internal;2.5030613970023427e-12
temperature;2.7694408601486644e-12
of;2.154203362987844e-12
the;2.2943844871633443e-12
patties:;7.640065503761401e-12
63°C;5.643387603621331e-12
for;2.220933023214339e-12
medium-rare,;9.496042133797134e-12
71°C;4.788342370122601e-12
for;2.213500751069234e-12
medium,;3.410303278483338e-12
and;2.4289250577111548e-12
77°C;5.249297853301561e-12
for;2.296724411797959e-12
well-done.;1.3092531380482033e-08
I;3.2718564631763576e-12
rounded;2.5752753166556593e-12
the;2.568969737678858e-12
numerical;2.5593254717007323e-12
temperature;2.746732316691304e-12
values;2.6065565583120817e-12
to;2.400241487963645e-12
whole;2.1315464473970574e-12
numbers.;3.1300957949172124e-12
