text;attention
You;0.017949160490942733
are;0.017638501027372053
currently;0.01816807415096351
living;0.01771563597132447
on;0.017936444975795864
the;0.017790043503156563
cusp;0.019362686089242003
of;0.018146114817500412
the;0.016223005913837296
singularity.;0.025965867018134085
In;0.016139797899517704
which;0.018357761817366015
if;0.018338831939935674
all;0.017505436847738445
goes;0.016589522991494243
well;0.016182681875964364
you;0.016159897108609357
may;0.01575948057920202
wind;0.017143037205375727
up;0.016606985212699918
living;0.015944839677894833
in;0.015655770019818938
material;0.01603623651575235
abundance;0.015521041871361437
and;0.01573599327289808
enjoyment;0.016016118083568714
far;0.016284458388803297
beyond;0.01752156749618338
the;0.015815886390275775
wildest;0.01948064765244474
dreams;0.015421362507859814
of;0.014979950700339936
currently;0.016624967710819356
living;0.015080991466073035
people.;0.018216286792371972
It;0.01615162072318846
is;0.015462894020123314
entirely;0.016426540472424936
possible;0.01764290615199493
that;0.017649285253824018
one;0.016279672918725258
day;0.016706347797868663
of;0.015714536163047323
leisure;0.015772968904766607
in;0.015656454038556943
the;0.015537828800102496
post-singularity;0.026197461263932506
society;0.014630642145696366
will;0.0153214319690392
be;0.014771388973879107
worth;0.016987129800491975
an;0.014812460211536265
entire;0.015340962382626801
lifetime;0.015544042268948762
of;0.014419200804439496
enjoyment;0.01514304673477411
in;0.014501955552349953
our;0.014456478837181447
current;0.014246238052596642
time.;0.014611419775246338
