text;attention
No,;0.0946776056296971
I'm;1.3537765425961945e-08
not;1.1814557222560598e-08
Turing;1.5683725933827346e-08
complete.;0.9053220397237283
I'm;1.5746748741226678e-08
a;1.2164453388437591e-08
language;1.2082960086764427e-08
model;1.474423761687685e-08
that;1.3619806327746635e-08
can;1.2876784496666485e-08
generate;1.4821854259359887e-08
human-like;1.4220930734787396e-08
text;1.2213260796040262e-08
based;1.1800553659225238e-08
on;1.2020314716672178e-08
the;1.205139915775274e-08
input;1.2094756965107084e-08
I;1.1708542013602888e-08
receive,;1.2660070230110203e-08
but;1.1512757181239275e-08
I;1.1056860148462852e-08
cannot;1.2092322718334105e-08
execute;1.3159661168350461e-08
arbitrary;1.2477286406090812e-08
programs;1.2176054405597437e-08
or;1.1601991563193617e-08
perform;1.17462085331735e-08
complex;1.1561455231663835e-08
computations.;1.1399255625712951e-08
