;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
1024;1025;435.7504;464.64;0.32324;22.8716;23.0223;;;
1025;1026;119.808;574.8736;0.25879;21.7579;20.3617;rerouting;14.0;0.0
1026;1027;182.5408;558.19264;0.22644;21.3682;20.8446;rerouting;14.0;0.0
1027;1028;276.15999999999997;565.80096;0.30737;20.9196;20.3397;requests;16.0;0.0
1028;1029;467.6608;570.35776;0.35583;22.3049;22.6119;servers;18.0;0.0
1029;1030;714.3295999999999;582.89152;0.22656;21.849;21.7347;far;21.0;11.891520000000014
1030;1031;867.1232;558.01856;0.22632;21.1208;21.6324;capable;23.0;0.0
1031;1032;1078.2848;591.07328;0.48511;18.3967;18.8953;handling;25.0;15.073279999999954
1032;1033;258.7264;448.96256;0.4043;21.1044;19.0873;can;3.0;10.698924184870188
1033;1034;404.1472;454.26688;0.19446;19.3295;20.7121;protect;5.0;0.0
1034;1035;656.5888;487.09632;0.32373;19.2551;19.3929;Dynamic;7.0;10.096319999999992
1035;1036;495.71840000000003;452.352;0.35596;20.7683;20.9499;against;6.0;0.6480000000000246
1036;1037;930.2016000000001;453.86752;0.2749;20.9397;21.6077;Service;10.0;0.0
1037;1038;1116.1727999999998;464.7424;0.22644;21.4402;21.7164;attacks;12.0;0.0
1038;1039;939.1104;498.51392;0.12927;19.3753;18.9301;Service;10.0;26.513919999999985
1039;1040;170.94400000000002;575.70304;0.30725;21.4504;20.883;rerouting;14.0;0.0
1040;1041;308.544;554.86464;0.27502;19.9272;20.2118;requests;16.0;0.0
1041;1042;526.1056;560.4352;0.22656;21.0124;21.1447;servers;18.0;0.0
1042;1043;700.8;561.52064;0.24255;21.1254;21.4659;far;21.0;7.2000000000000455
1043;1044;876.3392;562.49344;0.21021;21.3865;21.7638;capable;23.0;0.0
1044;1045;1041.5488;587.10016;0.35583;20.2487;21.0593;handling;25.0;11.10015999999996
1045;1046;380.1856;638.75072;0.19434;21.5496;22.3722;requests;16.0;62.75072
