;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Hello;132;502;203;521;[869, 882];0.6307;0.3882;2;19.6757;20.7525;511.5;;1;699.4128000000001;20.21;0.3154;[7.070080000000019, 8.391999999999996]
1;1;Anup,;220;503;289;526;[883];0.2747;0.2747;1;19.8784;19.5863;514.5;3.0;1;613.4128000000001;19.73;0.2747;[0.0]
2;2;I;313;503;322;521;[];0.0;0.0;0;;;512.0;2.5;1;580.4128000000001;;;[]
3;3;am;342;507;369;521;[870, 881];0.7119;0.4854;2;19.0416;20.1497;514.0;2.0;1;533.4128000000001;19.6;0.356;[9.818590041345047, 5.29884896421856]
4;4;Open;386;503;443;526;[871, 872, 873];0.7756;0.2909;3;17.3063;17.2465;514.5;0.5;1;459.41280000000006;17.28;0.2585;[0.0, 7.732452223091974, 3.4256000000000313]
5;5;Assistant,;460;502;604;524;[880];0.2749;0.2749;1;19.0733;20.1945;513.0;1.5;1;298.41280000000006;19.63;0.2749;[13.500800000000027]
6;6;but;627;502;668;521;[];0.0;0.0;0;;;511.5;1.5;1;234.41280000000006;;;[]
7;7;you;687;507;728;526;[];0.0;0.0;0;;;516.5;5.0;1;174.41280000000006;;;[]
8;8;can;747;507;788;521;[874];0.291;0.291;1;20.881;20.2656;514.0;2.5;1;114.41280000000006;20.57;0.291;[23.32384000000002]
9;9;just;807;502;863;526;[];0.0;0.0;0;;;514.0;0.0;1;39.41280000000006;;;[]
10;10;call;882;502;937;521;[875, 878, 879, 887];0.7604;0.2749;4;19.887;19.3029;511.5;2.5;1;0.0;19.59;0.1901;[12.794240000000002, 21.938559999999995, 4.4553600000000415, 0.0]
11;11;me;956;507;983;521;[876];0.3073;0.3073;1;20.5135;19.8577;514.0;2.5;1;53.58719999999994;20.19;0.3073;[0.0]
12;12;Assistant.;1000;502;1144;521;[877, 884, 885];0.971;0.437;3;20.6863;20.3312;511.5;2.5;1;97.58719999999994;20.51;0.3237;[0.0, 3.396677288410039, 0.850879999999961]
