text;attention
The;0.00968688076751298
public;0.010419137674146813
key;0.015242252460953109
used;0.007389687910206865
to;0.007608504769069066
sign;0.010962401385898879
packages;0.0112989278952765
in;0.007141364383693745
your;0.009468223245370673
APT;0.01702706441632015
repository;0.01190941080181714
is;0.007298129109643729
stored;0.009979323563479643
in;0.007333074906184031
an;0.007785842067612516
outdated;0.013004914781946667
format.;0.014472348444746258
This;0.00698629987184879
format,;0.009134589843396592
known;0.007756192929300581
as;0.007349326017405948
the;0.006879414960519814
legacy;0.010018269866633438
trusted;0.008378159893783479
keyring,;0.01603385245705377
is;0.0073172277145535985
no;0.006596297025577917
longer;0.007628011052794299
recommended;0.009005007957382603
for;0.007140311914231536
use;0.007272685253416329
and;0.006823932917766099
is;0.006462674392500866
considered;0.0073550608469791084
deprecated.;0.012988339591815685
To;0.007330228612721367
fix;0.007545678560871328
this;0.006938506104408745
warning,;0.009943971696056299
you;0.00682511703509263
can;0.008981585068728336
update;0.007514780240503475
the;0.007047614253373357
key;0.008799616777447384
to;0.007103207437262253
the;0.006963722133576767
new;0.006862770895137027
format;0.007212340881639281
using;0.007235002974360057
the;0.006672465881467619
apt-key;0.01350640982573561
command.;0.008924352265854906
1.;0.016685164999577198
Backup;0.012853677976408566
your;0.007831313741628473
legacy;0.008193360246388434
trusted;0.007332146377202378
keyring:;0.014752087943432359
sudo;0.011380142026799649
cp;0.010092265929987677
/etc/apt/trusted.gpg;0.11335714694908647
/etc/apt/trusted.gpg.bak;0.046969912041276936
2.;0.009943281068324188
Remove;0.007995136234807068
the;0.006886565144515921
legacy;0.007011095741546418
trusted;0.0067747003231959065
keyring:;0.008684683397217252
sudo;0.008092297932584753
rm;0.008841327158374
/etc/apt/trusted.gpg;0.022952890001936184
3,;0.008412343335290262
Import;0.00856346000451993
the;0.006946602576862519
key;0.007547474881190095
into;0.006798948714147584
the;0.006698643660048314
new;0.006569072185493318
format:;0.007838024632478059
sudo;0.008475704613843471
apt-key;0.0110543790582048
add;0.008391690948136145
/etc/apt/trusted.gpg.bak;0.057826764225892495
3.;0.007526817922734083
Update;0.006578046797261583
the;0.006419498389102564
package;0.006988364142276083
list:;0.007307510223800889
sudo;0.0066073725236351745
apt;0.006226836243903732
update;0.006032735951813334
