text;attention
The;0.009414543127994973
lemon;0.015171415204969878
(Citrus;0.021095878015841153
limon);0.01519003843095688
is;0.010262755263977762
a;0.009564690589397289
species;0.009209040862195995
of;0.012327066159281903
small;0.0076309148078216585
evergreen;0.010020625091857771
trees;0.009904644952089328
in;0.008944642399463361
the;0.007533328271695028
flowering;0.0077836868045114355
plant;0.008396675567512
family;0.0089355550776627
Rutaceae,;0.018447073659467038
native;0.008674818369215447
to;0.009943147789162587
Asia,;0.010843654935672414
primarily;0.009135251182906961
Northeast;0.008386763393429631
India;0.00869367971571906
(Assam),;0.011654573820856261
Northern;0.007159063714981098
Myanmar;0.007414831836197856
or;0.007720849049681963
China.;0.011741153900014957
The;0.008854585929253745
tree's;0.01159823126780584
ellipsoidal;0.010565724187415464
yellow;0.00804489584930286
fruit;0.010242237403579085
is;0.00922172427554103
used;0.009508669374403242
for;0.00964017366335413
culinary;0.010253488711218887
and;0.008862343387609436
non-culinary;0.010697653873327984
purposes;0.008451380893729545
throughout;0.008413816867853807
the;0.007034496774342742
world,;0.010145026974251542
primarily;0.008106878516943528
for;0.008626347599308217
its;0.008306136397345417
juice,;0.011223792514848152
which;0.008405250051766315
has;0.007553996399943158
both;0.007723616258628906
culinary;0.007631962257830877
and;0.007512394736392726
cleaning;0.00750651016255752
uses.;0.011376308947996067
The;0.008145095813269578
pulp;0.009914210494400784
and;0.007876812532352721
rind;0.008786188996142336
are;0.007911525410628912
also;0.007719224144862625
used;0.00766353401010321
in;0.00770304749737576
cooking;0.007700642796261309
and;0.007250586299670088
baking.;0.009097202741914948
The;0.007821481828494988
juice;0.009137315628536301
of;0.0085130383940943
the;0.007378570046016526
lemon;0.011781958263831719
is;0.009429939082853805
about;0.008486980017895773
5%;0.01283372989701292
to;0.007587446730909334
6%;0.009279925314463582
citric;0.0092754687372285
acid,;0.010866554879219592
with;0.00865960742176185
a;0.00732749146168795
pH;0.009444074721186715
of;0.007746980672568051
around;0.007541548216111433
2.2,;0.010174227823812922
giving;0.007819749167504799
it;0.007468995807346923
a;0.0071437765156331535
sour;0.007756169868475575
taste.;0.010127938461165352
The;0.007662235145740596
distinctive;0.00843739953842981
sour;0.008134744804709488
taste;0.008157780372448312
of;0.00780324534579584
lemon;0.008625261739804588
juice;0.008280144996428112
makes;0.008810726289362662
it;0.00746864534222825
a;0.007426508833834851
key;0.0073654385749747295
ingredient;0.007684586733102251
in;0.008008679785009118
drinks;0.008167344146832721
and;0.00767234331836556
foods;0.007374047185585335
such;0.007132095674678442
as;0.007752092958955859
lemonade;0.008905492724122027
and;0.007389954004496751
lemon;0.007215156986237731
meringue;0.007544632466059444
pie.;0.006902398066918788
