number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;The
1;0.0;0.0;0.0;0.0;0.0;0.0;clue
2;0.42895;0.10535;1.5;0.017367240513709168;0.005942710801236491;0.023809523809523808;"""Aircraft"
3;0.22645;0.22645;0.5;0.009168461625666025;0.012773866738870463;0.007936507936507936;whirling,
4;0.1941;0.1941;0.5;0.00785868139342802;0.010949028633317539;0.007936507936507936;cheer
5;0.1616;0.1616;0.5;0.006427977613454203;0.013301068365515993;0.006172839506172839;"pilot!"""
6;0.0;0.0;0.0;0.0;0.0;0.0;is
7;0.1698;0.1698;0.5;0.006874827926862844;0.009578284708589997;0.007936507936507936;a
8;0.12965;0.12965;0.5;0.005157099613764464;0.010671308871219979;0.006172839506172839;cryptic
9;0.1455;0.1455;0.5;0.0058909744602976665;0.008207540783862452;0.007936507936507936;way
10;0.0;0.0;0.0;0.0;0.0;0.0;of
11;0.39625;0.15355;1.0;0.01604328955252887;0.008661634964687831;0.015873015873015872;describing
12;0.0;0.0;0.0;0.0;0.0;0.0;a
13;0.24255;0.24255;0.5;0.009820315157011678;0.013682055100521222;0.007936507936507936;helicopter,
14;0.0;0.0;0.0;0.0;0.0;0.0;which
15;0.15355;0.15355;0.5;0.006216901225970493;0.008661634964687831;0.007936507936507936;is
16;0.0;0.0;0.0;0.0;0.0;0.0;a
17;0.0;0.0;0.0;0.0;0.0;0.0;type
18;0.1376;0.1376;0.5;0.005571120864171539;0.007761907985288477;0.007936507936507936;of
19;0.4768;0.2667;1.5;0.019051960516634985;0.01880881199712734;0.020282186948853614;aircraft
20;0.0;0.0;0.0;0.0;0.0;0.0;that
21;0.15355;0.15355;0.5;0.006216901225970493;0.008661634964687831;0.007936507936507936;rotates
22;0.0;0.0;0.0;0.0;0.0;0.0;its
23;0.6227;0.534;1.5;0.02492448309116494;0.0382937740570231;0.020282186948853614;blades
24;0.4613;0.1133;1.0;0.01867702074594717;0.006391164060560933;0.015873015873015872;in
25;0.0;0.0;0.0;0.0;0.0;0.0;a
26;0.0;0.0;0.0;0.0;0.0;0.0;whirling
27;0.29945;0.29945;1.0;0.012031927540627308;0.020249593579809974;0.014109347442680775;motion.
28;0.1134;0.1134;0.5;0.004591316177304161;0.00639680498206187;0.007936507936507936;The
29;0.38795;0.31535;1.5;0.015529208537262699;0.02239614500789657;0.020282186948853614;word
30;0.47730000000000006;0.47730000000000006;1.0;0.01918680604558806;0.03195377721335394;0.014109347442680775;"""cheer"""
31;0.5419499999999999;0.30755;2.0;0.021729504590367925;0.022175002861077393;0.02821869488536155;is
32;0.0;0.0;0.0;0.0;0.0;0.0;a
33;0.92165;0.2668;3.0;0.03695926473634252;0.01777459295771793;0.042328042328042326;homophone
34;0.30735;0.30735;1.0;0.012300183751502634;0.022575521102221836;0.014109347442680775;(a
35;0.39645;0.39645;1.0;0.01592484559065855;0.026974817251610203;0.014109347442680775;word
36;0.178;0.178;0.5;0.007206827862082369;0.01004084027166678;0.007936507936507936;that
37;0.33155;0.27485000000000004;1.5;0.01329160851066823;0.018850272171216993;0.020282186948853614;sounds
38;0.6391;0.19395;1.5;0.025421537702713996;0.015963751296360316;0.018518518518518517;the
39;0.2993;0.2993;0.5;0.012117997635512658;0.016883278052302626;0.007936507936507936;same
40;0.04035;0.04035;0.5;0.0016050055489039423;0.0033211516618104602;0.006172839506172839;as
41;0.19395;0.19395;0.5;0.007852608223881324;0.010940567251066135;0.007936507936507936;another
42;0.42115;0.2752;1.0;0.016752121113281174;0.02265132434523516;0.012345679012345678;word)
43;0.38005;0.38005;1.0;0.015272572398685593;0.025622366415493474;0.014109347442680775;for
44;0.7039;0.55;1.5;0.028194466652689366;0.038149986692172226;0.020282186948853614;"""hear"","
45;0.7362500000000001;0.7362500000000001;1.0;0.02963654513925846;0.047820948100011;0.014109347442680775;which
46;0.0;0.0;0.0;0.0;0.0;0.0;is
47;0.3156;0.21045;1.0;0.012553649349047936;0.01732184305397798;0.012345679012345678;a
48;0.0;0.0;0.0;0.0;0.0;0.0;reference
49;0.0;0.0;0.0;0.0;0.0;0.0;to
50;0.2669;0.1618;1.0;0.0106165051053894;0.013317530083790148;0.012345679012345678;the
51;0.16155;0.16155;0.5;0.006425988758994595;0.013296952935947456;0.006172839506172839;sound
52;0.0;0.0;0.0;0.0;0.0;0.0;that
53;0.0;0.0;0.0;0.0;0.0;0.0;a
54;0.404;0.1777;1.5;0.016322742793053013;0.011274857385419753;0.02204585537918871;helicopter
55;0.0;0.0;0.0;0.0;0.0;0.0;makes.
56;0.28335;0.28335;1.0;0.011374175134659319;0.019556370041958863;0.014109347442680775;Putting
57;0.1133;0.1133;0.5;0.004587267397606362;0.006391164060560933;0.007936507936507936;it
58;0.2747;0.2747;1.0;0.01101862538240602;0.019262675654838392;0.014109347442680775;together,
59;0.64685;0.2345;1.5;0.026189531475213374;0.01322796091969584;0.023809523809523808;"""hear"""
60;0.12925;0.12925;0.5;0.005233047759405316;0.007290891039960288;0.007936507936507936;+
61;1.60975;0.9058499999999999;3.0;0.0646923407802428;0.0550751366565258;0.04056437389770723;"""pilot"""
62;0.4445;0.1779;1.0;0.017680916145918275;0.014642698404859501;0.012345679012345678;=
63;2.2083;0.6795;5.5;0.08881107039394792;0.04294144556001066;0.07671957671957672;"""helicopter""."
64;0.7035;0.1538;2.0;0.027983182246689556;0.012659061352824009;0.024691358024691357;So,
65;0.5739000000000001;0.29115;2.5;0.022948820740196153;0.019563842333796468;0.03262786596119929;"""Aircraft"
66;1.66615;0.2831;5.0;0.06650451112624318;0.01890384811089793;0.06525573192239859;whirling,
67;0.7523500000000001;0.37205;2.5;0.030064312505733888;0.02559325253010944;0.03262786596119929;cheer
68;0.63965;0.3155;2.5;0.025679050268159545;0.021987626430729386;0.03439153439153439;"pilot!"""
69;0.0;0.0;0.0;0.0;0.0;0.0;is
70;0.0;0.0;0.0;0.0;0.0;0.0;a
71;0.23445;0.23445;1.0;0.009452137940812328;0.014691045161000805;0.014109347442680775;cryptic
72;0.0;0.0;0.0;0.0;0.0;0.0;way
73;0.1052;0.1052;0.5;0.004259316242084636;0.005934249418985086;0.007936507936507936;of
74;0.3478;0.3478;1.0;0.013920716010845428;0.02548403875729657;0.014109347442680775;describing
75;0.0;0.0;0.0;0.0;0.0;0.0;the
76;0.37224999999999997;0.37224999999999997;1.0;0.014921978436141192;0.026450149011311132;0.014109347442680775;word
77;1.1966999999999999;0.46055;4.0;0.04788851072329632;0.0320461928852213;0.05291005291005291;"""helicopter""."
