number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.1296;0.1296;0.5;0.010584603322389377;0.014106583072100312;0.016129032258064516;First
1;0.1131;0.1131;0.5;0.009237026510511101;0.01231060606060606;0.016129032258064516;of
2;0.0;0.0;0.0;0.0;0.0;0.0;all
3;0.38835;0.1617;1.0;0.03171705787229872;0.017600574712643677;0.03225806451612903;it
4;0.0648;0.0648;0.5;0.007643853068157689;0.013580635020433824;0.017241379310344827;would
5;0.18605;0.18605;0.5;0.015194949445451725;0.02025100139324277;0.016129032258064516;need
6;0.2022;0.2022;0.5;0.016513941294653795;0.022008881922675024;0.016129032258064516;some
7;0.0;0.0;0.0;0.0;0.0;0.0;way
8;0.0;0.0;0.0;0.0;0.0;0.0;to
9;0.4935;0.36405;1.5;0.05058557690420057;0.05512318794400442;0.05061179087875417;tell
10;0.3721;0.3721;1.0;0.03596576113904952;0.05597926090956502;0.03337041156840934;where
11;0.0;0.0;0.0;0.0;0.0;0.0;you
12;0.14575;0.14575;0.5;0.011903595171591447;0.015864463601532566;0.016129032258064516;want
13;0.0;0.0;0.0;0.0;0.0;0.0;the
14;0.16175;0.16175;0.5;0.013210336322503718;0.017606017067223964;0.016129032258064516;pictures
15;0.0;0.0;0.0;0.0;0.0;0.0;to
16;0.10515;0.10515;0.5;0.008587739501151565;0.011445271682340646;0.016129032258064516;be!
17;0.1779;0.1779;0.5;0.014529328171705788;0.019363897596656215;0.016129032258064516;It
18;0.1375;0.1375;0.5;0.01122980676565231;0.01496647509578544;0.016129032258064516;would
19;0.0;0.0;0.0;0.0;0.0;0.0;probably
20;0.0;0.0;0.0;0.0;0.0;0.0;be
21;0.74395;0.5337500000000001;1.5;0.07689907884402133;0.08172349956217531;0.05061179087875417;easier
22;0.0;0.0;0.0;0.0;0.0;0.0;to
23;0.4202;0.4202;1.0;0.03900687654033376;0.058751942617756875;0.03337041156840934;format
24;0.0;0.0;0.0;0.0;0.0;0.0;the
25;0.3639;0.21825;1.5;0.03647001753401027;0.027820357829287462;0.05061179087875417;story
26;0.0;0.0;0.0;0.0;0.0;0.0;as
27;0.9872500000000001;0.445;2.5;0.10852746850489604;0.07125243877708673;0.08509454949944383;markdown
28;0.23504999999999998;0.23504999999999998;1.0;0.02067382172418527;0.029684244681527847;0.03337041156840934;and
29;0.14545;0.14545;0.5;0.01715738315993111;0.030483076600649688;0.017241379310344827;insert
30;0.38015;0.2183;1.0;0.031047353032456183;0.023761320097526992;0.03225806451612903;images
31;0.42835;0.42835;1.0;0.04172829082649411;0.06534543543271279;0.03337041156840934;using
32;1.3025;0.27485000000000004;3.5;0.12517297785405196;0.035602866024334004;0.11735261401557286;![image](./pictureN).
33;0.0968;0.0968;0.5;0.01141859532403803;0.02028712145027769;0.017241379310344827;You
34;0.0;0.0;0.0;0.0;0.0;0.0;can
35;0.58205;0.4042;1.5;0.06014916471278332;0.06108997882980527;0.05061179087875417;then
36;0.2426;0.2426;1.0;0.022455329096184227;0.03373949278254474;0.03337041156840934;convert
37;0.0;0.0;0.0;0.0;0.0;0.0;this
38;0.0;0.0;0.0;0.0;0.0;0.0;to
39;0.14565;0.14565;0.5;0.01718097529903036;0.03052499214083621;0.017241379310344827;any
40;0.4775;0.33185;1.5;0.0472266716782303;0.05896157301423211;0.04949944382647386;arbitrary
41;0.17765;0.17765;0.5;0.014508910341222784;0.01933668582375479;0.016129032258064516;format
42;0.16195;0.16195;0.5;0.019103734635619412;0.03394110866603793;0.017241379310344827;using
43;0.7920499999999999;0.1778;2.0;0.07436977540319416;0.0274870095906435;0.06674082313681869;Pandoc
