;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;The;40;255;83;274;[];0.0;0.0;0;;;264.5;;1;629.3327937612964;;;[]
1;1;first;102;255;172;274;[2649];0.291;0.291;1;16.9801;17.1855;264.5;0.0;1;574.9376874961307;17.08;0.291;[18.689919999999972]
2;2;and;192;255;233;274;[];0.0;0.0;0;;;264.5;0.0;1;542.9601139157446;;;[]
3;3;most;250;256;307;274;[2650];0.291;0.291;1;18.0596;17.3255;265.0;0.5;1;511.301938685351;17.69;0.291;[7.297390386816376]
4;4;important;327;255;457;279;[];0.0;0.0;0;;;267.0;2.0;1;471.85567677352196;;;[]
5;5;step;477;256;533;279;[2651];0.2262;0.2262;1;17.8399;17.9616;267.5;0.5;1;470.28128000000004;17.9;0.2262;[0.0]
6;6;would;550;255;623;274;[2652];0.3071;0.3071;1;18.5757;17.4388;264.5;3.0;1;478.39425467223;18.01;0.3071;[3.4320000000000164]
7;7;be;642;255;668;274;[];0.0;0.0;0;;;264.5;0.0;1;497.34350352990276;;;[]
8;8;to;687;256;713;274;[];0.0;0.0;0;;;265.0;0.5;1;512.4054415239932;;;[]
9;9;identify;732;255;848;279;[2653];0.2268;0.2268;1;17.0075;17.0003;267.0;2.0;1;526.3936736924167;17.0;0.2268;[0.0]
10;10;the;867;255;908;274;[];0.0;0.0;0;;;264.5;2.5;1;603.2366372356693;;;[]
11;11;source;927;260;1013;274;[2654];0.2905;0.2905;1;16.7869;16.4155;267.0;2.5;1;641.9289746563855;16.6;0.2905;[24.74515933915157]
12;12;of;1031;256;1058;274;[];0.0;0.0;0;;;265.0;2.0;1;715.9874158834067;;;[]
13;13;the;1077;255;1118;274;[2655];0.2424;0.2424;1;15.3556;12.6233;264.5;0.5;1;751.0118031718266;13.99;0.2424;[36.835199999999986]
14;14;smell.;1137;255;1219;274;[];0.0;0.0;0;;;264.5;0.0;1;798.3715278636872;;;[]
15;15;Can;25;355;66;373;[];0.0;0.0;0;;;364.0;99.5;2;571.0249856734803;;;[]
16;16;you;85;359;126;378;[];0.0;0.0;0;;;368.5;4.5;2;523.822574411793;;;[]
17;17;narrow;146;359;233;373;[2656];0.3712;0.3712;1;17.1361;17.0748;366.0;2.5;2;458.803870802545;17.11;0.3712;[9.86336]
18;18;down;250;354;306;373;[];0.0;0.0;0;;;363.5;2.5;2;421.3110564219724;;;[]
19;19;which;324;354;396;373;[2657];0.2755;0.2755;1;17.5525;17.3889;363.5;0.0;2;389.21788019488315;17.47;0.2755;[14.870720000000006]
20;20;potential;415;354;546;378;[2658];0.2753;0.2753;1;16.96;15.7148;366.0;2.5;2;371.28128000000004;16.34;0.2753;[16.53055999999998]
21;21;source;566;359;652;373;[];0.0;0.0;0;;;366.0;0.0;2;382.82624552582394;;;[]
22;22;the;671;354;712;373;[2659];0.2424;0.2424;1;17.596;16.1946;363.5;2.5;2;415.1904120562015;16.9;0.2424;[4.600423215314023]
23;23;suspect;731;355;831;378;[2664];0.194;0.194;1;16.8182;12.5858;366.5;3.0;2;439.66309085866925;14.7;0.194;[36.20800000000003]
24;24;odor;850;354;907;373;[2660, 2662];0.5173;0.2102;2;17.6204;17.1786;363.5;3.0;2;516.9605492331096;17.4;0.2587;[15.751359999999977, 28.080319999999972]
25;25;may;924;359;967;378;[];0.0;0.0;0;;;368.5;5.0;2;566.9659459468429;;;[]
26;26;belong;986;354;1072;378;[2663];0.3236;0.3236;1;17.5379;17.0974;366.0;2.5;2;615.163959821606;17.32;0.3236;[16.536960000000022]
27;27;to?;1091;355;1132;373;[2661];0.3722;0.3722;1;14.3113;12.5961;364.0;2.0;2;704.4087267087187;13.45;0.3722;[2.6544000000000096]
28;28;If;1151;355;1177;373;[];0.0;0.0;0;;;364.0;0.0;2;755.8108376197039;;;[]
29;29;the;1196;354;1237;373;[];0.0;0.0;0;;;363.5;0.5;2;795.1533174573307;;;[]
30;30;source;41;458;126;472;[];0.0;0.0;0;;;465.0;101.5;3;461.97966278116445;;;[]
