;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Knitting;56;403;173;427;[957.0, 960.0];1.0349;0.4528;2;19.1772;18.5389;415.0;;1;726.767343609769;18.86;0.5175;[12.552995574539171, 0.0]
1;1;uses;191;408;247;422;[];0.0;0.0;0;;;415.0;0.0;1;656.0408223103194;;;[]
2;2;a;266;408;277;422;[958.0, 959.0];0.5658;0.2749;2;18.9416;18.7099;415.0;0.0;1;627.056406184962;18.83;0.2829;[21.635139419527675, 4.035068660828455]
3;3;pair;296;403;352;427;[961.0];0.2429;0.2429;1;18.6159;18.053;415.0;0.0;1;553.5977678220894;18.33;0.2429;[0.0]
4;4;of;371;404;397;422;[];0.0;0.0;0;;;413.0;2.0;1;512.2894109169152;;;[]
5;5;long;416;403;473;427;[962.0];0.2427;0.2427;1;18.1667;17.7943;415.0;2.0;1;439.1953229914909;17.98;0.2427;[0.0]
6;6;needles;491;403;592;422;[963.0];0.4199;0.4199;1;18.7657;17.4977;412.5;2.5;1;333.7387968720449;18.13;0.4199;[8.581759999999974]
7;7;to;611;405;637;422;[];0.0;0.0;0;;;413.5;1.0;1;295.5027047889748;;;[]
8;8;form;657;404;713;422;[964.0];0.3073;0.3073;1;17.7968;16.8293;413.0;0.5;1;236.3971821693313;17.31;0.3073;[0.0]
9;9;the;731;403;772;422;[];0.0;0.0;0;;;412.5;0.5;1;198.6017133299711;;;[]
10;10;loops,;791;403;873;427;[965.0];0.4207;0.4207;1;17.9143;17.5825;415.0;2.5;1;160.7115793513336;17.75;0.4207;[0.0]
11;11;moving;895;403;983;427;[];0.0;0.0;0;;;415.0;0.0;1;161.00830456097597;;;[]
12;12;a;1001;408;1012;422;[966.0];0.275;0.275;1;17.8629;17.7731;415.0;0.0;1;203.91497575607335;17.82;0.275;[11.090559999999982]
