;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Since;94;156;165;175;[];0.0;0.0;0;;;165.5;;1;695.4740023160447;;;[]
1;1;2014,;184;157;251;178;[1089];0.3071;0.3071;1;14.6771;15.2794;167.5;2.0;1;654.929359898835;14.98;0.3071;[1.230719999999991]
2;2;convolution;274;156;435;175;[1090];0.2748;0.2748;1;15.9056;16.009;165.5;2.0;1;610.6287316344504;15.96;0.2748;[0.0]
3;3;neural;454;156;539;175;[];0.0;0.0;0;;;165.5;0.0;1;606.57824;;;[]
4;4;network,;559;156;671;178;[1091];0.2423;0.2423;1;14.8245;14.9953;167.0;1.5;1;605.9698098564793;14.91;0.2423;[0.0]
5;5;which;692;156;765;175;[];0.0;0.0;0;;;165.5;1.5;1;634.685295164066;;;[]
6;6;is;785;156;810;175;[1092];0.2913;0.2913;1;16.792;16.3224;165.5;0.0;1;667.9941975028657;16.56;0.2913;[20.69843359855041]
7;7;a;829;161;840;175;[];0.0;0.0;0;;;168.0;2.5;1;687.5850782975862;;;[]
8;8;type;859;157;915;180;[];0.0;0.0;0;;;168.5;0.5;1;697.8964805023003;;;[]
9;9;of;934;157;960;175;[1093, 1094];0.4852;0.275;2;15.7128;14.3262;166.0;2.5;1;742.8276246192636;15.02;0.2426;[0.0, 27.60864000000001]
10;10;deep;978;156;1036;180;[];0.0;0.0;0;;;168.0;2.0;1;765.1281523362591;;;[]
11;11;learning;1054;156;1171;180;[];0.0;0.0;0;;;168.0;0.0;1;814.285120518297;;;[]
12;12;algorithms,;34;255;191;279;[];0.0;0.0;0;;;267.0;99.0;2;592.719648718935;;;[]
13;13;had;214;255;255;274;[1095];0.3071;0.3071;1;16.5377;16.7348;264.5;2.5;2;565.9008008277578;16.64;0.3071;[0.0]
14;14;been;274;255;329;274;[];0.0;0.0;0;;;264.5;0.0;2;537.2967042310028;;;[]
15;15;widely;347;255;435;279;[1096];0.2588;0.2588;1;15.5015;14.4657;267.0;2.5;2;507.4595293986484;14.98;0.2588;[0.0]
16;16;used;454;255;510;274;[];0.0;0.0;0;;;264.5;2.5;2;507.57824000000005;;;[]
17;17;in;529;255;554;274;[];0.0;0.0;0;;;264.5;0.0;2;508.13516742840943;;;[]
18;18;computer;574;256;690;279;[1097];0.291;0.291;1;15.8881;15.4892;267.5;3.0;2;507.2633694418489;15.69;0.291;[11.754560000000026]
19;19;vision;708;255;794;274;[];0.0;0.0;0;;;264.5;3.0;2;546.5866997810116;;;[]
20;20;for;814;256;855;274;[1098];0.2753;0.2753;1;16.8694;15.6762;265.0;0.5;2;594.1239166853137;16.27;0.2753;[0.0]
21;21;image;874;255;945;279;[];0.0;0.0;0;;;267.0;2.0;2;623.3670876598296;;;[]
