;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
2341;2343;497.4464;363.61216;0.51807;16.8659;16.0924;;;
2342;2344;164.8768;481.52576;0.37183;18.3924;17.2549;A;1.0;11.192715569404944
2343;2345;261.0048;469.0944;0.21021;17.9403;18.0209;temperate;2.0;0.0
2344;2346;445.78560000000004;458.52672;0.25867;17.7839;17.8425;is;5.0;2.214399999999955
2345;2347;616.3968;458.38336;0.22656;17.5965;17.6578;than;7.0;0.0
2346;2348;777.3568;455.56736;0.24268;16.8274;17.4272;typical;9.0;0.0
2347;2349;928.192;478.98624;0.27466;17.6279;17.4687;and;11.0;6.986240000000009
2348;2350;1063.5008;485.9904;0.27515;16.5807;16.8188;should;13.0;13.990400000000022
2349;2351;909.2608;507.91424;0.19421;16.0171;16.1259;and;11.0;36.018548713372674
2350;2352;625.4208;557.63968;0.25891;16.9313;17.5017;attention.;16.0;1.5792000000000144
