;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
2646;2648;387.00800000000004;389.13024;0.61438;17.722;17.8432;;;
2647;2649;149.0432;292.68992;0.29102;17.1855;16.9801;first;1.0;18.689919999999972
2648;2650;313.6512;277.00224;0.29102;17.3255;18.0596;most;3.0;7.297390386816376
2649;2651;488.6656;258.0992;0.2262;17.9616;17.8399;step;5.0;0.0
2650;2652;626.432;266.15808;0.30713;17.4388;18.5757;would;6.0;3.4320000000000164
2651;2653;810.304;262.77888;0.22681;17.0003;17.0075;identify;9.0;0.0
2652;2654;1017.4464;298.3424;0.29053;16.4155;16.7869;source;11.0;24.74515933915157
2653;2655;1095.1552;310.8352;0.24243;12.6233;15.3556;the;13.0;36.835199999999986
2654;2656;224.9728;382.86336;0.37122;17.0748;17.1361;narrow;17.0;9.86336
2655;2657;363.2512;387.87072;0.27551;17.3889;17.5525;which;19.0;14.870720000000006
2656;2658;488.448;337.46944;0.27527;15.7148;16.96;potential;20.0;16.53055999999998
2657;2659;670.9376;377.6;0.24243;16.1946;17.596;the;22.0;4.600423215314023
2658;2660;901.0303999999999;388.75136;0.21021;16.3132;16.7784;odor;24.0;15.751359999999977
2659;2661;1129.3312;375.6544;0.37219;12.5961;14.3113;to?;27.0;2.6544000000000096
2660;2662;884.928;401.08032;0.30713;18.044;18.4625;odor;24.0;28.080319999999972
2661;2663;1005.8496;394.53696;0.32361;17.0974;17.5379;belong;26.0;16.536960000000022
2662;2664;817.0112;414.208;0.19397;12.5858;16.8182;suspect;23.0;36.20800000000003
2663;2665;200.9344;474.10176;0.30725;17.8159;18.4442;turns;31.0;2.101760000000013
2664;2666;344.448;461.056;0.2583;18.2377;18.4506;be;34.0;0.0
2665;2667;450.304;449.09568;0.37207;16.2029;17.296;hazardous;35.0;3.9043199999999842
2666;2668;632.2688;453.55008;0.29077;16.2307;17.3262;as;37.0;4.44992000000002
2667;2669;744.2048;459.02848;0.33972;16.1557;16.867;leak,;40.0;0.7952000000000226
2668;2670;835.5072;475.50464;0.29102;16.6216;17.0951;you;41.0;0.0
2669;2671;996.5568000000001;490.94656;0.29089;16.9913;17.9678;have;43.0;18.946559999999977
2670;2672;1109.7984;485.90848;0.40442;17.5657;17.4548;vacate;45.0;13.908479999999997
2671;2673;906.048;510.93504;0.12939;16.0408;15.8483;may;42.0;33.935040000000015
2672;2674;101.84960000000001;599.05024;0.35535;18.1756;18.2653;immediately,;48.0;23.856675883651548
2673;2675;202.88;588.45184;0.24268;16.2351;15.6147;immediately,;48.0;12.451839999999947
2674;2676;418.7392;578.83648;0.32373;16.2834;15.9411;others,;50.0;4.836480000000051
2675;2677;495.5136;749.28128;0.32397;16.4506;15.3901;been;74.0;0.7187199999999621
