text;attention
when;1.7179547834728238e-05
water;1.6931675147939004e-05
is;1.5175055220660507e-05
exposed;1.819879062425117e-05
to;1.5717004941838065e-05
air,;0.00023373203709045474
it;1.5557075224605947e-05
can;1.5573167107942397e-05
develop;1.6021166053860164e-05
a;1.382073093574605e-05
stale;1.811472877569954e-05
taste;1.5099823892072114e-05
caused;1.4820015512703368e-05
by;1.5231384367553316e-05
carbon;1.882734658807346e-05
dioxide;1.860457558988891e-05
in;1.666432151733513e-05
the;1.457264275525287e-05
air;1.4139992807252936e-05
mixing;1.6736240588499684e-05
with;1.7011996056463946e-05
the;1.504695500769608e-05
water.;0.2309893920154342
This;1.4025591842851265e-05
process;1.5396444046990126e-05
lowers;1.6202330388028112e-05
the;1.3679935263981674e-05
PH;1.5222112026531548e-05
level;1.4887639414607208e-05
of;1.4213715008106426e-05
the;1.474181274164085e-05
water;1.586819501734053e-05
and;1.6852657580369728e-05
makes;1.4517253612236824e-05
it;1.551529884457579e-05
more;1.4419322434916945e-05
acidic.;0.33433189865079804
This;1.3248095698334219e-05
applies;1.3256755833884499e-05
to;1.4728534832943563e-05
both;1.592994958337893e-05
taped;1.782611988426012e-05
water;1.619640138257761e-05
as;1.4021220712233725e-05
well;2.0758851797117785e-05
as;1.9063173252245385e-05
bottled;1.5584574163068315e-05
water.;0.3771096102579192
Despite;1.792336831511354e-05
the;1.3984081677509347e-05
taste,;0.038797512429751733
the;1.6001277544384585e-05
water;1.6375147664869202e-05
is;1.5115299554605965e-05
safet;2.1708268702189184e-05
to;1.6568601321705162e-05
drink;1.582558505457034e-05
for;1.5333663627538424e-05
a;1.3660273287321981e-05
long;1.3983977696747373e-05
time.;0.017666174842647455
