text;attention
First;0.0070239867878426395
you;0.006601253154630865
need;0.006737641152860876
to;0.006014192302473176
rearrange;0.009254543760407616
the;0.006028467871993463
equation;0.009025704300659566
for;0.006828097592333695
x.;0.01926748318036064
In;0.006101642194698728
this;0.005764003714597021
case;0.0061051849810320824
you;0.006262580198991027
need;0.005807836709331643
to;0.0057119371154249945
use;0.006882714905302325
the;0.005949294958144176
pq;0.0082521670853781
formula.;0.010334392098647527
Then;0.0064473556544046495
you;0.006288458163318911
will;0.0062280343402471745
solve;0.0059949609744541586
the;0.005860970741554729
equation.;0.009127266585476152
x2;0.017173721765125924
+;0.009512878626250026
x;0.007074078095289703
+;0.0074121832497576964
3;0.01659155282957008
=;0.008131155369855024
0x;0.021289948531000257
=;0.009444694907951912
-1/2;0.04302936166803699
+;0.00865868186139549
v((1/2)2-3);0.4612954885459001
x;0.0071317351784087385
=;0.007565790735724476
-1/2;0.013909299153774332
+;0.006906818102064624
v(1/4-3);0.0340162910705277
x;0.005720257749660357
=;0.005878847269245166
-1/2;0.007711102922441553
+;0.005696641193822211
y(-2.75);0.014498844690022175
Since;0.006057116414564961
we;0.005692268074139421
cannot;0.006332032896038881
take;0.005933786672018778
the;0.005588165497673953
square;0.005686550591972974
root;0.005845011203802583
of;0.00537572464811418
negative;0.005422799939748378
numbers,;0.006096289582540025
your;0.005774766707137188
equation;0.0058826398038751325
does;0.00551630113440683
not;0.005736002297842592
have;0.005418150860690841
a;0.005341673092487601
solution.;0.005751176542554979
