text;attention
A;0.00021140915569908724
planar;2.5301972662209575e-26
graph;1.197431599874784e-26
is;5.563000410733643e-27
a;5.023795345072108e-27
type;5.0158189468666086e-27
of;4.644772202272721e-27
graph;6.484387271262242e-27
that;5.072135081743873e-27
can;5.0505076492044176e-27
be;4.7678367489175135e-27
drawn;9.209726558375937e-27
on;5.4664122849480224e-27
a;5.076646004424568e-27
flat;7.437155122543576e-27
surface,;7.854386556528281e-27
such;7.227371856302716e-24
as;4.863166176721485e-27
a;4.584243195331856e-27
piece;4.542718232443094e-27
of;4.315469252077753e-27
paper,;6.0640049270154974e-27
without;5.902856688769228e-27
any;5.026229870438537e-27
edges;9.162350486362132e-27
crossing;7.040944396144462e-27
each;4.412022250865943e-27
other.;0.9997885908443009
This;5.733511795404855e-27
means;4.991228546068612e-27
that;4.956676510360862e-27
the;4.894264464179229e-27
edges;8.238438791665379e-27
of;4.7449437172523285e-27
a;5.009980101793639e-27
planar;9.491679007888961e-27
graph;5.749964867969564e-27
can;4.595919059289558e-27
only;4.722449186200257e-27
intersect;6.517951857010708e-27
at;4.8068295976482926e-27
vertices,;1.1907653530727712e-26
and;5.0126689830984265e-27
not;5.3454181618802235e-27
in;5.0884289609561526e-27
the;4.520029022407804e-27
middle;6.544835416368639e-27
of;4.761911477655872e-27
the;4.4825841192273104e-27
edge.;8.679491605521972e-27
A;5.094608838021636e-27
plane;1.1003214698457011e-26
graph;7.176655291281884e-27
is;4.81739253885263e-27
similar;5.429546087080073e-27
to;4.876485087603665e-27
a;4.811158625236184e-27
planar;5.744422256809749e-27
graph;4.9751513928209834e-27
in;4.4805575614958365e-27
that;4.75432898747299e-27
it;4.624016208042633e-27
can;4.589996159307473e-27
also;4.8027212341671646e-27
be;4.425929738303452e-27
drawn;5.2943990444109936e-27
on;4.809280378716793e-27
a;4.505760050446019e-27
flat;4.6736510323791265e-27
surface;4.76734662566015e-27
without;5.099442093554564e-27
any;4.720924937069546e-27
edges;5.437664163448333e-27
crossing;4.8806878233662915e-27
each;4.196928497100287e-27
other.;5.672848869274551e-27
However,;5.673114771023566e-27
the;4.522892696351272e-27
difference;4.622450854302005e-27
is;4.433111179560563e-27
that;4.7953387137196796e-27
a;4.752604932294002e-27
plane;6.200165082669733e-27
graph;4.7288926419956024e-27
may;4.958290545380792e-27
have;4.8247282020157834e-27
overlapping;7.521600068130711e-27
edges,;7.771100297687456e-27
meaning;4.886883516397645e-27
that;4.511908857369683e-27
two;5.008586645015534e-27
or;4.5647175113394576e-27
more;4.5178426783535215e-27
edges;5.003241319009825e-27
can;4.5655472557096604e-27
occupy;5.886095586308695e-27
the;4.422019125509087e-27
same;4.46313697471985e-27
space;4.700332204297859e-27
on;4.3723287492658865e-27
the;4.35687660069096e-27
surface.;5.989568766627023e-27
In;4.457802267071726e-27
summary,;6.611042822677401e-27
both;5.153942580729084e-27
planar;5.8355606626102284e-27
and;4.9565588524019065e-27
plane;5.30995535197096e-27
graphs;5.4610840840735474e-27
are;4.804261584101247e-27
graphs;5.249019281799992e-27
that;4.641173370628945e-27
can;4.481119662201407e-27
be;4.329350523164749e-27
drawn;4.631591492989642e-27
on;4.690988657538491e-27
a;4.357323452852069e-27
flat;4.211053170535046e-27
surface,;4.545923332834711e-27
but;4.754561719068363e-27
a;4.5369341694404394e-27
planar;4.931688164935487e-27
graph;4.5333038842734276e-27
does;4.4062556494451266e-27
not;4.348355294090518e-27
allow;4.619597972506975e-27
overlapping;4.869600773420157e-27
edges,;4.972750963122358e-27
while;4.6080470704241635e-27
a;4.289310171287969e-27
plane;4.2471209448149855e-27
graph;4.355140074655972e-27
may;4.3492801220191596e-27
have;4.399014994216719e-27
overlapping;4.180664861500061e-27
edges.;4.2452816010151746e-27
