text;attention
A;1.9278986366194885e-06
Confectionery;3.6417978049559344e-06
makes;2.4260605119273147e-06
sweet;1.8789071878826213e-06
foods,;3.5292089653647373e-06
high;1.4533056862321652e-06
in;1.6080164937557648e-06
sugar.;0.9999327698222256
The;2.253706497558666e-06
equipment;2.963541395013331e-06
needed;1.7896786817576935e-06
to;1.5267538388897355e-06
produce;1.698526624412041e-06
Confections;2.7302310782662496e-06
may;1.8072868187411412e-06
include:;2.7408391777435092e-06
Ovens;2.4532934252538626e-06
Proof;1.946204539465778e-06
Boxes;2.144887710520896e-06
Bakeware;3.0412987631442928e-06
Mixers;2.2556110124860285e-06
Work;1.6370427606822855e-06
Tables;1.95755856573912e-06
Chillers;2.597155789762924e-06
Sinks;2.2594295518475586e-06
Freezers;1.8953751221984516e-06
Sheeter;1.7771762192106644e-06
Storage;1.7588508800299667e-06
and;1.4672066567548297e-06
display;1.5525532501518967e-06
racks;1.492026167283993e-06
Packaging;1.6598472919172146e-06
equipment;1.3589006687545618e-06
