text;attention
Okay!;0.024452773456236677
Let's;0.031609590775790855
start;0.01039927212792666
the;0.00955038664671745
game!;0.017716606611925353
You;0.010188741300671022
find;0.008909056814510196
yourself;0.009341811699255576
in;0.011297945584805956
the;0.009296807549652937
middle;0.008299619182762676
of;0.007818865264381527
the;0.008053535550994369
Hogwarts;0.02532847327899528
School;0.007957354981202359
of;0.009237600761906991
Witchcraft;0.010467997908803534
and;0.008259245397744721
Wizardry.;0.02801433502358354
You;0.007951668316105444
have;0.009513755987749535
100;0.016780114898527276
health;0.00905511271698348
points;0.008006711051826886
and;0.00795780130561226
are;0.007839612094298513
ready;0.007352059698866663
for;0.007736480068317729
your;0.007845514391802127
first;0.007807851865053275
task.;0.019900715446716497
A);0.03777707356790484
Visit;0.0100509893862859
the;0.009122437658949517
Great;0.007288912058718296
Hall;0.008007432666941289
for;0.008768260513020326
a;0.007873716699490278
feast;0.00880823947372933
(gain;0.023864940667525668
20;0.014590600921880156
health;0.009097830257484523
points);0.01065889224076074
B);0.019219645917631978
Explore;0.009583325039571286
the;0.008072934251788769
Forbidden;0.009550590724092003
Forest;0.008200911780404002
(Lose;0.018961962565787863
40;0.012081398956945313
health;0.008085509685036284
points);0.012356730041503176
C);0.013815209155052327
Visit;0.008444725681716577
Hagrid's;0.020737308711453312
hut;0.008040200740933272
to;0.007176052093680349
help;0.007393277362376206
with;0.007485713719384109
Care;0.0066596658895709225
of;0.007977560433727993
Magical;0.00730161936030865
Creatures;0.007971191905801355
class;0.007157507440441185
(Gain;0.01701898840245902
10;0.009093985473781603
health;0.007484560758972077
points);0.008124523406749183
D);0.009791004550524
Visit;0.0071265120681438384
the;0.007529273122355715
Gryffindor;0.010438908454763066
common;0.006622260483903695
room;0.006863871480253068
to;0.007192980788907398
relax;0.006885157260198658
(Gain;0.012411957565962382
5;0.007889472751499297
health;0.006979698782692069
points);0.008483794743537077
Please;0.007496421180333711
type;0.010519148392475353
the;0.007969197452861423
letter;0.008112999556560124
of;0.0067996497205457815
your;0.006662605136785952
choice;0.007571635478477041
(A,;0.01576246509177669
B,;0.00808715565692912
C,;0.007802200946808964
or;0.0066264009332889125
D);0.007105647227442704
to;0.006573440113850726
proceed.;0.006844297687536257
