text;attention
In;0.03937655309760206
order;0.05513886036217342
to;0.04056813377692619
make;0.04617558925246759
it;0.0477585325788826
personalized,;0.07102459185621744
I;0.04852913612688701
will;0.043422590540174014
need;0.05110336525767363
more;0.044292989475699436
information.;0.086104799905612
Please;0.04718630432052258
remember;0.050912209593160666
not;0.0415474215505511
to;0.038994614294000765
share;0.04430094603487896
personally;0.036955995448902705
identifiable;0.0467343251480343
information,;0.04737628423983993
though.;0.07249675713979359
