text;attention
Our;0.021189228759524167
sun;0.01915115155569145
has;0.01923536981961511
a;0.017765907382412776
diameter;0.01984263934173282
of;0.017827726250332902
1,392,680;0.037405152926483685
km,;0.023313504465209158
a;0.0210872295268689
radius;0.018760906045063155
of;0.01645112557252228
696,340;0.022105768737866533
km,;0.017283612801993375
and;0.01714638526929917
a;0.016388335204404615
mass;0.017069270642851183
of;0.01665485960170233
1.9891x10%30;0.032848177165990165
kg.;0.018539497875846443
This;0.01758514722729403
is;0.016208838234821027
equivalent;0.017050753189389485
to;0.01722002659276008
a;0.015968197595819498
radius;0.016980337000558576
of;0.016066771522312142
432,690;0.020773000037492082
mi,;0.019688056793086335
a;0.018358198738133345
diameter;0.01728678683153355
of;0.01595883864379021
865,380;0.0183020695462819
mi,;0.01607796872407042
and;0.01584143974060794
a;0.015377431278458057
mass;0.01562327853738209
of;0.015361229999850044
4.384x1030;0.019503807789499044
lb.;0.016006698235703182
Keep;0.0167740965373168
in;0.01545038609004693
mind;0.016496367990597373
that;0.016519978074706485
these;0.015692675865452328
measurements;0.015748068394073823
are;0.015982366822187392
close;0.015693843759797595
approximations,;0.0165195285186023
and;0.01544396611574243
may;0.015754768082440095
be;0.015309114603628127
off;0.016251371188318157
by;0.015905084211141677
a;0.015041636170123034
few;0.01511887508155525
units.;0.014993147290016875
