;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Best;221;294;258;313;[];0.0;0.0;0;;;303.5;;1;655.9470629318607;;;[]
1;1;way;266;298;300;318;[3208];0.5178;0.5178;1;11.0022;11.7392;308.0;4.5;1;620.9275749787043;11.37;0.5178;[0.0]
2;2;to;308;295;324;313;[];0.0;0.0;0;;;304.0;4.0;1;606.7528648213656;;;[]
3;3;learn;333;293;376;313;[];0.0;0.0;0;;;303.0;1.0;1;570.3893145641268;;;[]
4;4;a;384;298;393;313;[];0.0;0.0;0;;;305.5;2.5;1;559.037570623777;;;[]
5;5;language;402;293;482;318;[3209];0.2266;0.2266;1;12.4131;12.7369;305.5;0.0;1;500.6568810761862;12.58;0.2266;[12.222780152747584]
6;6;without;490;293;556;313;[3207, 3210];0.4526;0.1941;2;13.7763;13.8996;303.0;2.5;1;467.9023169091327;13.84;0.2263;[28.705600000000004, 12.857280000000003]
7;7;attending;564;293;647;318;[3211];0.2593;0.2593;1;13.3711;13.4041;305.5;2.5;1;430.8346974988603;13.39;0.2593;[56.32288]
8;8;any;656;298;687;318;[];0.0;0.0;0;;;308.0;2.5;1;421.9615629046495;;;[]
9;9;classes;695;293;757;313;[3212];0.2913;0.2913;1;14.1554;14.7529;303.0;5.0;1;420.34215083540505;14.45;0.2913;[66.54239999999999]
10;10;would;765;293;815;313;[3213];0.3718;0.3718;1;14.2472;14.4427;303.0;0.0;1;420.33097502912443;14.34;0.3718;[13.546683065606885]
11;11;be;825;293;845;313;[];0.0;0.0;0;;;303.0;0.0;1;425.07371662916825;;;[]
12;12;interaction;853;294;946;313;[3214];0.5339;0.5339;1;12.6399;13.1206;303.5;0.5;1;430.1427453403514;12.88;0.5339;[6.829439999999977]
13;13;with;955;293;991;313;[3215];0.3398;0.3398;1;12.2653;12.6129;303.0;0.5;1;462.68238843610027;12.44;0.3398;[0.0]
14;14;native;1000;294;1053;313;[];0.0;0.0;0;;;303.5;0.5;1;483.225769769095;;;[]
15;15;speakers;230;398;309;422;[3216];0.2266;0.2266;1;12.0798;12.0317;410.0;106.5;2;549.3209652006143;12.06;0.2266;[22.856319999999982]
16;16;of;317;398;334;418;[];0.0;0.0;0;;;408.0;2.0;2;531.2774226041744;;;[]
17;17;said;341;398;374;418;[];0.0;0.0;0;;;408.0;0.0;2;499.6486002871763;;;[]
18;18;language.;384;398;469;422;[3217, 3218, 3219];0.8897;0.4207;3;13.123;13.7354;410.0;2.0;2;427.2301707615398;13.43;0.2966;[22.46577633090828, 2.1920000000000073, 65.05664000000002]
19;19;Humans;480;399;551;418;[];0.0;0.0;0;;;408.5;1.5;2;379.1725925867196;;;[]
20;20;have;560;398;601;418;[3220];0.7117;0.7117;1;12.7362;14.4353;408.0;0.5;2;353.85468058079215;13.59;0.7117;[16.030512157707278]
21;21;high;609;398;645;422;[];0.0;0.0;0;;;410.0;2.0;2;332.43183422911596;;;[]
