;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;One;210;241;245;260;[];0.0;0.0;0;;;250.5;;1;917.9619173450751;;;[]
1;1;can;253;246;282;260;[1711.0];0.6309;0.6309;1;12.0397;12.4606;253.0;2.5;1;887.3118883999281;12.25;0.6309;[7.919359999999983]
2;2;identify;291;241;356;265;[];0.0;0.0;0;;;253.0;0.0;1;824.5257905583344;;;[]
3;3;multiple;365;241;435;265;[1712.0];0.4692;0.4692;1;14.4072;14.3451;253.0;0.0;1;763.2549603480127;14.38;0.4692;[2.500159999999994]
4;4;risks;444;241;484;260;[];0.0;0.0;0;;;250.5;2.5;1;730.4240171953866;;;[]
5;5;with;492;241;527;260;[1713.0];0.4531;0.4531;1;13.5943;12.0079;250.5;0.0;1;700.0191735201589;12.8;0.4531;[0.0]
6;6;AI;535;242;554;260;[];0.0;0.0;0;;;251.0;0.5;1;681.6213471538625;;;[]
7;7;code;562;241;603;260;[];0.0;0.0;0;;;250.5;0.5;1;649.7696146295596;;;[]
8;8;generation;611;242;705;265;[];0.0;0.0;0;;;253.5;3.0;1;586.7676801732066;;;[]
9;9;or;714;246;732;260;[];0.0;0.0;0;;;253.0;0.5;1;577.5113395387543;;;[]
10;10;completion:;739;241;842;265;[1714.0];0.3234;0.3234;1;14.7829;14.8066;253.0;0.0;1;528.3554637702221;14.79;0.3234;[5.981760000000008]
11;11;-;853;251;859;253;[];0.0;0.0;0;;;252.0;1.0;1;534.650682011953;;;[]
12;12;Lack;868;241;907;260;[];0.0;0.0;0;;;250.5;1.5;1;516.154421947392;;;[]
13;13;of;915;241;932;260;[1715.0];0.2911;0.2911;1;15.887;16.2106;250.5;0.0;1;511.69239519055435;16.05;0.2911;[10.087999999999994]
14;14;learning:;939;241;1015;265;[1716.0];0.3723;0.3723;1;7.5772;12.561;253.0;2.5;1;500.52192;10.07;0.3723;[3.442239999999998]
15;15;if;1027;241;1037;260;[];0.0;0.0;0;;;250.5;2.5;1;505.7679737743844;;;[]
16;16;an;1044;246;1063;260;[];0.0;0.0;0;;;253.0;2.5;1;506.58323392691005;;;[]
17;17;Al;208;347;227;365;[];0.0;0.0;0;;;356.0;103.0;2;880.583670127857;;;[]
18;18;writes;235;346;288;365;[1718.0, 1719.0];1.1965;0.663;2;12.5925;13.9703;355.5;0.5;2;826.7243052528735;13.28;0.5983;[0.0, 0.0]
19;19;the;295;346;323;365;[];0.0;0.0;0;;;355.5;0.0;2;796.2865595348488;;;[]
20;20;code;331;346;372;365;[];0.0;0.0;0;;;355.5;0.0;2;754.3389000282607;;;[]
21;21;for;379;346;404;365;[1720.0];0.4045;0.4045;1;12.5626;13.1079;355.5;0.0;2;727.4206057679742;12.84;0.4045;[46.03856873535491]
22;22;you,;411;351;448;370;[1721.0, 1722.0];0.631;0.3881;2;11.3102;13.3999;360.5;5.0;2;688.2300964763502;12.36;0.3155;[0.0, 16.02751999999998]
23;23;you;457;351;488;370;[];0.0;0.0;0;;;360.5;0.0;2;655.8983287795803;;;[]
24;24;will;496;346;523;365;[];0.0;0.0;0;;;355.5;5.0;2;631.4919198975125;;;[]
25;25;often;532;346;576;365;[];0.0;0.0;0;;;355.5;0.0;2;591.4720038140829;;;[]
26;26;not;586;347;613;365;[1723.0];0.3879;0.3879;1;12.6526;13.6226;356.0;0.5;2;564.8021218938951;13.14;0.3879;[0.0]
27;27;learn;621;346;664;365;[];0.0;0.0;0;;;355.5;0.5;2;530.0786976438936;;;[]
28;28;as;672;351;691;365;[1724.0];0.275;0.275;1;10.2271;10.9763;358.0;2.5;2;512.798443148813;10.6;0.275;[8.329920000000016]
29;29;much.;699;346;752;365;[];0.0;0.0;0;;;355.5;2.5;2;477.09089290809817;;;[]
30;30;-;762;356;767;358;[];0.0;0.0;0;;;357.0;1.5;2;475.10026202460296;;;[]
31;31;Lack;777;346;815;365;[];0.0;0.0;0;;;355.5;1.5;2;446.00705655386935;;;[]
32;32;of;823;346;840;365;[1725.0];0.5011;0.5011;1;13.7814;14.1926;355.5;0.0;2;435.58697695850185;13.99;0.5011;[2.443200000000047]
33;33;reviewing:;847;346;938;370;[1717.0, 1726.0];0.7766;0.0972;2;13.5249;13.4075;358.0;2.5;2;402.2431822863458;13.47;0.3883;[41.55455999999998, 1.2089599999999905]
34;34;a;948;351;957;365;[1727.0];0.469;0.469;1;12.3786;13.3641;358.0;0.0;2;404.17598159198724;12.87;0.469;[2.7383734453868227]
35;35;code;965;346;1006;365;[1728.0];0.3236;0.3236;1;13.6357;14.1841;355.5;2.5;2;400.55600768912007;13.91;0.3236;[1.8944719986317253]
36;36;might;1015;346;1065;370;[1729.0];0.2911;0.2911;1;12.316;14.1361;358.0;2.5;2;395.539928826214;13.23;0.2911;[4.847101054609809]
37;37;work;217;450;260;470;[1731.0, 1732.0];2.0054;1.035;2;13.4817;14.7914;460.0;102.0;3;807.2627250752053;14.14;1.0027;[1.759999999999991, 19.639623230601966]
38;38;but;268;450;296;470;[];0.0;0.0;0;;;460.0;0.0;3;773.8739329476388;;;[]
39;39;have;304;450;345;470;[1730.0, 1733.0];1.1969;0.3235;2;12.7713;13.9754;460.0;0.0;3;728.8276581578435;13.37;0.5985;[41.54189973508674, 6.979199999999992]
40;40;bugs;354;450;395;475;[];0.0;0.0;0;;;462.5;2.5;3;681.2759911341706;;;[]
41;41;or;403;455;421;470;[];0.0;0.0;0;;;462.5;0.0;3;660.075347286843;;;[]
42;42;security;428;451;497;475;[1734.0];0.469;0.469;1;13.6222;13.9289;463.0;0.5;3;590.6191274381879;13.78;0.469;[1.6576000000000022]
43;43;issues.;506;451;564;470;[1735.0];0.1619;0.1619;1;13.2443;13.3825;460.5;2.5;3;536.0447206118595;13.31;0.1619;[10.649279999999976]
44;44;Sometimes,;574;451;679;475;[];0.0;0.0;0;;;463.0;2.5;3;441.3352867105081;;;[]
45;45;programmers;688;455;809;475;[1736.0];0.3883;0.3883;1;13.0795;14.452;465.0;2.0;3;353.9748286189943;13.77;0.3883;[32.89695999999998]
46;46;are;817;455;844;470;[];0.0;0.0;0;;;462.5;2.5;3;339.5550124734524;;;[]
47;47;lazy;853;450;886;475;[1737.0];0.5016;0.5016;1;13.528;13.5442;462.5;0.0;3;316.36124430126773;13.54;0.5016;[9.938156931745423]
