text;attention
Examples;0.02979629605916035
of;0.017678868752867213
foods;0.02342667947055285
with;0.01889973687970052
complex;0.02108205163113847
carbohydrates;0.03769301444563434
include:;0.02613633059924641
Whole;0.02070628957186779
grains;0.021978278127715724
such;0.02188697410996416
as;0.016664291158276553
brown;0.01718078862201355
rice,;0.0187672411251666
quinoa,;0.02062310570889518
barley,;0.01842339341328449
and;0.01674821387583885
whole;0.016666255960485828
wheat;0.01891898595324965
bread;0.018500812472056944
Legumes;0.026711707210399876
such;0.018638586899880797
as;0.016697141977679394
beans,;0.017582374549015865
lentils,;0.01968256077919083
and;0.016399571183054972
chickpeas;0.022487795899682167
Starchy;0.020184646925175954
vegetables;0.01908181841341748
such;0.017311546147794264
as;0.016519244360864507
potatoes,;0.018106517189965882
sweet;0.01638673064189737
potatoes,;0.019108147029760422
and;0.016260887883542848
corn;0.01978710442621349
Fruits;0.020458668431946804
such;0.017559804346547074
as;0.01644213249611731
bananas,;0.018222281277924548
apples,;0.017246838161333582
and;0.016184040914376942
pears;0.01912996101474848
Nuts;0.018723914411609404
and;0.01644425448437843
seeds;0.017562155270597353
Dairy;0.019812056122334543
products;0.0170692554145162
such;0.016837641710132297
as;0.016161188609820437
milk;0.01646653882082408
and;0.016259006031163654
yogurt;0.0166962730269774
