;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;Artificial;55;255;201;274;[np.float64(966.0)];0.4529;0.4529;1;15.3687;17.3155;264.5;;1;737.6958462942797;16.34;0.4529;[np.float64(0.0)]
1;1;intelligence;222;255;397;279;[np.float64(965.0), np.float64(967.0)];0.5492;0.1937;2;13.7511;17.1864;267.0;2.5;1;602.3829121413003;15.47;0.2746;[np.float64(0.0), np.float64(0.0)]
2;2;means;415;260;487;274;[np.float64(968.0)];0.1457;0.1457;1;15.4293;15.9005;267.0;0.0;1;559.026342169878;15.66;0.1457;[np.float64(0.0)]
3;3;the;506;255;547;274;[];0.0;0.0;0;;;264.5;2.5;1;533.5403145403668;;;[]
4;4;properties;566;255;712;279;[np.float64(969.0)];0.3721;0.3721;1;15.5138;17.2936;267.0;2.5;1;490.2070550694202;16.4;0.3721;[np.float64(0.0)]
5;5;of;731;256;757;274;[np.float64(970.0)];0.5173;0.5173;1;14.1925;16.2559;265.0;2.0;1;493.80544;15.22;0.5173;[np.float64(1.6486400000000003)]
6;6;computers;776;256;907;279;[np.float64(971.0)];0.4366;0.4366;1;15.7684;17.0939;267.5;2.5;1;489.5481868415341;16.43;0.4366;[np.float64(0.0)]
7;7;to;926;256;952;274;[];0.0;0.0;0;;;265.0;2.5;1;524.5545935742376;;;[]
8;8;act;971;256;1012;274;[np.float64(972.0), np.float64(973.0), np.float64(974.0)];1.569;0.3397;3;15.7086;17.6808;265.0;0.0;1;541.3950809158074;16.69;0.523;[np.float64(4.671359999999993), np.float64(9.785600000000045), np.float64(5.164800000000014)]
9;9;in;1032;255;1057;274;[];0.0;0.0;0;;;264.5;0.5;1;569.1294784491782;;;[]
10;10;a;1076;260;1087;274;[];0.0;0.0;0;;;267.0;2.5;1;592.2369134390676;;;[]
11;11;somehow;1107;255;1209;274;[np.float64(975.0)];0.372;0.372;1;14.8278;17.4553;264.5;2.5;1;609.8990762739633;16.14;0.372;[np.float64(17.387007168526722)]
12;12;smart;19;355;89;373;[];0.0;0.0;0;;;364.0;99.5;2;769.1088098051104;;;[]
