;number;text;x1;y1;x2;y2;fixations;fix_duration;first_fix_duration;fix_number;pupil_l;pupil_r;y;diff_y;line;distance;pupil;fix_duration_avg;fix_distance
0;0;In;87;107;112;125;[];0.0;0.0;0;;;116.0;;1;1046.292627220646;;;[]
1;1;stochastic;132;106;277;125;[np.float64(2675.0)];0.5825;0.5825;1;13.635;14.6718;115.5;0.5;1;939.1982867192006;14.15;0.5825;[np.float64(15.206079999999986)]
2;2;processes,;296;111;438;130;[np.float64(2676.0), np.float64(2677.0)];0.6794;0.291;2;13.4728;15.4916;120.5;5.0;1;848.2913863621872;14.48;0.3397;[np.float64(0.0), np.float64(1.2870399999999904)]
3;3;chaos;461;106;532;125;[];0.0;0.0;0;;;115.5;5.0;1;812.7582308265365;;;[]
4;4;theory;551;106;638;130;[np.float64(2678.0), np.float64(2679.0)];0.4368;0.2754;2;13.3405;15.1819;118.0;2.5;1;774.118257229657;14.26;0.2184;[np.float64(5.2719999999999345), np.float64(7.308159999999987)]
5;5;and;656;106;697;125;[];0.0;0.0;0;;;115.5;2.5;1;765.8597141619878;;;[]
6;6;time;716;106;772;125;[np.float64(2680.0)];0.1941;0.1941;1;12.1732;12.8937;115.5;0.0;1;755.5719037763922;12.53;0.1941;[np.float64(2.514560000000003)]
7;7;series;792;106;877;125;[];0.0;0.0;0;;;115.5;0.0;1;752.60896;;;[]
8;8;analysis,;896;106;1023;130;[np.float64(2681.0)];0.2913;0.2913;1;12.3406;14.1576;118.0;2.5;1;749.7903094707757;13.25;0.2913;[np.float64(0.0)]
9;9;detrended;1046;106;1177;125;[np.float64(2682.0)];0.7278;0.7278;1;11.2263;12.5841;115.5;2.5;1;780.597333954121;11.91;0.7278;[np.float64(25.12863999999999)]
10;10;fluctuation;71;205;231;224;[np.float64(2683.0), np.float64(2684.0)];0.5986;0.2913;2;12.7233;14.4441;214.5;99.0;2;892.5714894036677;13.58;0.2993;[np.float64(5.56031999999999), np.float64(8.806399999999996)]
11;11;analysis;251;205;366;229;[np.float64(2685.0)];0.2427;0.2427;1;13.3545;15.8136;217.0;2.5;2;802.6698039021286;14.58;0.2427;[np.float64(0.0)]
12;12;(DFA);388;205;454;229;[np.float64(2686.0)];0.2588;0.2588;1;13.4598;15.786;217.0;0.0;2;754.1893436639646;14.62;0.2588;[np.float64(11.218240000000009)]
13;13;is;476;205;501;224;[];0.0;0.0;0;;;214.5;2.5;2;735.7621515790831;;;[]
14;14;a;521;210;532;224;[];0.0;0.0;0;;;217.0;2.5;2;722.0528842794561;;;[]
15;15;method;549;205;637;224;[np.float64(2687.0)];0.3882;0.3882;1;13.6708;16.2677;214.5;2.5;2;684.0667275173392;14.97;0.3882;[np.float64(4.224320000000006)]
16;16;for;656;206;697;224;[];0.0;0.0;0;;;215.0;0.5;2;668.8239885771754;;;[]
17;17;determining;715;205;877;229;[np.float64(2688.0)];0.3557;0.3557;1;15.1727;17.0213;217.0;2.0;2;648.60896;16.1;0.3557;[np.float64(3.015999999999991)]
18;18;the;896;205;937;224;[];0.0;0.0;0;;;214.5;2.5;2;656.1029063312261;;;[]
19;19;statistical;956;205;1116;224;[np.float64(2689.0), np.float64(2690.0)];0.679;0.3071;2;14.1526;16.2003;214.5;0.0;2;664.0250474916452;15.18;0.3395;[np.float64(0.0), np.float64(21.34168935018967)]
20;20;self-;1136;205;1205;224;[];0.0;0.0;0;;;214.5;0.0;2;717.9860609345293;;;[]
21;21;affinity;49;304;165;328;[np.float64(2692.0)];0.4854;0.4854;1;13.2707;15.6189;316.0;101.5;3;869.5637619037959;14.44;0.4854;[np.float64(0.0)]
22;22;of;183;305;210;323;[];0.0;0.0;0;;;314.0;2.0;3;838.4753458607364;;;[]
23;23;a;229;309;240;323;[];0.0;0.0;0;;;316.0;2.0;3;816.2168986343529;;;[]
