text;attention
The;2.5930854894267467e-11
code;2.8580341096603903e-11
is;2.5018802883060997e-11
creating;2.655297416815957e-11
a;2.5733850703779224e-11
list;2.3661489157518274e-11
of;2.4748675755376637e-11
unique;2.608895280593319e-11
tokens;4.1124406118633855e-11
sorted;2.6284210882777214e-11
in;2.5026137115113536e-11
alphabetical;2.838147931463384e-11
order;2.1328991388764834e-11
from;2.3929359760752565e-11
a;2.697926962807623e-11
list;2.0668003278772263e-11
of;2.524784762860606e-11
tokens;4.33138588928787e-11
and;3.085269708178058e-11
their;2.7171171683547926e-11
frequency.;0.05109160577253802
The;2.573579187306053e-11
list;2.114502112897869e-11
of;2.304406186286862e-11
tokens;3.5618595586961584e-11
is;2.3909267341005988e-11
filtered;2.5159275849532414e-11
to;3.0522588740292614e-11
only;2.4461396883029327e-11
include;2.656857210823636e-11
tokens;3.695974712563137e-11
that;2.817139975926722e-11
have;2.702543633448408e-11
a;2.562636605924051e-11
frequency;2.5601502071232615e-11
greater;2.571506704685723e-11
than;2.4655821665074125e-11
or;2.8004935170586397e-11
equal;2.2104746233304912e-11
to;2.5325829261400752e-11
the;2.3898247419215508e-11
specified;2.5041791907309716e-11
minimum;2.7613668772862014e-11
frequency.;0.2944421424950765
The;2.341420412179799e-11
'<unk>';1.300359142109091e-10
token;2.583197176397649e-11
and;2.7219375917226126e-11
a;2.5472434018712463e-11
list;2.237189535378489e-11
of;2.3119675025101274e-11
reserved;2.5539283189189547e-11
tokens;3.333731990949075e-11
are;2.7353518596648248e-11
added;2.3969228096217813e-11
to;2.5105632844502957e-11
the;2.4595110876109996e-11
list.;0.6529895382431878
Here's;0.0014767026946577572
a;2.6156335617562735e-11
version;2.4748324675492394e-11
of;2.2079411186787185e-11
the;2.526921706121747e-11
code;2.926856450509051e-11
without;3.17636673417289e-11
using;2.3846789214342237e-11
comprehension:;3.5201989743386257e-11
unique_tokens;6.011961703375606e-11
=;3.1693801509265195e-11
set(['<unk>'];1.1555807476371421e-09
+;3.7916552470125235e-11
reserved_tokens);1.5194989785482151e-10
for;3.440617112607708e-11
token,;4.7241970500567724e-11
freq;6.727278692274745e-11
in;3.655869578629238e-11
self.token_freqs:;1.004844636319023e-09
if;4.0034459762406695e-11
freq;6.79071658734621e-11
>=;6.8952823714846e-11
min_freq:;7.058296322612723e-10
unique_tokens.add(token);5.968419243239692e-10
self.idx_to_token;8.804832344281108e-10
=;3.147635253995365e-11
sorted(list(unique_tokens));3.991196992625352e-09
