text;attention
For;1.0192669444544766e-07
this;9.073924438723156e-08
question,;3.405177007624091e-07
let's;3.875887012233501e-07
assume;1.4597747427880114e-07
the;1.1330775467234981e-07
earth;1.330898275635753e-07
is;1.5335476278471707e-07
a;1.1155655963969111e-07
perfect;1.3134755487176484e-07
sphere;1.491267341102697e-07
of;1.5889371514465437e-07
6371\*10%3;3.172251838806313e-06
meters;1.0544998302670828e-07
in;1.2704741066151314e-07
radius;1.0483574952343901e-07
(6371;3.350614713985338e-07
km),;7.837631340774424e-07
and;2.137393036046748e-07
a;1.327305858708707e-07
typical;1.068791623238977e-07
passenger;1.089042926834266e-07
sedan;2.0521912801538177e-07
has;1.626941180722333e-07
the;1.362021972927103e-07
average;1.3429908633004083e-07
ground;9.962757693459327e-08
clearance;1.275480812278187e-07
of;1.9850824109705223e-07
150\*10*-3;4.707244075735117e-06
meters;9.81063294873342e-08
(15;1.5943493466655481e-07
cm).;9.364117326625582e-07
Using;1.2729028426890522e-07
the;1.2659606852968908e-07
arc;9.209856284864094e-08
chord;1.1229176325058045e-07
length;1.0921679172129681e-07
equation;1.6026641810359893e-07
in;1.2456259530500443e-07
Julia;1.2056578800442638e-07
code:;3.1405847514681105e-07
~**julia;2.61178401012548e-06
earthRadius;5.49501461479145e-07
=;1.4439197934833903e-07
6371e3;1.1260548870694421e-06
carClearance;4.234293966881246e-07
=;1.29242158587023e-07
150e-3;8.527491484966413e-07
wheelDistance;4.924354052749132e-07
=;1.2925201165333558e-07
2*sqrt(2*earthRadius*carClearance-carClearance‘2);0.999972724947244
~~~;4.5780363616743056e-07
we;1.942395297553796e-07
get;1.0771920446514812e-07
the;1.2948304574532687e-07
result;1.1453065599828816e-07
of;1.2685442538971233e-07
~2765;2.508618545402461e-07
meters;1.3450334114127204e-07
as;1.365192600060956e-07
the;1.242169229355676e-07
distance;1.0125138707389113e-07
between;1.1577322148434764e-07
the;1.2383343112396507e-07
front;9.877928160037142e-08
and;1.099890293113107e-07
back;9.933959018942719e-08
wheels,;3.041256404963373e-07
which;1.0303904540766258e-07
would;1.1132154903243615e-07
be;1.2433884361160511e-07
the;1.26058825059506e-07
absolute;9.609713253378961e-08
minimum;9.85929410066087e-08
distance;1.0346828327695507e-07
of;1.2172477153976243e-07
the;1.2179327416775514e-07
length;1.2169697942205104e-07
of;1.1378320135678071e-07
this;1.157881622944077e-07
hypothetical;4.1568579386036913e-07
car.;8.526681328160789e-07
