number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;Surely,
1;0.0;0.0;0.0;0.0;0.0;0.0;I
2;0.18605;0.18605;0.5;0.018404210068156412;0.019596174506540835;0.014285714285714285;can
3;0.20235;0.20235;0.5;0.025901131534483642;0.025901131534483642;0.02;teach
4;0.0;0.0;0.0;0.0;0.0;0.0;you
5;0.12935;0.12935;0.5;0.012795402162408128;0.013624107349750374;0.014285714285714285;the
6;0.1457;0.1457;0.5;0.018649838717935588;0.018649838717935588;0.02;basics
7;0.14565;0.14565;0.5;0.01440781078434282;0.01534094499799878;0.014285714285714285;of
8;0.0;0.0;0.0;0.0;0.0;0.0;Go
9;0.0;0.0;0.0;0.0;0.0;0.0;so
10;0.12945;0.12945;0.5;0.0165698120935948;0.0165698120935948;0.02;that
11;0.0;0.0;0.0;0.0;0.0;0.0;you
12;0.18605;0.18605;0.5;0.018404210068156412;0.019596174506540835;0.014285714285714285;can
13;0.12945;0.12945;0.5;0.0165698120935948;0.0165698120935948;0.02;start
14;0.2101;0.2101;0.5;0.020783254691317726;0.022129299993680355;0.014285714285714285;playing.
15;0.1214;0.1214;0.5;0.015539398904305973;0.015539398904305973;0.02;Go
16;0.0;0.0;0.0;0.0;0.0;0.0;is
17;0.0;0.0;0.0;0.0;0.0;0.0;a
18;0.49315;0.4121;1.5;0.05324669250621539;0.04688593345081164;0.04857142857142857;two-player
19;0.0;0.0;0.0;0.0;0.0;0.0;strategy
20;0.1455;0.1455;0.5;0.014392972668190045;0.01532514587853637;0.014285714285714285;board
21;0.0;0.0;0.0;0.0;0.0;0.0;game
22;0.0;0.0;0.0;0.0;0.0;0.0;that
23;0.0;0.0;0.0;0.0;0.0;0.0;originated
24;0.0;0.0;0.0;0.0;0.0;0.0;in
25;0.12115;0.12115;0.5;0.01198425181272319;0.012760422152472035;0.014285714285714285;China
26;0.0;0.0;0.0;0.0;0.0;0.0;more
27;0.0;0.0;0.0;0.0;0.0;0.0;than
28;0.0;0.0;0.0;0.0;0.0;0.0;2500
29;0.1051;0.1051;0.5;0.010396573384376454;0.011069916369994314;0.014285714285714285;years
30;0.0;0.0;0.0;0.0;0.0;0.0;ago.
31;0.11315;0.11315;0.5;0.014483385387332957;0.014483385387332957;0.02;The
32;0.0;0.0;0.0;0.0;0.0;0.0;Go
33;0.0;0.0;0.0;0.0;0.0;0.0;is
34;0.5339;0.5339;1.0;0.0622229149960111;0.06357056197055645;0.03428571428571429;usually
35;0.0;0.0;0.0;0.0;0.0;0.0;played
36;0.0;0.0;0.0;0.0;0.0;0.0;on
37;0.1454;0.1454;0.5;0.0186114382264093;0.0186114382264093;0.02;a
38;0.40455;0.40455;1.0;0.046839315931448605;0.04792845301570205;0.03428571428571429;square
39;0.09725;0.09725;0.5;0.012448159336439507;0.012448159336439507;0.02;board
40;0.24255;0.24255;0.5;0.031046797399006704;0.031046797399006704;0.02;of
41;0.0;0.0;0.0;0.0;0.0;0.0;19x19
42;0.1051;0.1051;0.5;0.010396573384376454;0.011069916369994314;0.014285714285714285;cells,
43;0.13745;0.13745;0.5;0.01759382520096257;0.01759382520096257;0.02;though
44;0.0;0.0;0.0;0.0;0.0;0.0;it
45;0.0;0.0;0.0;0.0;0.0;0.0;can
46;0.0;0.0;0.0;0.0;0.0;0.0;also
47;0.0;0.0;0.0;0.0;0.0;0.0;be
48;0.10505;0.10505;0.5;0.010391627345658863;0.011064649996840177;0.014285714285714285;played
49;0.0;0.0;0.0;0.0;0.0;0.0;on
50;0.25075;0.25075;1.0;0.02880154893502396;0.02952742676823522;0.03428571428571429;smaller
51;0.21035;0.21035;0.5;0.026925144641851417;0.026925144641851417;0.02;boards.
52;0.0;0.0;0.0;0.0;0.0;0.0;The
53;0.0;0.0;0.0;0.0;0.0;0.0;black
54;0.0;0.0;0.0;0.0;0.0;0.0;and
55;0.3559;0.3559;1.0;0.04061785239508216;0.041705708141589415;0.03428571428571429;white
56;0.0;0.0;0.0;0.0;0.0;0.0;stones
57;0.0;0.0;0.0;0.0;0.0;0.0;of
58;0.12145;0.12145;0.5;0.012013928045028738;0.012792020391396854;0.014285714285714285;opposing
59;0.1616;0.1616;0.5;0.020685064768829038;0.020685064768829038;0.02;sides
60;0.0;0.0;0.0;0.0;0.0;0.0;are
61;0.0;0.0;0.0;0.0;0.0;0.0;placed
62;0.14565;0.14565;0.5;0.01864343863601454;0.01864343863601454;0.02;on
63;0.0;0.0;0.0;0.0;0.0;0.0;the
64;0.0;0.0;0.0;0.0;0.0;0.0;in
65;0.0;0.0;0.0;0.0;0.0;0.0;cells
66;0.0;0.0;0.0;0.0;0.0;0.0;to
67;0.12135;0.12135;0.5;0.012004035967593555;0.012781487645088581;0.014285714285714285;play
68;0.1214;0.1214;0.5;0.015539398904305973;0.015539398904305973;0.02;Go.
69;0.1294;0.1294;0.5;0.01656341201167375;0.01656341201167375;0.02;The
70;0.16975;0.16975;0.5;0.01679180144622172;0.017879336858292433;0.014285714285714285;objective
71;0.0;0.0;0.0;0.0;0.0;0.0;in
72;0.0;0.0;0.0;0.0;0.0;0.0;Go
73;0.0;0.0;0.0;0.0;0.0;0.0;is
74;0.0;0.0;0.0;0.0;0.0;0.0;to
75;0.16985;0.16985;0.5;0.016801693523656902;0.017889869604600706;0.014285714285714285;control
76;0.0;0.0;0.0;0.0;0.0;0.0;more
77;0.1455;0.1455;0.5;0.018624238390251395;0.018624238390251395;0.02;territory
78;0.0;0.0;0.0;0.0;0.0;0.0;than
79;0.11315;0.11315;0.5;0.011192885617908618;0.011917802447810244;0.014285714285714285;opponent
80;0.0;0.0;0.0;0.0;0.0;0.0;by
81;0.0;0.0;0.0;0.0;0.0;0.0;placing
82;0.105;0.105;0.5;0.013440172034202037;0.013440172034202037;0.02;stones.
83;0.0;0.0;0.0;0.0;0.0;0.0;Players
84;0.25885;0.25885;1.0;0.030075371248397407;0.03074903456845181;0.03428571428571429;take
85;0.1052;0.1052;0.5;0.010406465461811636;0.011080449116302587;0.014285714285714285;turns
86;0.0;0.0;0.0;0.0;0.0;0.0;in
87;0.0;0.0;0.0;0.0;0.0;0.0;placing
88;0.0;0.0;0.0;0.0;0.0;0.0;stones
89;0.0;0.0;0.0;0.0;0.0;0.0;on
90;0.12135;0.12135;0.5;0.012004035967593555;0.012781487645088581;0.014285714285714285;cells
91;0.1374;0.1374;0.5;0.017587425119041523;0.017587425119041523;0.02;in
92;0.0;0.0;0.0;0.0;0.0;0.0;Go.
93;0.0;0.0;0.0;0.0;0.0;0.0;The
94;0.12935;0.12935;0.5;0.012795402162408128;0.013624107349750374;0.014285714285714285;placed
95;0.0969;0.0969;0.5;0.012403358762992166;0.012403358762992166;0.02;stones
96;0.0;0.0;0.0;0.0;0.0;0.0;cannot
97;0.0;0.0;0.0;0.0;0.0;0.0;be
98;0.0;0.0;0.0;0.0;0.0;0.0;moved
99;0.0;0.0;0.0;0.0;0.0;0.0;but
100;0.0;0.0;0.0;0.0;0.0;0.0;can
101;0.0;0.0;0.0;0.0;0.0;0.0;be
102;0.0;0.0;0.0;0.0;0.0;0.0;surrounded
103;0.15375;0.15375;0.5;0.015209069056592575;0.016194097448968846;0.014285714285714285;at
104;0.0;0.0;0.0;0.0;0.0;0.0;all
105;0.0;0.0;0.0;0.0;0.0;0.0;sides
106;0.0;0.0;0.0;0.0;0.0;0.0;by
107;0.1376;0.1376;0.5;0.013611498550810655;0.01449305892018285;0.014285714285714285;opponent
108;0.0;0.0;0.0;0.0;0.0;0.0;to
109;0.0;0.0;0.0;0.0;0.0;0.0;capture
110;0.0;0.0;0.0;0.0;0.0;0.0;them
111;0.0;0.0;0.0;0.0;0.0;0.0;and
112;0.0;0.0;0.0;0.0;0.0;0.0;remove
113;0.11315;0.11315;0.5;0.011192885617908618;0.011917802447810244;0.014285714285714285;them
114;0.0;0.0;0.0;0.0;0.0;0.0;from
115;0.0969;0.0969;0.5;0.009585423034691516;0.010206231172715975;0.014285714285714285;board.
116;0.0;0.0;0.0;0.0;0.0;0.0;At
117;0.0;0.0;0.0;0.0;0.0;0.0;the
118;0.1051;0.1051;0.5;0.010396573384376454;0.011069916369994314;0.014285714285714285;end
119;0.0;0.0;0.0;0.0;0.0;0.0;of
120;0.0;0.0;0.0;0.0;0.0;0.0;the
121;0.0;0.0;0.0;0.0;0.0;0.0;game,
