number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.0;0.0;0.0;0.0;0.0;0.0;The
1;0.388;0.1941;1.0;0.022067271052062836;0.015999538395594974;0.018518518518518517;safest
2;0.13735;0.13735;0.5;0.013523093130642826;0.016751430000121963;0.01282051282051282;way
3;0.10515;0.10515;0.5;0.010352772061791722;0.01282426548607808;0.01282051282051282;to
4;0.6471;0.2992;2.0;0.04184949933346682;0.029460105233629498;0.04059829059829059;teach
5;0.2994;0.10535;1.0;0.0170281983324423;0.008683932869530812;0.018518518518518517;young
6;0.1294;0.1294;0.5;0.012740358581035177;0.015781835034698086;0.01282051282051282;children
7;0.0;0.0;0.0;0.0;0.0;0.0;how
8;0.0;0.0;0.0;0.0;0.0;0.0;to
9;0.4849;0.4849;1.0;0.033285636024505856;0.04539580015969635;0.02207977207977208;swim
10;0.0;0.0;0.0;0.0;0.0;0.0;is
11;0.0;0.0;0.0;0.0;0.0;0.0;to
12;0.7440500000000001;0.3639;2.5;0.04904133798906046;0.03638841190754932;0.04985754985754985;enroll
13;0.0;0.0;0.0;0.0;0.0;0.0;them
14;0.13765;0.13765;0.5;0.013552630283458208;0.01678801848938324;0.01282051282051282;in
15;0.20225;0.20225;0.5;0.011502849407937395;0.016671337663622277;0.009259259259259259;formal
16;0.0;0.0;0.0;0.0;0.0;0.0;swim
17;0.6227;0.38025;1.5;0.04282158570871981;0.03838446118593054;0.031339031339031334;lessons
18;0.12115;0.12115;0.5;0.011928086878612146;0.014775651580012929;0.01282051282051282;taught
19;0.1537;0.1537;0.5;0.008741596805933139;0.012669392330772527;0.009259259259259259;by
20;0.0;0.0;0.0;0.0;0.0;0.0;a
21;0.3074;0.3074;1.0;0.024209206032306734;0.031733129791921846;0.02207977207977208;certified
22;0.4123;0.2747;1.5;0.0342047016710994;0.02742872627979636;0.0349002849002849;instructor.
23;0.0;0.0;0.0;0.0;0.0;0.0;The
24;0.2992;0.2992;1.0;0.02273861206901996;0.030102504667129482;0.02207977207977208;instructor
25;0.08895;0.08895;0.5;0.008757765809761044;0.010848487065969047;0.01282051282051282;will
26;0.33185;0.33185;1.0;0.02459971982978139;0.03279777643442377;0.02207977207977208;have
27;0.0;0.0;0.0;0.0;0.0;0.0;the
28;0.1861;0.1861;0.5;0.010584327687600242;0.015340103531273696;0.009259259259259259;necessary
29;0.2345;0.2345;1.0;0.01804213911496437;0.023802761131218868;0.02207977207977208;training
30;0.1375;0.1375;0.5;0.007820231365099588;0.011334036730521944;0.009259259259259259;and
31;0.22675;0.11335;1.0;0.022325164669626946;0.013824350859219691;0.02564102564102564;experience
32;0.0;0.0;0.0;0.0;0.0;0.0;to
33;0.27505;0.27505;1.0;0.02035047557585081;0.02714724821338888;0.02207977207977208;provide
34;0.0;0.0;0.0;0.0;0.0;0.0;proper
35;0.1698;0.1698;0.5;0.00965727480577389;0.013996504995219096;0.009259259259259259;guidance
36;0.0;0.0;0.0;0.0;0.0;0.0;and
37;0.1212;0.1212;0.5;0.006893178483273236;0.00999043819446734;0.009259259259259259;ensure
38;0.5177;0.1779;1.5;0.02944388201972405;0.014664182795344389;0.027777777777777776;your
39;0.0;0.0;0.0;0.0;0.0;0.0;child's
40;0.26695;0.16175;1.0;0.0151826237302788;0.013332948662995812;0.018518518518518517;safety
41;0.0;0.0;0.0;0.0;0.0;0.0;in
42;0.0;0.0;0.0;0.0;0.0;0.0;the
43;0.0;0.0;0.0;0.0;0.0;0.0;water.
44;0.55795;0.29915;2.0;0.040134874914534546;0.0284894196950152;0.04415954415954416;Additionally,
45;0.0;0.0;0.0;0.0;0.0;0.0;it's
46;0.30735;0.30735;1.0;0.02353272150061321;0.031088585504161395;0.02207977207977208;important
47;0.0;0.0;0.0;0.0;0.0;0.0;to
48;0.4284;0.28295;1.5;0.03612876174942968;0.028757097758052273;0.0349002849002849;supervise
49;0.34750000000000003;0.27495;1.5;0.028496238335867653;0.028097662893730998;0.0349002849002849;children
50;0.0;0.0;0.0;0.0;0.0;0.0;at
51;0.0;0.0;0.0;0.0;0.0;0.0;all
52;0.3155;0.3155;1.0;0.02466988875272351;0.032400807592047144;0.02207977207977208;times
53;0.12945;0.12945;0.5;0.012745281439837743;0.015787933116241635;0.01282051282051282;while
54;0.15355;0.15355;0.5;0.008733065644443939;0.012657027927066503;0.009259259259259259;they
55;0.0;0.0;0.0;0.0;0.0;0.0;are
56;0.1216;0.1216;0.5;0.011972392607835221;0.014830534313904848;0.01282051282051282;in
57;0.0;0.0;0.0;0.0;0.0;0.0;the
58;0.364;0.2669;1.5;0.025415691753864638;0.026481378786286196;0.031339031339031334;water
59;0.0;0.0;0.0;0.0;0.0;0.0;and
60;0.29910000000000003;0.29910000000000003;1.0;0.02272252893649634;0.030084378663117774;0.02207977207977208;ensure
61;0.0;0.0;0.0;0.0;0.0;0.0;that
62;0.0;0.0;0.0;0.0;0.0;0.0;they
63;0.27485;0.12125;1.0;0.027060954837693343;0.014787847743100022;0.02564102564102564;follow
64;0.0;0.0;0.0;0.0;0.0;0.0;pool
65;0.2426;0.2426;0.5;0.013797731848532073;0.019997362260542714;0.009259259259259259;rules
66;0.2428;0.2428;0.5;0.01380910673051767;0.020013848132150746;0.009259259259259259;and
67;0.3151;0.18575;1.5;0.023289461674827233;0.02041486967841185;0.031339031339031334;regulations.
68;0.0;0.0;0.0;0.0;0.0;0.0;You
69;0.0;0.0;0.0;0.0;0.0;0.0;may
70;0.13745;0.13745;0.5;0.007817387644603187;0.011329915262619934;0.009259259259259259;also
71;0.26659999999999995;0.26659999999999995;1.0;0.020533131931625544;0.027081259889600286;0.02207977207977208;consider
72;0.15375;0.15375;0.5;0.01513779081788376;0.01875160074640518;0.01282051282051282;using
73;0.42065;0.1697;1.5;0.04141601110596946;0.020696888758796484;0.038461538461538464;floatation
74;0.3801;0.22645;1.0;0.021617963213631658;0.018666128128194136;0.018518518518518517;devices
75;0.0;0.0;0.0;0.0;0.0;0.0;for
76;0.0;0.0;0.0;0.0;0.0;0.0;added
77;0.0;0.0;0.0;0.0;0.0;0.0;safety,
78;0.12945;0.12945;0.5;0.007362392365179212;0.010670480398298657;0.009259259259259259;especially
79;0.0404;0.0404;0.5;0.0022977261610910788;0.003330146064822447;0.009259259259259259;for
80;0.49345;0.10515;1.5;0.028064677578970118;0.00866744699792278;0.027777777777777776;very
81;0.0;0.0;0.0;0.0;0.0;0.0;young
82;0.0;0.0;0.0;0.0;0.0;0.0;children.
