text;attention
The;0.7592046545224149
lyrics;0.008956425595019947
you;0.004784130207159319
are;0.004345013342127347
referring;0.00936545102057927
to;0.008002829373326328
are;0.005720738566887398
from;0.006092959424675464
the;0.004369763609141458
song;0.0048313302013007165
"""Here";0.0059719832792115065
Comes;0.005276580357882671
The;0.004502966860956546
"Sun""";0.04939416977940005
by;0.004773737794371258
The;0.004824196847226284
Beatles.;0.01369818035285884
The;0.004596836555240777
song;0.00468011952824065
was;0.004436588196731385
written;0.004969657115229879
by;0.00490970847488134
George;0.004536278462226949
Harrison;0.005381769978479285
and;0.004653303393757878
was;0.004325993170106235
released;0.004858432470078326
in;0.0043335924993576904
1969;0.00863524511044845
on;0.004799795342561713
The;0.00454208243385757
Beatles';0.0049537051022359386
album;0.004385337983162498
"""Abbey";0.0045804965643730855
"Road.""";0.00421721082412316
;0.004137906420447166
;0.003950829239920745
