text;attention
You;0.0009099869889559809
can;0.0007771559352170459
use;0.0007486055851931566
the;0.0007718671388513626
following;0.0007905814869310109
regular;0.0008055928531345305
expression;0.0010699096139842378
to;0.0009291872003202362
find;0.0008209463044331789
Polish;0.0012172547778210505
phone;0.0008673958065321244
numbers;0.0008918976680500064
in;0.0008129497833169782
text;0.0007993370855895459
of;0.0007579644995653641
any;0.0007370862157975104
length:;0.001267769577808886
/\+?\d{2}[\s-]?\d{3}[\s-]?\d{2}[\s-]?\d{2}/;0.938305042292172
This;0.0018916595986941285
regex;0.0008420573353441005
pattern;0.0007942052864411956
matches;0.0010060476094261275
any;0.0007770933855238977
Polish;0.0008156661766773248
phone;0.00075958790159365
number;0.0008036215031908252
that;0.0007764821540053055
starts;0.0009352339122414732
with;0.0007968634284357716
a;0.0007460177837851619
plus;0.0008119479641201824
sign;0.0008254203970378682
(+);0.0008572086047747117
followed;0.001040804932762953
by;0.0007730839837433115
two;0.0007731518213506687
digits,;0.0009803010849081294
followed;0.0009373317449859538
by;0.0008109100526963661
either;0.0008596373955173157
a;0.0007803221719715947
whitespace;0.001147250557911379
or;0.0008156026725496667
hyphen;0.0011682196288746454
character,;0.0009969018646374748
followed;0.0008615401860750149
by;0.0007818473260895604
three;0.0007868992619026826
digits,;0.0009060859441851628
followed;0.0008875203696365857
by;0.0007989210515585912
either;0.0007957072528250921
a;0.0007590059055720405
whitespace;0.000842238555196529
or;0.0007724934772823745
hyphen;0.0009019470994705089
character,;0.0008588470227607418
followed;0.0007995115002650567
by;0.0007838064843364779
two;0.0007763138853105364
digits,;0.0008356607484949744
followed;0.0007869402971043476
by;0.0007581233740760749
either;0.0007456336648186596
a;0.0007317699555907696
whitespace;0.0007582654404884414
or;0.0007383322985413839
hyphen;0.000762990887915247
character,;0.0007625646597341524
and;0.0007404821011812259
finally;0.0007376747044498028
two;0.0007471568574707149
digits.;0.0007785579207916594
