number;fix_duration;first_fix_duration;fix_number;fix_duration_n;first_fix_duration_n;fix_number_n;text
0;0.2426;0.2426;0.5;0.022899754578063057;0.025122453840338833;0.018518518518518517;This
1;0.16185;0.16185;0.5;0.015277515574853691;0.016760383982105685;0.018518518518518517;is
2;0.3963;0.3963;1.0;0.03540830406491617;0.04060158827078275;0.03464755077658303;an
3;0.0;0.0;0.0;0.0;0.0;0.0;example
4;0.0;0.0;0.0;0.0;0.0;0.0;of
5;0.5418000000000001;0.5418000000000001;1.0;0.049487703542760546;0.05574433608504256;0.03464755077658303;the
6;0.0;0.0;0.0;0.0;0.0;0.0;fallacy
7;0.0;0.0;0.0;0.0;0.0;0.0;of
8;0.8409;0.4688;2.0;0.07634408619581655;0.048290874945203434;0.06929510155316607;anecdotal
9;0.37205;0.37205;1.0;0.03360171460632404;0.038195876382898064;0.03464755077658303;evidence.
10;0.0;0.0;0.0;0.0;0.0;0.0;Just
11;0.51755;0.4205;1.5;0.04726856644946041;0.043198393319550873;0.05316606929510155;because
12;0.0;0.0;0.0;0.0;0.0;0.0;one
13;0.40455;0.40455;1.0;0.036256514997861006;0.04147110834803838;0.03464755077658303;person
14;0.3396;0.3396;0.5;0.02916122827505667;0.034534305500472866;0.016129032258064516;is
15;0.0;0.0;0.0;0.0;0.0;0.0;healthy
16;0.27505;0.27505;0.5;0.023618362299924433;0.027970143486175093;0.016129032258064516;despite
17;0.15375;0.15375;0.5;0.014512931848215971;0.015921588120165274;0.018518518518518517;not
18;0.19395;0.19395;0.5;0.01665435872775984;0.019722993379907867;0.016129032258064516;being
19;0.32335;0.32335;1.0;0.029214030057595906;0.033198504974755245;0.03464755077658303;vaccinated
20;0.3236;0.3236;0.5;0.02778731881569004;0.032907247526363426;0.016129032258064516;does
21;0.0;0.0;0.0;0.0;0.0;0.0;not
22;0.3397;0.3397;1.0;0.03068575729250041;0.03487597301640052;0.03464755077658303;necessarily
23;0.25115;0.25115;1.0;0.023154478675735956;0.02588706737200696;0.03464755077658303;mean
24;0.15355;0.15355;0.5;0.013185237342859103;0.015614671995281531;0.016129032258064516;that
25;0.36375;0.31555;1.5;0.03302452608650605;0.03239012325376428;0.05316606929510155;vaccines
26;0.12125;0.12125;0.5;0.011445157636397961;0.012556049167935214;0.018518518518518517;are
27;0.67135;0.44475;1.5;0.05971538225088206;0.04567912803984757;0.05077658303464755;unnecessary
28;0.0;0.0;0.0;0.0;0.0;0.0;for
29;0.40445;0.40445;1.0;0.03652281775835428;0.04152105069769492;0.03464755077658303;everyone.
30;0.29925;0.29925;0.5;0.028247121011893528;0.03098884712168753;0.018518518518518517;The
31;0.54175;0.0808;2.0;0.0465197156007419;0.008216642769252672;0.06451612903225806;scientific
32;0.40425;0.40425;1.0;0.03691691296810106;0.04159064667584786;0.03464755077658303;consensus
33;0.0;0.0;0.0;0.0;0.0;0.0;is
34;0.14565;0.14565;0.5;0.012506869547296831;0.014811312120564996;0.016129032258064516;that
35;0.1617;0.1617;0.5;0.015263356616952994;0.016744850725403087;0.018518518518518517;vaccines
36;0.0;0.0;0.0;0.0;0.0;0.0;are
37;0.17785;0.17785;0.5;0.01527186233427217;0.018085766293460245;0.016129032258064516;effective
38;0.0;0.0;0.0;0.0;0.0;0.0;in
39;0.40425;0.40425;1.0;0.036090965327538964;0.041410032701668376;0.03464755077658303;preventing
40;0.18605;0.18605;0.5;0.015975990932197565;0.01891963350519133;0.016129032258064516;the
41;0.2344;0.2344;0.5;0.022125731546158205;0.024273302473930017;0.018518518518518517;spread
42;0.0;0.0;0.0;0.0;0.0;0.0;of
43;0.4369;0.4369;1.0;0.03944650963515285;0.04485093678440043;0.03464755077658303;diseases
44;0.0;0.0;0.0;0.0;0.0;0.0;and
45;0.54975;0.38005;1.5;0.05044610687114375;0.039039787287178024;0.05316606929510155;protecting
46;0.1859;0.1859;0.5;0.015963110531016005;0.018904379836684058;0.016129032258064516;public
47;0.0;0.0;0.0;0.0;0.0;0.0;health.
