;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
0;0;const;56;405;126;422;[];0.0;413.5;;1;517.3024;0;;;;
1;1;element;145;403;246;422;[2602, 2615];0.6954;412.5;1.0;1;397.30240000000003;2;0.3477;17.9924;17.7757;17.88
2;2;=;265;410;277;418;[];0.0;414.0;1.5;1;366.30240000000003;0;;;;
3;3;"document.getElementById(""myElement,"",),;";295;403;843;427;[2603, 2604, 2616, 2617, 2618];1.698;415.0;1.0;1;0.0;5;0.3396;17.798;17.0556;17.43
4;4;element.style.display;865;403;1177;427;[2605];0.2421;415.0;0.0;1;221.69759999999997;1;0.2421;18.2372;17.6243;17.93
5;5;=;1195;410;1207;418;[];0.0;414.0;1.0;1;551.6976;0;;;;
6;6;""",none,"",;";20;503;115;524;[];0.0;513.5;99.5;2;536.1336232007837;0;;;;
7;7;setTimeout(function,(,);139;502;447;526;[2612, 2613];0.5991;514.0;0.5;2;216.07606699123346;2;0.2996;17.2651;16.8524;17.06
8;8;{;470;502;477;526;[2614];0.3556;514.0;0.0;2;189.23721284779063;1;0.3556;18.0761;17.9288;18.0
9;9;element.style.display;498;502;810;526;[];0.0;514.0;0.0;2;90.30079999999998;0;;;;
10;10;=;827;509;840;517;[];0.0;513.0;1.0;2;207.87557318357534;0;;;;
11;11;""",block,"",;";860;502;970;524;[2606, 2607, 2609];0.6631;513.0;0.0;2;234.75963095557972;3;0.221;17.9733;17.0429;17.51
12;12;},,;995;502;1015;526;[];0.0;514.0;1.0;2;363.10526893230286;0;;;;
13;13;"3000,),;";1038;502;1120;526;[2608];0.2911;514.0;0.0;2;404.8955790403249;1;0.2911;17.9198;17.7253;17.82
14;14;//;1144;502;1168;521;[];0.0;511.5;2.5;2;508.77531497351555;0;;;;
15;15;3000;1188;503;1244;521;[];0.0;512.0;0.5;2;552.296398255864;0;;;;
16;16;milliseconds;461;601;638;620;[2610];0.2913;610.5;98.5;3;189.37504673636386;1;0.2913;17.4197;17.2092;17.31
17;17;=;656;608;669;616;[];0.0;612.0;1.5;3;196.71103966580012;0;;;;
18;18;3;687;602;698;620;[2611];0.259;611.0;1.0;3;195.25336034598737;1;0.259;17.487;17.2043;17.35
19;19;seconds;718;601;818;620;[];0.0;610.5;0.5;3;203.50558794883247;0;;;;
