;number;text;x1;y1;x2;y2;fixations;fix_duration;y;diff_y;line;distance;fix_number;fix_duration_avg;pupil_l;pupil_r;pupil
0;0;Narcolepsy;26;304;173;328;[1896, 1902];0.6797;316.0;;1;1292.4258401213592;2;0.3398;15.6859;14.9565;15.32
1;1;is;192;304;217;323;[];0.0;313.5;2.5;1;1285.4409099656823;0;;;;
2;2;where;235;304;308;323;[1895];0.2104;313.5;0.0;1;1265.5932876771278;1;0.2104;16.4647;16.7674;16.62
3;3;you;326;309;367;328;[1897];0.2264;318.5;5.0;1;1251.1330398536365;1;0.2264;17.0735;16.5445;16.81
4;4;always;387;304;472;328;[];0.0;316.0;2.5;1;1240.9199762327148;0;;;;
5;5;feel;492;304;547;323;[1898];0.3232;313.5;2.5;1;1244.01696;1;0.3232;18.1174;17.1541;17.64
6;6;tired;567;304;638;323;[1901];0.1942;313.5;0.0;1;1244.2949863329843;1;0.1942;16.4743;12.9804;14.73
7;7;during;656;304;743;328;[1899];0.2588;316.0;2.5;1;1244.370391247478;1;0.2588;17.4548;16.1734;16.81
8;8;the;762;304;803;323;[1900];0.2587;313.5;2.5;1;1263.5477628540211;1;0.2587;17.6121;16.1778;16.89
9;9;day,.;821;304;874;328;[];0.0;316.0;2.5;1;1270.3276989081996;0;;;;
10;10;It;897;305;922;323;[];0.0;314.0;2.0;1;1294.0361652648667;0;;;;
11;11;is;942;304;967;323;[];0.0;313.5;0.5;1;1307.1426138770787;0;;;;
12;12;chronic;987;304;1088;323;[1903, 1904, 1905];0.8413;313.5;0.0;1;1321.6520075320136;3;0.2804;15.778;14.2747;15.03
13;13;in;1107;304;1132;323;[];0.0;313.5;0.0;1;1366.8491522525087;0;;;;
14;14;nature;1152;306;1238;323;[];0.0;314.5;1.0;1;1386.0984167848262;0;;;;
15;15;and;41;403;82;422;[];0.0;412.5;98.0;2;1233.4777366995327;0;;;;
16;16;can;101;408;142;422;[];0.0;415.0;2.5;2;1212.4453038935;0;;;;
17;17;often;161;404;232;422;[1906];0.4205;413.0;2.0;2;1185.8996782752754;1;0.4205;17.6875;16.5634;17.13
18;18;be;251;403;277;422;[];0.0;412.5;0.5;2;1174.9894735415298;0;;;;
19;19;very;295;408;353;427;[];0.0;417.5;5.0;2;1155.3653353521568;0;;;;
20;20;overwhelming;371;403;548;427;[1907, 1908];0.5825;415.0;2.5;2;1140.01696;2;0.2913;17.2527;15.8874;16.57
21;21;to;566;405;592;422;[];0.0;413.5;1.5;2;1145.2964900554798;0;;;;
22;22;people;611;403;697;427;[1909];0.2744;415.0;1.5;2;1142.1826020971434;1;0.2744;16.548;14.7629;15.66
23;23;who;714;403;757;422;[];0.0;412.5;2.5;2;1158.057667188211;0;;;;
24;24;experience;776;403;922;427;[1910];0.4526;415.0;2.5;2;1164.0472020212073;1;0.4526;15.8866;15.0156;15.45
25;25;it,.;942;403;978;422;[];0.0;412.5;2.5;2;1213.3043537931453;0;;;;
26;26;I,'m;1002;404;1043;422;[1911];0.3558;413.0;0.5;2;1234.448760756558;1;0.3558;16.3152;15.3495;15.83
27;27;not;1061;405;1102;422;[];0.0;413.5;0.5;2;1257.6877299764842;0;;;;
28;28;sure;1122;408;1177;422;[1912];0.3397;415.0;1.5;2;1284.1247287290287;1;0.3397;16.1341;15.3426;15.74
29;29;if;1197;403;1222;422;[];0.0;412.5;2.5;2;1319.771449506846;0;;;;
30;30;you;63;507;104;526;[];0.0;516.5;104.0;3;1128.902610880762;0;;;;
31;31;have;124;502;180;521;[];0.0;511.5;5.0;3;1106.4602294042932;0;;;;
32;32;it;199;502;224;521;[1913];0.3883;511.5;0.0;3;1092.9084364453417;1;0.3883;16.7631;15.7361;16.25
33;33;or;243;507;270;521;[];0.0;514.0;2.5;3;1080.4761317370233;0;;;;
34;34;not,,;289;504;341;524;[];0.0;514.0;0.0;3;1061.9621039817764;0;;;;
35;35;as;364;507;389;521;[];0.0;514.0;0.0;3;1056.959621959799;0;;;;
36;36;I;409;503;419;521;[];0.0;512.0;2.0;3;1053.072545674514;0;;;;
