text;attention
Here;0.011343890204864891
is;0.010454062236532637
a;0.009399770978626616
list;0.011154525614145532
of;0.009502903733799804
the;0.009177029013592922
top;0.010197369598454454
5;0.010729634328425806
cereal-producing;0.02676661157836719
countries;0.013695141630208994
for;0.009784906897137725
five;0.00990839029946956
different;0.00923482377395473
types;0.009943636415298374
of;0.00928713241794468
cereal:;0.013965190001438048
1.;0.020730838385459187
Wheat:;0.025251682243383217
-;0.011984214296080545
China;0.013187095218062298
-;0.012814585213672583
India;0.011819303753031633
-;0.01076272816877247
Russia;0.011201043640381917
-;0.01010637169185463
United;0.009686378493797937
States;0.011236216308677709
-;0.010139000872293927
Canada;0.011167881696492358
2.;0.02207858823417399
Rice:;0.018466736543865825
-;0.01177631376342526
China;0.010599752832404774
-;0.01066194631633354
India;0.010020195104697285
-;0.009452203310430627
Indonesia;0.0102050889781328
-;0.009348897820641688
Bangladesh;0.00960274483813991
-;0.00957270610034271
Vietnam;0.009265506322486697
3.;0.013339121666522808
Corn:;0.015012938650610264
-;0.01068600443196009
United;0.009859642123575995
States;0.009916240968208551
-;0.010409427329253308
China;0.009627680898892162
-;0.009363195551909455
Brazil;0.00976339947236207
-;0.009259608053883843
Argentina;0.009524438924250339
-;0.009187751697273323
Mexico;0.009068828016911838
4.;0.011166586651476223
Barley:;0.014752717091665821
-;0.010098920657521073
Russia;0.00998413026096829
-;0.009969389058113426
Germany;0.010136778686591923
-;0.009322367416173571
Canada;0.009786131456533334
-;0.009056675204630313
France;0.009267849888605904
-;0.00895755058537909
Ukraine;0.009038811849992326
5.;0.011239073156871874
Oats:;0.013381718520236346
-;0.009734524586770479
Russia;0.0095403505194222
-;0.009253828817680044
Canada;0.009427917158596808
-;0.008921688943550351
Australia;0.009162640699520344
-;0.008797353269966736
Poland;0.009027918863194994
-;0.008606739748145669
Finland;0.008817364323492078
Note;0.010379950758415727
that;0.010046310245337444
these;0.009101081336470895
rankings;0.009711452428949793
may;0.009190510331760023
vary;0.009563113791832546
depending;0.01012766753408284
on;0.009422887313216579
the;0.008971175549922012
year;0.009507549844268005
and;0.008882605980700932
source;0.009275314943976766
of;0.008693094548309695
data.;0.008976941322745836
