text;attention
A;0.009383019481912343
real-world;0.009319035660083835
situation;0.008824380745130063
that;0.008399242013290696
can;0.0072709408096748775
be;0.007077929405472501
modeled;0.010230332500906358
with;0.00811620866596783
a;0.007538036351048137
two-variable;0.014728525281705951
linear;0.009501721400513696
equation;0.011364582959993728
is;0.008257278168654923
a;0.007656368245919204
situation;0.008255878795787696
in;0.008906231667775901
which;0.010134035529131575
two;0.008473704756286433
variables,;0.014655589330363785
such;0.008390258441094015
as;0.008423920144698442
time;0.009529090369824928
and;0.007877741330237858
cost,;0.012864158272285478
are;0.006983181943183274
related;0.0083039723817599
in;0.00666969001359512
a;0.006917160391987658
linear;0.007447086104484229
fashion.;0.010731198255552523
The;0.007862729582848638
y-intercept;0.03182515440855756
of;0.008424226183113448
the;0.008126303831772532
line;0.010819796451918244
represents;0.01216457604653266
the;0.009052719313438172
point;0.00948428374750473
where;0.012536375910015416
the;0.007600026530376638
line;0.008286843088332678
crosses;0.010964840048771478
the;0.008245383315235869
y-axis,;0.0190471061510635
or;0.008866997544469044
the;0.00794650928873426
value;0.010003378710247497
of;0.00877990611286116
the;0.008227371725326381
dependent;0.016780039827081615
variable;0.013656599527234662
when;0.011640124982240136
the;0.00735097549493758
independent;0.009809887665459456
variable;0.007863980288722719
is;0.007373737842241199
zero.;0.01632578373171979
The;0.008039445117218083
x-intercept;0.015348572602002057
of;0.006807571814037498
the;0.00734401666058303
line;0.007645254147787753
represents;0.0077849628365900415
the;0.007050428255966701
point;0.007041005566993152
where;0.007510586027694681
the;0.006460498317161901
line;0.006648594650367704
crosses;0.00710733760430375
the;0.006586356063870845
x-axis,;0.00756088967957726
or;0.007248430877170641
the;0.0069593227604608406
value;0.006847195615307811
of;0.007658824172483508
the;0.006588572045348798
independent;0.007744332689488099
variable;0.007330390838681096
when;0.00785097583413803
the;0.006384006279628215
dependent;0.006668824913477515
variable;0.006574518041849973
is;0.0063186809126454515
zero.;0.008063537474216122
The;0.0070457321870931984
slope;0.009643779330080664
of;0.006813182072128785
the;0.006400109462366551
line;0.0066459603583773775
represents;0.007729253359078908
the;0.007226306129175723
rate;0.00765103611090535
of;0.0065536869758676996
change;0.007978404700152807
between;0.007653951770678776
the;0.006535577816643523
two;0.00660412852221222
"variables;";0.007681663547658456
it;0.006676263170338522
is;0.006701215571617425
the;0.006821676624107463
ratio;0.007904939195604858
of;0.007319671729446101
the;0.0066040969821441736
change;0.008534867705741274
in;0.007837015136286827
the;0.0065910568431488134
dependent;0.00677122564421578
variable;0.007338335712940917
over;0.0077214235949381645
the;0.006581718070543676
change;0.006605736182669388
in;0.006733022224135265
the;0.00615625144574283
independent;0.00615227595899711
variable.;0.006317147296830848
