text;attention
Sure;0.039099004067390884
thing!;0.05719463765355773
Could;0.04441954432991263
you;0.05206915909708707
please;0.04214854917240686
provide;0.04209880712029154
me;0.04241582208701447
some;0.03882832821242492
details;0.04173643039453708
about;0.03911383049274862
your;0.055430598821073054
situation;0.04774101011517057
so;0.03742105299383424
that;0.036909180056512926
I;0.04101965332531945
may;0.04004230593107229
better;0.0382566356361468
communicate;0.04235528507883002
it;0.039813931222587653
to;0.042262272316129224
your;0.05246907914419796
professor?;0.08715488273175397
