text;attention
In;0.007093918783904766
Portugal,;0.027712270913046788
the;0.012166925870537753
average;0.007970623046241571
rent;0.008125904982099209
is;0.008891431610518202
€706;0.01885417908270383
per;0.0065171664694700935
month.;0.038622808278062006
This;0.007381233754361485
is;0.008231150569797502
a;0.009899259921303893
very;0.007346817743744128
affordable;0.008257651505395378
price;0.007874914692100951
compared;0.008158742194758574
to;0.010626455886870912
other;0.006735921239756284
countries;0.006668667222729004
in;0.0069937091622058346
Europe,;0.016845024785341587
such;0.007827787677950372
as;0.007812099056815737
the;0.007656615608977764
United;0.005383221084768349
Kingdom,;0.015690498973726603
where;0.009311345761703942
the;0.01125044369935995
average;0.006937583115251516
rent;0.0076283851720472876
is;0.00904155251571533
€1,540;0.043350924626559706
per;0.006016703126911883
month.;0.031674535592586435
Living;0.007640901144804717
in;0.007422031443515904
Portugal;0.007139195589772344
is;0.008398902856723359
also;0.007715086505963891
very;0.007043349234878826
affordable;0.009056990606743443
in;0.006812957517010257
terms;0.007659065794308617
of;0.007923242985442868
the;0.009235623189680653
cost;0.006779546720288939
of;0.006829946067012122
living.;0.04184503366706166
The;0.011679269619605739
median;0.007442945528272948
income;0.006036910990161523
in;0.007501821610345985
Portugal;0.0068854015879602805
is;0.010678709083730998
only;0.008622366761224068
€1,012;0.08721102662994693
per;0.006926327770102014
month,;0.020251727089521738
and;0.015167445867498006
many;0.0073684772723780064
basic;0.006684381140261831
necessities,;0.05589920493913915
such;0.007376076195242829
as;0.008228211821228109
food,;0.014790036240876474
clothes,;0.013298191797471045
and;0.009830680222467235
transportation,;0.019447751327438756
are;0.009710549041799982
much;0.006019440943127344
cheaper;0.00723111620925681
than;0.00824383241914526
in;0.007021761006569372
other;0.00646421590873457
European;0.005914184328673707
countries.;0.06600958959728713
