text;attention
The;6.626856236706615e-14
Pythagorean;1.192133167135417e-13
theorem;7.335467227929705e-14
states;6.5771596572151e-14
that;6.374511154483193e-14
in;6.940010394446444e-14
a;6.727020275819282e-14
right;6.964656087171449e-14
triangle,;1.4367306035357227e-13
the;6.824266536242225e-14
square;8.315873894454165e-14
of;6.896890055365239e-14
the;7.25809164192265e-14
length;8.21467402740684e-14
of;6.128295659470106e-14
the;7.385068473725607e-14
hypotenuse;1.5683849409834417e-13
(the;7.936467020239603e-14
side;1.289866256221989e-13
opposite;7.749098040090636e-14
the;6.920600473038285e-14
right;7.076366802595113e-14
angle);9.807975053823581e-14
is;6.61489584077589e-14
equal;6.444228802723883e-14
to;6.522917973600733e-14
the;6.275250372839446e-14
sum;7.002902899983983e-14
of;6.136000767781673e-14
the;6.349706977979813e-14
squares;7.04864989121997e-14
of;5.884462281224651e-14
the;6.270393644189436e-14
other;6.554325751873757e-14
two;6.721243296515675e-14
sides.;0.24812553618814245
It;6.639024440327815e-14
can;6.385682642271895e-14
be;6.045990830967341e-14
written;6.56502638389363e-14
as;6.771671245631458e-14
an;7.205664770228544e-14
equation:;1.0488411530996055e-13
a2;1.2653653065907485e-13
+;5.978313241286375e-14
b*2;1.0472039086996544e-13
=;6.030398159808935e-14
c42,;1.3293406840043758e-13
where;6.943910205601466e-14
"""c""";9.225832144678206e-14
is;6.362511184291275e-14
the;6.506140286746397e-14
length;7.719030946708953e-14
of;5.927275660339471e-14
the;6.870406620853599e-14
hypotenuse;1.4002859253524771e-13
and;7.310224775781826e-14
"""a""";8.858407295171621e-14
and;6.958768149136189e-14
"""b""";9.252076308794781e-14
are;6.909211656134172e-14
the;6.55529858802686e-14
lengths;7.05454702256663e-14
of;5.936406083823139e-14
the;6.22252625290335e-14
other;6.534901461037805e-14
two;6.369070402203631e-14
sides.;0.2559186547902677
Example:;8.446559619830738e-14
Suppose;6.88751748694826e-14
you;8.052201594457093e-14
have;6.450587739511372e-14
a;6.898526168848157e-14
right;7.263710468890011e-14
triangle;1.1153415946213666e-13
where;6.442447853460804e-14
one;6.443469469964037e-14
side;6.603939349084947e-14
has;6.840477983201715e-14
length;7.086907021108159e-14
6;6.372894765177423e-14
units;6.981364987831345e-14
and;8.116658053888067e-14
the;6.476649694890608e-14
other;6.232874281881144e-14
side;6.206678803089365e-14
has;6.618887537536244e-14
length;6.637996546868e-14
8;6.380048676797605e-14
units.;0.2266425603915703
To;5.972937402958357e-14
find;7.598362023966676e-14
the;6.710760114028955e-14
length;7.737987352859774e-14
of;6.349383865706433e-14
the;7.3949016905497e-14
hypotenuse,;1.5947655261992717e-13
you;8.105420130174539e-14
would;7.597094469128451e-14
use;6.234213527255203e-14
the;6.513364574770757e-14
Pythagorean;9.320310614718762e-14
theorem:;8.582206707887302e-14
642;8.115462574613358e-14
+;5.974079607673768e-14
842;9.764297538082376e-14
=;5.683638277643889e-14
c/2;1.3726844678727937e-13
36;7.555735519448399e-14
+;6.070419653434285e-14
64;7.296425168957554e-14
=;5.775286262786244e-14
c42;7.39475436448153e-14
100;1.0082166344187573e-13
=;6.211527370062795e-14
c42;8.191567278286861e-14
c;7.272746574223344e-14
=;6.292817769184691e-14
10;8.719775328510611e-14
So,;1.0245290338966746e-13
in;6.393686878028359e-14
this;6.898091766416795e-14
case,;8.203371416612167e-14
the;6.742001724441036e-14
length;7.353054126962863e-14
of;6.016145451405356e-14
the;7.335385248153107e-14
hypotenuse;1.374794178660149e-13
is;6.94742108107891e-14
10;7.155150474784298e-14
units.;0.2693132486202732
